,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,updateSchema.0,String.0,kind.0,SchemaTO.0,schemaTO.0,try.0,restTemplate.0,postForObject.0,baseURL.0,+.0,"""schema/"".0",+.1,kind.1,+.2,"""/update"".0",schemaTO.1,SchemaTO.1,class.0,catch.0,SyncopeClientCompositeErrorException.0,e.0,LOG.0,error.0,"""While updating a user schema"".100",e.1,code,participant_summary
0,136,updateSchema,4627680,1211316183326,19830576066,1,1,"(0.13429558277130127, 0.16813084483146667)","(0.1443672478199005, 0.15241068601608276)",1,1,2.51458740234375,2.4767303466796875,Fixation,POINT (0.1393314152956009 0.1602707654237747),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316191659,19830584399,1,1,"(0.14080047607421875, 0.17470502853393555)","(0.1473478227853775, 0.1544099897146225)",1,1,2.4878387451171875,2.4822235107421875,Fixation,POINT (0.1440741494297981 0.164557509124279),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316199993,19830592733,1,1,"(0.14022772014141083, 0.17963922023773193)","(0.14675825834274292, 0.15335676074028015)",1,1,2.4864959716796875,2.463623046875,Fixation,POINT (0.1434929892420769 0.166497990489006),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316208326,19830601066,1,1,"(0.1411811113357544, 0.18518248200416565)","(0.14460788667201996, 0.142444908618927)",1,1,2.49298095703125,2.4731597900390625,Fixation,POINT (0.1428944990038872 0.1638136953115463),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316216659,19830609399,1,1,"(0.13760919868946075, 0.1718866527080536)","(0.1437070220708847, 0.13624417781829834)",1,1,2.482757568359375,2.460678100585937,Fixation,POINT (0.1406581103801727 0.154065415263176),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316224993,19830617733,1,1,"(0.13230472803115845, 0.17359107732772827)","(0.13864554464817047, 0.13702881336212158)",1,1,2.502044677734375,2.477783203125,Fixation,POINT (0.1354751363396645 0.1553099453449249),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316233326,19830626066,1,1,"(0.13555927574634552, 0.1580735296010971)","(0.14059758186340332, 0.1428651511669159)",1,1,2.4932861328125,2.47265625,Fixation,POINT (0.1380784288048744 0.1504693403840065),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316241659,19830634399,1,1,"(0.1345416158437729, 0.15656311810016632)","(0.14080503582954407, 0.14145050942897797)",1,1,2.47943115234375,2.5003662109375,Fixation,POINT (0.1376733258366585 0.1490068137645721),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316249993,19830642733,1,1,"(0.13796351850032806, 0.16302946209907532)","(0.14509139955043793, 0.14571137726306915)",1,1,2.4886932373046875,2.489105224609375,Fixation,POINT (0.141527459025383 0.1543704196810722),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316258326,19830651066,1,1,"(0.13820549845695496, 0.16735230386257172)","(0.1458931863307953, 0.14971518516540527)",1,1,2.4745635986328125,2.490478515625,Fixation,POINT (0.1420493423938751 0.1585337445139885),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316266659,19830659399,1,1,"(0.14474612474441528, 0.15454478561878204)","(0.14696882665157318, 0.13821038603782654)",1,1,2.480941772460937,2.452178955078125,Fixation,POINT (0.1458574756979942 0.1463775858283043),,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316274993,19830667733,1,1,"(0.1411728411912918, 0.16594386100769043)","(0.14826512336730957, 0.15341925621032715)",1,1,2.47979736328125,2.459869384765625,Fixation,POINT (0.1447189822793007 0.1596815586090088),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316283330,19830676070,1,1,"(0.13729682564735413, 0.15818898379802704)","(0.14086522161960602, 0.135940283536911)",1,1,2.490341186523437,2.479522705078125,Fixation,POINT (0.1390810236334801 0.147064633667469),,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316291663,19830684403,1,1,"(0.14004087448120117, 0.14926278591156006)","(0.13895732164382935, 0.14164592325687408)",1,1,2.498077392578125,2.46820068359375,Fixation,POINT (0.1394990980625153 0.1454543545842171),,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316299997,19830692737,1,1,"(0.14573243260383606, 0.17646881937980652)","(0.15179336071014404, 0.15160469710826874)",1,1,2.48504638671875,2.4724273681640625,Fixation,POINT (0.14876289665699 0.1640367582440376),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316308330,19830701070,1,1,"(0.14912502467632294, 0.1768752485513687)","(0.15044696629047394, 0.1354513317346573)",1,1,2.491561889648437,2.457015991210937,Fixation,POINT (0.1497859954833984 0.156163290143013),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316316663,19830709403,1,1,"(0.139791339635849, 0.14984339475631714)","(0.1459166556596756, 0.14140328764915466)",1,1,2.48651123046875,2.4732666015625,Fixation,POINT (0.1428539976477623 0.1456233412027359),,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316324998,19830717738,1,1,"(0.14624907076358795, 0.15862946212291718)","(0.1443968564271927, 0.1481146663427353)",1,1,2.494049072265625,2.48260498046875,Fixation,POINT (0.1453229635953903 0.1533720642328262),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316333330,19830726070,1,1,"(0.1443672478199005, 0.1708570271730423)","(0.14849504828453064, 0.15775510668754578)",1,1,2.4891357421875,2.467269897460937,Fixation,POINT (0.1464311480522156 0.164306066930294),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316341664,19830734403,1,1,"(0.1504131257534027, 0.18351440131664276)","(0.1508963257074356, 0.13786707818508148)",1,1,2.498565673828125,2.4464111328125,Fixation,POINT (0.1506547257304192 0.1606907397508621),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316349998,19830742737,1,1,"(0.13606055080890656, 0.16649942100048065)","(0.1534915268421173, 0.1595151275396347)",1,1,2.484832763671875,2.4651031494140625,Fixation,POINT (0.1447760388255119 0.1630072742700577),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211316441669,19830834408,1,1,"(0.6853935718536377, 0.14543300867080688)","(0.680402398109436, 0.1449161171913147)",1,1,2.550201416015625,2.478256225585937,,POINT (0.6828979849815369 0.1451745629310608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316450003,19830842742,1,1,"(0.6864116787910461, 0.14431247115135193)","(0.679810643196106, 0.15382376313209534)",1,1,2.5627899169921875,2.4548797607421875,Fixation,POINT (0.683111160993576 0.1490681171417236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316458336,19830851075,1,1,"(0.6820710301399231, 0.14328913390636444)","(0.6800647377967834, 0.14674405753612518)",1,1,2.53948974609375,2.4522705078125,Fixation,POINT (0.6810678839683533 0.1450165957212448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316466668,19830859407,1,1,"(0.6857656240463257, 0.14465008676052094)","(0.677625834941864, 0.15273500978946686)",1,1,2.5347900390625,2.453338623046875,Fixation,POINT (0.6816957294940948 0.1486925482749939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316475002,19830867741,1,1,"(0.686385452747345, 0.1574885994195938)","(0.680827260017395, 0.1520797163248062)",1,1,2.552230834960937,2.4409332275390625,Fixation,POINT (0.68360635638237 0.1547841578722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316483336,19830876075,1,1,"(0.6830320954322815, 0.14958436787128448)","(0.6744075417518616, 0.14878246188163757)",1,1,2.54632568359375,2.4400787353515625,Fixation,POINT (0.6787198185920715 0.149183414876461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316491668,19830884407,1,1,"(0.6847853660583496, 0.14693042635917664)","(0.6776917576789856, 0.157612144947052)",1,1,2.522445678710937,2.41851806640625,Fixation,POINT (0.6812385618686676 0.1522712856531143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316500001,19830892740,1,1,"(0.6854534149169922, 0.15880252420902252)","(0.6776488423347473, 0.14773432910442352)",1,1,2.5298614501953125,2.4408111572265625,Fixation,POINT (0.6815511286258698 0.153268426656723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316508335,19830901074,1,1,"(0.6841202974319458, 0.15422768890857697)","(0.6809365749359131, 0.15382546186447144)",1,1,2.536102294921875,2.464080810546875,Fixation,POINT (0.6825284361839294 0.1540265753865242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316525003,19830917742,1,1,"(0.6855071783065796, 0.15192833542823792)","(0.6787269115447998, 0.15814919769763947)",1,1,2.536239624023437,2.4258575439453125,,POINT (0.6821170449256897 0.1550387665629387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316533336,19830926075,1,1,"(0.683631181716919, 0.15430742502212524)","(0.6803844571113586, 0.14519964158535004)",1,1,2.5509490966796875,2.4383087158203125,Fixation,POINT (0.6820078194141388 0.1497535333037376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316541668,19830934407,1,1,"(0.6816709041595459, 0.1560024917125702)","(0.6812813878059387, 0.14926370978355408)",1,1,2.531280517578125,2.45428466796875,Fixation,POINT (0.6814761459827423 0.1526331007480621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316550008,19830942747,1,1,"(0.6891338229179382, 0.15398260951042175)","(0.6800016164779663, 0.1524479240179062)",1,1,2.5457000732421875,2.42181396484375,Fixation,POINT (0.6845677196979523 0.153215266764164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316558343,19830951082,1,1,"(0.6855167150497437, 0.15253828465938568)","(0.6797083616256714, 0.13949044048786163)",1,1,2.540557861328125,2.439193725585937,Fixation,POINT (0.6826125383377075 0.1460143625736237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316566676,19830959415,1,1,"(0.687177836894989, 0.15136633813381195)","(0.6779578328132629, 0.1425708532333374)",1,1,2.513427734375,2.445785522460937,Fixation,POINT (0.682567834854126 0.1469685956835747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316575009,19830967748,1,1,"(0.6833652853965759, 0.15178212523460388)","(0.6779769659042358, 0.14811724424362183)",1,1,2.512680053710937,2.45037841796875,Fixation,POINT (0.6806711256504059 0.1499496847391128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316583343,19830976082,1,1,"(0.6865216493606567, 0.15892042219638824)","(0.6830583810806274, 0.14824780821800232)",1,1,2.5345611572265625,2.45208740234375,Fixation,POINT (0.6847900152206421 0.1535841152071953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316591676,19830984415,1,1,"(0.6854278445243835, 0.1419791579246521)","(0.6805365085601807, 0.14623884856700897)",1,1,2.5229034423828125,2.446136474609375,Fixation,POINT (0.6829821765422821 0.1441090032458305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316600010,19830992748,1,1,"(0.6855956315994263, 0.15428465604782104)","(0.6817312836647034, 0.14693397283554077)",1,1,2.494171142578125,2.4580535888671875,Fixation,POINT (0.6836634576320648 0.1506093144416809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316608344,19831001082,1,1,"(0.6907329559326172, 0.14824706315994263)","(0.6891465783119202, 0.1556932032108307)",1,1,2.520477294921875,2.4368896484375,Fixation,POINT (0.6899397671222687 0.1519701331853867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211316641677,19831034415,1,1,"(0.7834413647651672, 0.11986912786960602)","(0.7720239162445068, 0.13669368624687195)",1,1,2.5321197509765625,2.491180419921875,Fixation,POINT (0.777732640504837 0.128281407058239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316650010,19831042748,1,1,"(0.7847607135772705, 0.12536996603012085)","(0.7695969939231873, 0.1438162624835968)",1,1,2.548248291015625,2.483978271484375,Fixation,POINT (0.7771788537502289 0.1345931142568588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316658344,19831051082,1,1,"(0.7750542759895325, 0.13156218826770782)","(0.7824650406837463, 0.13715605437755585)",1,1,2.5708770751953125,2.4495849609375,Fixation,POINT (0.7787596583366394 0.1343591213226318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316666677,19831059415,1,1,"(0.7943352460861206, 0.12136800587177277)","(0.7733795046806335, 0.13927826285362244)",1,1,2.560272216796875,2.4737548828125,Fixation,POINT (0.7838573753833771 0.1303231343626976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316675010,19831067748,1,1,"(0.793878972530365, 0.12726907432079315)","(0.7793431282043457, 0.1358567476272583)",1,1,2.552764892578125,2.45782470703125,Fixation,POINT (0.7866110503673553 0.1315629109740257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316683348,19831076086,1,1,"(0.7869001626968384, 0.12327725440263748)","(0.7793698310852051, 0.14144286513328552)",1,1,2.549423217773437,2.447296142578125,Fixation,POINT (0.7831349968910217 0.1323600597679615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316691681,19831084419,1,1,"(0.7944298982620239, 0.12566077709197998)","(0.7802658081054688, 0.14383387565612793)",1,1,2.5337677001953125,2.464263916015625,Fixation,POINT (0.7873478531837463 0.134747326374054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316700014,19831092752,1,1,"(0.7918787002563477, 0.13103023171424866)","(0.7766718864440918, 0.13666577637195587)",1,1,2.5485382080078125,2.446563720703125,Fixation,POINT (0.7842752933502197 0.1338480040431023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316708348,19831101086,1,1,"(0.7906638979911804, 0.13179633021354675)","(0.7706735730171204, 0.1342807114124298)",1,1,2.54046630859375,2.4597320556640625,Fixation,POINT (0.7806687355041504 0.1330385208129883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316716681,19831109419,1,1,"(0.7971869111061096, 0.13597238063812256)","(0.7750810980796814, 0.1296948790550232)",1,1,2.55438232421875,2.45843505859375,Fixation,POINT (0.7861340045928955 0.1328336298465729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316725014,19831117752,1,1,"(0.7923438549041748, 0.11168040335178375)","(0.7831058502197266, 0.12722621858119965)",1,1,2.5404052734375,2.445907592773437,Fixation,POINT (0.7877248525619507 0.1194533109664917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316733348,19831126086,1,1,"(0.7868079543113708, 0.11275580525398254)","(0.7797844409942627, 0.13241301476955414)",1,1,2.5284881591796875,2.451995849609375,Fixation,POINT (0.7832961976528168 0.1225844100117683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316741681,19831134419,1,1,"(0.7858759760856628, 0.14066842198371887)","(0.7680679559707642, 0.15608741343021393)",1,1,2.547027587890625,2.508209228515625,Fixation,POINT (0.7769719660282135 0.1483779177069664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316750014,19831142752,1,1,"(0.7841978073120117, 0.11479746550321579)","(0.7747180461883545, 0.1379362940788269)",1,1,2.5387420654296875,2.4324493408203125,Fixation,POINT (0.7794579267501831 0.1263668797910214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316758348,19831151086,1,1,"(0.7933694124221802, 0.12295543402433395)","(0.7740681171417236, 0.12950636446475983)",1,1,2.5648651123046875,2.456405639648437,Fixation,POINT (0.7837187647819519 0.1262308992445469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316766681,19831159419,1,1,"(0.7960546612739563, 0.1342342644929886)","(0.7782484889030457, 0.13256987929344177)",1,1,2.547454833984375,2.444198608398437,Fixation,POINT (0.787151575088501 0.1334020718932152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316775014,19831167752,1,1,"(0.7933680415153503, 0.14801588654518127)","(0.7817103862762451, 0.1310916543006897)",1,1,2.56640625,2.456283569335937,Fixation,POINT (0.7875392138957977 0.1395537704229355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316783348,19831176086,1,1,"(0.7891632914543152, 0.13778547942638397)","(0.7749136090278625, 0.13176469504833221)",1,1,2.569076538085937,2.47137451171875,Fixation,POINT (0.7820384502410889 0.1347750872373581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316791681,19831184419,1,1,"(0.7896966934204102, 0.14254790544509888)","(0.7772907018661499, 0.12417954951524734)",1,1,2.5447235107421875,2.438461303710937,Fixation,POINT (0.78349369764328 0.1333637274801731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316800014,19831192752,1,1,"(0.7851018309593201, 0.14177976548671722)","(0.7724135518074036, 0.1420993208885193)",1,1,2.5460968017578125,2.436798095703125,Fixation,POINT (0.7787576913833618 0.1419395431876183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316833351,19831226089,1,1,"(0.8832706212997437, 0.10267411172389984)","(0.8752242922782898, 0.11141874641180038)",1,1,2.5406494140625,2.3665924072265625,Fixation,POINT (0.8792474567890167 0.1070464290678501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316841684,19831234422,1,1,"(0.8881543874740601, 0.10651163756847382)","(0.8726356625556946, 0.11762142926454544)",1,1,2.511016845703125,2.3915557861328125,Fixation,POINT (0.8803950250148773 0.1120665334165096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316850016,19831242754,1,1,"(0.8921356797218323, 0.11144574731588364)","(0.8741964101791382, 0.11680694669485092)",1,1,2.542510986328125,2.400238037109375,Fixation,POINT (0.8831660449504852 0.1141263470053673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316858350,19831251088,1,1,"(0.8964651823043823, 0.1127057671546936)","(0.8760610818862915, 0.12131182849407196)",1,1,2.52734375,2.41082763671875,Fixation,POINT (0.8862631320953369 0.1170087978243828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316866684,19831259421,1,1,"(0.8948449492454529, 0.11575886607170105)","(0.8807317018508911, 0.12036388367414474)",1,1,2.5187225341796875,2.39483642578125,Fixation,POINT (0.887788325548172 0.1180613748729229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316875017,19831267754,1,1,"(0.894842267036438, 0.12176451832056046)","(0.8812927007675171, 0.12717051804065704)",1,1,2.5201568603515625,2.39312744140625,Fixation,POINT (0.8880674839019775 0.1244675181806088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316883350,19831276087,1,1,"(0.895071804523468, 0.10686478763818741)","(0.8751353025436401, 0.11600197851657867)",1,1,2.5089874267578125,2.3777313232421875,Fixation,POINT (0.8851035535335541 0.111433383077383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316891685,19831284422,1,1,"(0.8929470181465149, 0.10945054143667221)","(0.8790192008018494, 0.11635775119066238)",1,1,2.5224609375,2.368637084960937,Fixation,POINT (0.8859831094741821 0.1129041463136673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316900018,19831292755,1,1,"(0.8961968421936035, 0.1060066968202591)","(0.8745449781417847, 0.1084335669875145)",1,1,2.508392333984375,2.3916168212890625,Fixation,POINT (0.8853709101676941 0.1072201319038868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316908351,19831301088,1,1,"(0.8965471982955933, 0.12019917368888855)","(0.8781435489654541, 0.11749179661273956)",1,1,2.5182342529296875,2.404525756835937,Fixation,POINT (0.8873453736305237 0.1188454851508141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316916684,19831309421,1,1,"(0.8908258676528931, 0.10920507460832596)","(0.8758426308631897, 0.12309788912534714)",1,1,2.5152740478515625,2.417098999023437,Fixation,POINT (0.8833342492580414 0.1161514818668366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316925017,19831317754,1,1,"(0.8936719298362732, 0.10917302966117859)","(0.8742215037345886, 0.11998379230499268)",1,1,2.5081024169921875,2.3851318359375,Fixation,POINT (0.8839467167854309 0.1145784109830856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateSchema,4627680,1211316933351,19831326088,1,1,"(0.8898900747299194, 0.11469341814517975)","(0.8770000338554382, 0.11756634712219238)",1,1,2.5132598876953125,2.39874267578125,Fixation,POINT (0.8834450542926788 0.1161298826336861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
