,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,BFSdist.0,Node.0,n.0,Vector.0,ToDo.0,int.0,indirConn.0,Node.1,n2.0,=.0,nan.0,for.0,Enumeration.0,es.0,=.1,n.1,adjEdges.0,elements.0,es.1,hasMoreElements.0,n2.1,=.2,n.2,adjNode.0,Edge.0,es.2,nextElement.0,if.0,n2.2,dist.0,<.0,0.0,n2.3,dist.1,=.3,n.3,dist.2,+.0,1.0,indirConn.1,n2.4,dist.3,++.0,// important add adds to the end of the list.200,ToDo.1,add.0,n2.5,if.1,ToDo.2,isEmpty.0,n2.6,=.4,Node.2,ToDo.3,remove.0,0.1,BFSdist.1,n2.7,ToDo.4,indirConn.2,code,participant_summary
0,136,BFSdist,44521080,1212149915911,20664305316,1,1,"(0.21017655730247498, 0.19463907182216644)","(0.21639010310173035, 0.18453863263130188)",1,1,2.4580230712890625,2.4037628173828125,Fixation,POINT (0.2132833302021027 0.1895888522267342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149924245,20664313650,1,1,"(0.20790676772594452, 0.19770975410938263)","(0.21575480699539185, 0.18413099646568298)",1,1,2.4441070556640625,2.3898162841796875,Fixation,POINT (0.2118307873606682 0.1909203752875328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149932583,20664321987,1,1,"(0.20679399371147156, 0.19386839866638184)","(0.21134042739868164, 0.19578252732753754)",1,1,2.432708740234375,2.405731201171875,Fixation,POINT (0.2090672105550766 0.1948254629969597),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149940916,20664330320,1,1,"(0.20672963559627533, 0.19093868136405945)","(0.2118796855211258, 0.1845429688692093)",1,1,2.4830780029296875,2.3988494873046875,Fixation,POINT (0.2093046605587006 0.1877408251166344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149949250,20664338654,1,1,"(0.19913305342197418, 0.1967177540063858)","(0.21498768031597137, 0.18220774829387665)",1,1,2.476226806640625,2.3841552734375,Fixation,POINT (0.2070603668689728 0.1894627511501312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149957583,20664346987,1,1,"(0.2020622342824936, 0.190086230635643)","(0.21165280044078827, 0.179849773645401)",1,1,2.4507293701171875,2.388290405273437,Fixation,POINT (0.2068575173616409 0.184968002140522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149965916,20664355320,1,1,"(0.20089170336723328, 0.1906043142080307)","(0.21060648560523987, 0.18477210402488708)",1,1,2.4614410400390625,2.4163970947265625,Fixation,POINT (0.2057490944862366 0.1876882091164589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149974250,20664363654,1,1,"(0.20136982202529907, 0.19561240077018738)","(0.21022780239582062, 0.185079887509346)",1,1,2.452484130859375,2.414779663085937,Fixation,POINT (0.2057988122105598 0.1903461441397667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149990916,20664380320,1,1,"(0.16897200047969818, 0.17915202677249908)","(0.17723532021045685, 0.17978133261203766)",1,1,2.4129638671875,2.39678955078125,Fixation,POINT (0.1731036603450775 0.1794666796922684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212149999250,20664388654,1,1,"(0.16992764174938202, 0.1707659363746643)","(0.17742571234703064, 0.17918935418128967)",1,1,2.440780639648437,2.4290313720703125,Fixation,POINT (0.1736766770482063 0.174977645277977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150007583,20664396987,1,1,"(0.17016302049160004, 0.17278431355953217)","(0.18612423539161682, 0.17176492512226105)",1,1,2.453887939453125,2.401336669921875,Fixation,POINT (0.1781436279416084 0.1722746193408966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150015916,20664405320,1,1,"(0.1697877198457718, 0.16661374270915985)","(0.18310964107513428, 0.16608569025993347)",1,1,2.4832305908203125,2.4278564453125,Fixation,POINT (0.176448680460453 0.1663497164845467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150024250,20664413654,1,1,"(0.16724847257137299, 0.16332203149795532)","(0.18042492866516113, 0.17508435249328613)",1,1,2.4534454345703125,2.439926147460937,Fixation,POINT (0.1738367006182671 0.1692031919956207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150032583,20664421987,1,1,"(0.16456307470798492, 0.16816191375255585)","(0.18261277675628662, 0.16749019920825958)",1,1,2.46954345703125,2.4323883056640625,Fixation,POINT (0.1735879257321358 0.1678260564804077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150040916,20664430320,1,1,"(0.16896474361419678, 0.170673206448555)","(0.18035221099853516, 0.17472140491008759)",1,1,2.452880859375,2.43359375,Fixation,POINT (0.174658477306366 0.1726973056793213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150049250,20664438654,1,1,"(0.16878151893615723, 0.17323844134807587)","(0.1743585616350174, 0.1694413125514984)",1,1,2.4550323486328125,2.450103759765625,Fixation,POINT (0.1715700402855873 0.1713398769497871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150057583,20664446987,1,1,"(0.1702960729598999, 0.16809582710266113)","(0.17884568870067596, 0.1694234013557434)",1,1,2.481918334960937,2.433990478515625,Fixation,POINT (0.1745708808302879 0.1687596142292023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150065920,20664455324,1,1,"(0.17186543345451355, 0.17462164163589478)","(0.1819765865802765, 0.17358627915382385)",1,1,2.4548492431640625,2.442718505859375,Fixation,POINT (0.176921010017395 0.1741039603948593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150074254,20664463658,1,1,"(0.17296527326107025, 0.16940836608409882)","(0.17571817338466644, 0.18287938833236694)",1,1,2.441024780273437,2.461654663085937,Fixation,POINT (0.1743417233228684 0.1761438772082329),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150082587,20664471991,1,1,"(0.16759563982486725, 0.15975934267044067)","(0.17683742940425873, 0.18427737057209015)",1,1,2.44708251953125,2.443511962890625,Fixation,POINT (0.172216534614563 0.1720183566212654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150090920,20664480324,1,1,"(0.1681182086467743, 0.16965632140636444)","(0.1812845766544342, 0.1843513548374176)",1,1,2.465118408203125,2.447601318359375,Fixation,POINT (0.1747013926506042 0.177003838121891),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150099254,20664488658,1,1,"(0.16795431077480316, 0.16677339375019073)","(0.17799167335033417, 0.18347792327404022)",1,1,2.474716186523437,2.420440673828125,Fixation,POINT (0.1729729920625687 0.1751256585121155),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150107587,20664496991,1,1,"(0.17087361216545105, 0.1685175597667694)","(0.18230971693992615, 0.17562203109264374)",1,1,2.468856811523437,2.427825927734375,Fixation,POINT (0.1765916645526886 0.1720697954297066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150115920,20664505324,1,1,"(0.16785869002342224, 0.16916827857494354)","(0.1829361915588379, 0.18221710622310638)",1,1,2.447235107421875,2.432403564453125,Fixation,POINT (0.1753974407911301 0.175692692399025),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150157587,20664546991,1,1,"(0.32600077986717224, 0.195687398314476)","(0.3367884159088135, 0.17559148371219635)",1,1,2.52923583984375,2.494598388671875,Fixation,POINT (0.3313945978879929 0.1856394410133362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150165920,20664555324,1,1,"(0.32462412118911743, 0.1954798698425293)","(0.3401750922203064, 0.17593784630298615)",1,1,2.5226287841796875,2.45770263671875,Fixation,POINT (0.3323996067047119 0.1857088580727577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150174254,20664563658,1,1,"(0.3317021429538727, 0.19422006607055664)","(0.34132108092308044, 0.1706855744123459)",1,1,2.494659423828125,2.487060546875,Fixation,POINT (0.3365116119384766 0.1824528202414513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150182587,20664571991,1,1,"(0.3316785991191864, 0.20074322819709778)","(0.33604195713996887, 0.1908281296491623)",1,1,2.4691162109375,2.4746551513671875,Fixation,POINT (0.3338602781295776 0.19578567892313),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150190920,20664580324,1,1,"(0.333825021982193, 0.2019563913345337)","(0.3383815586566925, 0.19763261079788208)",1,1,2.4930877685546875,2.46209716796875,Fixation,POINT (0.3361032903194428 0.1997945010662079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150199262,20664588666,1,1,"(0.33398720622062683, 0.19795504212379456)","(0.3360273540019989, 0.19363078474998474)",1,1,2.500244140625,2.4663543701171875,Fixation,POINT (0.3350072801113129 0.1957929134368896),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150207595,20664596999,1,1,"(0.33478841185569763, 0.20311929285526276)","(0.33417782187461853, 0.18949565291404724)",1,1,2.491928100585937,2.4632720947265625,Fixation,POINT (0.3344831168651581 0.196307472884655),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150215928,20664605332,1,1,"(0.3324059247970581, 0.2039988487958908)","(0.3290419280529022, 0.1939302384853363)",1,1,2.5072479248046875,2.48736572265625,Fixation,POINT (0.3307239264249802 0.1989645436406136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150224261,20664613665,1,1,"(0.32945486903190613, 0.19542059302330017)","(0.32799920439720154, 0.1855146884918213)",1,1,2.486968994140625,2.47161865234375,Fixation,POINT (0.3287270367145538 0.1904676407575607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150232595,20664621999,1,1,"(0.3366243541240692, 0.19613131880760193)","(0.3332883417606354, 0.19225049018859863)",1,1,2.4857330322265625,2.478134155273437,Fixation,POINT (0.3349563479423523 0.1941909044981003),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150240928,20664630332,1,1,"(0.33000898361206055, 0.20362886786460876)","(0.3354339301586151, 0.18717502057552338)",1,1,2.4825439453125,2.480072021484375,Fixation,POINT (0.3327214568853378 0.1954019442200661),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150249261,20664638665,1,1,"(0.3375137448310852, 0.1958148181438446)","(0.34244364500045776, 0.1865757703781128)",1,1,2.49700927734375,2.451812744140625,Fixation,POINT (0.3399786949157715 0.1911952942609787),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150257595,20664646999,1,1,"(0.3370063900947571, 0.1957320123910904)","(0.342563271522522, 0.18308141827583313)",1,1,2.4818267822265625,2.454193115234375,Fixation,POINT (0.3397848308086395 0.1894067153334618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150265928,20664655332,1,1,"(0.3378904461860657, 0.18620170652866364)","(0.342822790145874, 0.18842564523220062)",1,1,2.47515869140625,2.474227905273437,Fixation,POINT (0.3403566181659698 0.1873136758804321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150274262,20664663666,1,1,"(0.3323877453804016, 0.19270744919776917)","(0.3342324197292328, 0.1763148456811905)",1,1,2.4995880126953125,2.4543914794921875,Fixation,POINT (0.3333100825548172 0.1845111474394798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150282595,20664671999,1,1,"(0.33296072483062744, 0.20204700529575348)","(0.33593589067459106, 0.17700570821762085)",1,1,2.5029449462890625,2.453842163085937,Fixation,POINT (0.3344483077526092 0.1895263567566872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150290928,20664680332,1,1,"(0.33125177025794983, 0.2021009773015976)","(0.3323982357978821, 0.17777274549007416)",1,1,2.4719390869140625,2.43975830078125,Fixation,POINT (0.331825003027916 0.1899368613958359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150299262,20664688666,1,1,"(0.3267687261104584, 0.20003052055835724)","(0.3357948660850525, 0.17877428233623505)",1,1,2.4911346435546875,2.46868896484375,Fixation,POINT (0.3312817960977554 0.1894024014472961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150307595,20664696999,1,1,"(0.33115097880363464, 0.20259568095207214)","(0.3339195251464844, 0.1800716668367386)",1,1,2.4967041015625,2.464218139648437,Fixation,POINT (0.3325352519750595 0.1913336738944054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150315928,20664705332,1,1,"(0.3289327919483185, 0.2021900713443756)","(0.3322456479072571, 0.17944221198558807)",1,1,2.483642578125,2.468475341796875,Fixation,POINT (0.3305892199277878 0.1908161416649818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150332600,20664722003,1,1,"(0.30025413632392883, 0.1983719766139984)","(0.2949463427066803, 0.17917972803115845)",1,1,2.4917144775390625,2.4519195556640625,Fixation,POINT (0.2976002395153046 0.1887758523225784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150340933,20664730336,1,1,"(0.3036574423313141, 0.20006728172302246)","(0.30074837803840637, 0.17141345143318176)",1,1,2.481201171875,2.452362060546875,Fixation,POINT (0.3022029101848602 0.1857403665781021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150349267,20664738670,1,1,"(0.2982521951198578, 0.19140022993087769)","(0.29865723848342896, 0.17366625368595123)",1,1,2.492904663085937,2.439682006835937,Fixation,POINT (0.2984547168016434 0.1825332418084145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150357600,20664747003,1,1,"(0.29784488677978516, 0.19384032487869263)","(0.30170300602912903, 0.17146974802017212)",1,1,2.475128173828125,2.447616577148437,Fixation,POINT (0.2997739464044571 0.1826550364494324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150365933,20664755336,1,1,"(0.29913923144340515, 0.20013929903507233)","(0.2996005117893219, 0.17203965783119202)",1,1,2.48358154296875,2.4530029296875,Fixation,POINT (0.2993698716163635 0.1860894784331322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150374266,20664763669,1,1,"(0.30212223529815674, 0.2071000039577484)","(0.3006950914859772, 0.17317254841327667)",1,1,2.5039520263671875,2.45318603515625,Fixation,POINT (0.301408663392067 0.1901362761855125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150382600,20664772003,1,1,"(0.3003026843070984, 0.1960531771183014)","(0.30202966928482056, 0.17648619413375854)",1,1,2.4883575439453125,2.435531616210937,Fixation,POINT (0.3011661767959595 0.18626968562603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150390933,20664780336,1,1,"(0.2997640073299408, 0.20011858642101288)","(0.30390632152557373, 0.18203265964984894)",1,1,2.4930877685546875,2.4596099853515625,Fixation,POINT (0.3018351644277573 0.1910756230354309),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150399266,20664788669,1,1,"(0.29839158058166504, 0.20857222378253937)","(0.3056025505065918, 0.18274462223052979)",1,1,2.483123779296875,2.4492645263671875,Fixation,POINT (0.3019970655441284 0.1956584230065346),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150407600,20664797003,1,1,"(0.3049470782279968, 0.20428408682346344)","(0.3039376735687256, 0.18447014689445496)",1,1,2.500228881835937,2.441864013671875,Fixation,POINT (0.3044423758983612 0.1943771168589592),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150415933,20664805336,1,1,"(0.3072150945663452, 0.20813484489917755)","(0.3047151565551758, 0.17989949882030487)",1,1,2.4881134033203125,2.4365386962890625,Fixation,POINT (0.3059651255607605 0.1940171718597412),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150424266,20664813669,1,1,"(0.3035561442375183, 0.20860221982002258)","(0.30931711196899414, 0.18907077610492706)",1,1,2.4761962890625,2.4520416259765625,Fixation,POINT (0.3064366281032562 0.1988364979624748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150432600,20664822003,1,1,"(0.3009242117404938, 0.20716652274131775)","(0.3056081533432007, 0.18710125982761383)",1,1,2.5053253173828125,2.4348297119140625,Fixation,POINT (0.3032661825418472 0.1971338912844658),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150440933,20664830336,1,1,"(0.298906534910202, 0.2060544490814209)","(0.3021015226840973, 0.18328551948070526)",1,1,2.48736572265625,2.4337921142578125,Fixation,POINT (0.3005040287971497 0.1946699842810631),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150449266,20664838669,1,1,"(0.30108675360679626, 0.19792626798152924)","(0.29943451285362244, 0.1810450255870819)",1,1,2.50390625,2.4529571533203125,Fixation,POINT (0.3002606332302094 0.1894856467843056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150457600,20664847003,1,1,"(0.3030302822589874, 0.19339482486248016)","(0.30327579379081726, 0.17155547440052032)",1,1,2.483383178710937,2.449691772460937,Fixation,POINT (0.3031530380249023 0.1824751496315002),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150465938,20664855341,1,1,"(0.2989825904369354, 0.1961088478565216)","(0.2986835241317749, 0.17621761560440063)",1,1,2.4665985107421875,2.4687042236328125,Fixation,POINT (0.2988330572843552 0.1861632317304611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150474271,20664863674,1,1,"(0.2965381443500519, 0.1937737613916397)","(0.2991306483745575, 0.1753532737493515)",1,1,2.48028564453125,2.448883056640625,Fixation,POINT (0.2978343963623047 0.1845635175704956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150482605,20664872008,1,1,"(0.29509809613227844, 0.19736522436141968)","(0.29909032583236694, 0.16763916611671448)",1,1,2.493392944335937,2.446640014648437,Fixation,POINT (0.2970942109823227 0.1825021952390671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150490938,20664880341,1,1,"(0.2955908179283142, 0.19174855947494507)","(0.2934793531894684, 0.17666250467300415)",1,1,2.4647216796875,2.4448394775390625,Fixation,POINT (0.2945350855588913 0.1842055320739746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150499271,20664888674,1,1,"(0.29476863145828247, 0.19543233513832092)","(0.29694250226020813, 0.1781652271747589)",1,1,2.4858551025390625,2.465057373046875,Fixation,POINT (0.2958555668592453 0.1867987811565399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150507605,20664897008,1,1,"(0.29757073521614075, 0.20143358409404755)","(0.2989952862262726, 0.17152981460094452)",1,1,2.4950408935546875,2.4529266357421875,Fixation,POINT (0.2982830107212067 0.186481699347496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150515938,20664905341,1,1,"(0.2990090548992157, 0.19698691368103027)","(0.30187100172042847, 0.17615555226802826)",1,1,2.4944610595703125,2.4502105712890625,Fixation,POINT (0.3004400283098221 0.1865712329745293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150524271,20664913674,1,1,"(0.29809582233428955, 0.20549026131629944)","(0.3011516332626343, 0.18410170078277588)",1,1,2.489715576171875,2.451416015625,Fixation,POINT (0.2996237277984619 0.1947959810495377),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150532605,20664922008,1,1,"(0.30088138580322266, 0.19779866933822632)","(0.30157986283302307, 0.17975395917892456)",1,1,2.486434936523437,2.4459381103515625,Fixation,POINT (0.3012306243181229 0.1887763142585754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150540938,20664930341,1,1,"(0.29876065254211426, 0.19830866158008575)","(0.3043140172958374, 0.1894015669822693)",1,1,2.47064208984375,2.46917724609375,Fixation,POINT (0.3015373349189758 0.1938551142811775),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150549271,20664938674,1,1,"(0.30578547716140747, 0.1992201805114746)","(0.30142006278038025, 0.1796305626630783)",1,1,2.4886016845703125,2.456756591796875,Fixation,POINT (0.3036027699708939 0.1894253715872765),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150557605,20664947008,1,1,"(0.30361223220825195, 0.19260506331920624)","(0.3034713566303253, 0.18433380126953125)",1,1,2.4919891357421875,2.440414428710937,Fixation,POINT (0.3035417944192886 0.1884694322943687),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212150565938,20664955341,1,1,"(0.30113887786865234, 0.19621703028678894)","(0.3044227063655853, 0.19028498232364655)",1,1,2.4825592041015625,2.4599151611328125,Fixation,POINT (0.3027807921171188 0.1932510063052177),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
