,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,String.0,getUserNameFromCookie.0,throws.0,Exception.0,String.1,userName.0,=.0,nan.0,// get user name.200,Cookie.0,cookies.0,=.1,servletRequest.0,getCookies.0,for.0,int.0,i.0,=.2,0.0,i.1,<.0,cookies.1,length.0,i.2,Cookie.1,cookie.0,=.3,cookies.2,i.3,if.0,cookie.1,!=.0,nan.1,&&.0,cookie.2,getName.0,equals.0,"""platform.username"".0",String.2,value.0,=.4,cookie.3,getValue.0,userName.1,=.5,DesEncrypter.0,getInstance.0,decrypt.0,value.1,break.0,return.0,userName.2,code,participant_summary
0,136,getUserNameFromCookie,1694531,1212416718039,20931106352,1,1,"(0.2880076766014099, 0.3622615337371826)","(0.28224626183509827, 0.3379058837890625)",1,1,2.399200439453125,2.3351287841796875,Fixation,POINT (0.2851269692182541 0.3500837087631226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416726373,20931114686,1,1,"(0.2866213619709015, 0.3604739308357239)","(0.2800471782684326, 0.3353903591632843)",1,1,2.38592529296875,2.328887939453125,Fixation,POINT (0.283334270119667 0.3479321449995041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416734706,20931123019,1,1,"(0.2835771441459656, 0.36446499824523926)","(0.28080183267593384, 0.3308095335960388)",1,1,2.347930908203125,2.3275604248046875,Fixation,POINT (0.2821894884109497 0.347637265920639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416743039,20931131352,1,1,"(0.2851581573486328, 0.3558530807495117)","(0.28199923038482666, 0.331902414560318)",1,1,2.366119384765625,2.309432983398437,Fixation,POINT (0.2835786938667297 0.3438777476549149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416751373,20931139686,1,1,"(0.2832784354686737, 0.3547537624835968)","(0.2807118594646454, 0.3229636549949646)",1,1,2.3277587890625,2.306549072265625,Fixation,POINT (0.2819951474666596 0.3388587087392807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416759706,20931148019,1,1,"(0.29053381085395813, 0.35603073239326477)","(0.2839662730693817, 0.32340866327285767)",1,1,2.3967437744140625,2.330429077148437,Fixation,POINT (0.2872500419616699 0.3397196978330612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416768039,20931156352,1,1,"(0.2829563021659851, 0.3430125117301941)","(0.28535136580467224, 0.33015725016593933)",1,1,2.342681884765625,2.326766967773437,Fixation,POINT (0.2841538339853287 0.3365848809480667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416776373,20931164686,1,1,"(0.28305599093437195, 0.3503275513648987)","(0.2861151397228241, 0.32111307978630066)",1,1,2.37811279296875,2.32269287109375,Fixation,POINT (0.284585565328598 0.3357203155755997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416784706,20931173019,1,1,"(0.28384774923324585, 0.35923853516578674)","(0.28476613759994507, 0.32230809330940247)",1,1,2.3879547119140625,2.3302154541015625,Fixation,POINT (0.2843069434165955 0.3407733142375946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416793039,20931181352,1,1,"(0.28419527411460876, 0.3513858914375305)","(0.2825106680393219, 0.32678377628326416)",1,1,2.3887939453125,2.3098907470703125,Fixation,POINT (0.2833529710769653 0.3390848338603973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416801375,20931189688,1,1,"(0.2859051525592804, 0.37025585770606995)","(0.28273919224739075, 0.3094083368778229)",1,1,2.3875885009765625,2.32794189453125,Fixation,POINT (0.2843221724033356 0.3398320972919464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416809714,20931198027,1,1,"(0.27923133969306946, 0.3710727393627167)","(0.2847394049167633, 0.31339845061302185)",1,1,2.3942108154296875,2.3225860595703125,Fixation,POINT (0.2819853723049164 0.3422355949878693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416818047,20931206360,1,1,"(0.29127323627471924, 0.366435170173645)","(0.2861314117908478, 0.30671268701553345)",1,1,2.365203857421875,2.32977294921875,Fixation,POINT (0.2887023240327835 0.3365739285945892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416826381,20931214694,1,1,"(0.2827426493167877, 0.3737544119358063)","(0.29163554310798645, 0.30415332317352295)",1,1,2.389511108398437,2.3357086181640625,Fixation,POINT (0.2871890962123871 0.3389538675546646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416834714,20931223027,1,1,"(0.29247719049453735, 0.3743201196193695)","(0.29353344440460205, 0.31653517484664917)",1,1,2.401397705078125,2.3204803466796875,Fixation,POINT (0.2930053174495697 0.3454276472330093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416843047,20931231360,1,1,"(0.2893858850002289, 0.36475881934165955)","(0.29265227913856506, 0.32332298159599304)",1,1,2.384750366210937,2.3379058837890625,Fixation,POINT (0.291019082069397 0.3440409004688263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416851379,20931239692,1,1,"(0.2925820052623749, 0.35982659459114075)","(0.2932664752006531, 0.3281439244747162)",1,1,2.366668701171875,2.3243560791015625,Fixation,POINT (0.292924240231514 0.3439852595329285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416859712,20931248025,1,1,"(0.29695188999176025, 0.34402599930763245)","(0.288072794675827, 0.3364587724208832)",1,1,2.374603271484375,2.3338165283203125,Fixation,POINT (0.2925123423337936 0.3402423858642578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416868045,20931256358,1,1,"(0.29018762707710266, 0.35527992248535156)","(0.28390613198280334, 0.3198850154876709)",1,1,2.3745574951171875,2.301788330078125,Fixation,POINT (0.287046879529953 0.3375824689865112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416876379,20931264692,1,1,"(0.2890315055847168, 0.36837339401245117)","(0.2894206941127777, 0.3156517446041107)",1,1,2.3841552734375,2.3228302001953125,Fixation,POINT (0.2892260998487472 0.3420125693082809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416884713,20931273025,1,1,"(0.2829809784889221, 0.36199894547462463)","(0.28695905208587646, 0.3104777932167053)",1,1,2.3718719482421875,2.3386383056640625,Fixation,POINT (0.2849700152873993 0.336238369345665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416893046,20931281358,1,1,"(0.2868970036506653, 0.3835127651691437)","(0.29172661900520325, 0.3255651891231537)",1,1,2.4072723388671875,2.336761474609375,Fixation,POINT (0.2893118113279343 0.3545389771461487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416901380,20931289692,1,1,"(0.29377201199531555, 0.3788371980190277)","(0.2922351658344269, 0.32702356576919556)",1,1,2.405426025390625,2.3161163330078125,Fixation,POINT (0.2930035889148712 0.3529303818941116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416909713,20931298025,1,1,"(0.29051673412323, 0.3654214143753052)","(0.2848031222820282, 0.32755792140960693)",1,1,2.3596343994140625,2.3070068359375,Fixation,POINT (0.2876599282026291 0.346489667892456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416918046,20931306358,1,1,"(0.2874777913093567, 0.3465973436832428)","(0.2881501019001007, 0.3254677355289459)",1,1,2.3645172119140625,2.3148651123046875,Fixation,POINT (0.2878139466047287 0.3360325396060944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416926380,20931314692,1,1,"(0.28659215569496155, 0.3402763903141022)","(0.2847135365009308, 0.3152224123477936)",1,1,2.337982177734375,2.319686889648437,Fixation,POINT (0.2856528460979462 0.3277494013309479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416934713,20931323025,1,1,"(0.292009174823761, 0.3411175310611725)","(0.28431597352027893, 0.3178451359272003)",1,1,2.3954010009765625,2.310897827148437,Fixation,POINT (0.28816257417202 0.3294813334941864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416943050,20931331362,1,1,"(0.2926183044910431, 0.3481648862361908)","(0.2855819761753082, 0.3168397843837738)",1,1,2.3848114013671875,2.3058013916015625,Fixation,POINT (0.2891001403331757 0.3325023353099823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416951384,20931339696,1,1,"(0.2968011796474457, 0.35168367624282837)","(0.2861490845680237, 0.32651928067207336)",1,1,2.377838134765625,2.2996063232421875,Fixation,POINT (0.2914751321077347 0.3391014784574509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212416959717,20931348029,1,1,"(0.288014680147171, 0.35402998328208923)","(0.29569604992866516, 0.33614426851272583)",1,1,2.3735809326171875,2.3575592041015625,Fixation,POINT (0.2918553650379181 0.3450871258974075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417051384,20931439696,1,1,"(0.34969261288642883, 0.3147108554840088)","(0.2735165059566498, 0.36713507771492004)",1,1,2.374008178710937,1.7625885009765625,,POINT (0.3116045594215393 0.3409229665994644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417076387,20931464699,1,1,"(0.3538378179073334, 0.3556573987007141)","(0.3793429434299469, 0.3433656394481659)",1,1,2.3656463623046875,2.228607177734375,Fixation,POINT (0.3665903806686401 0.34951151907444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417084721,20931473033,1,1,"(0.35505205392837524, 0.34235307574272156)","(0.3698123097419739, 0.34706059098243713)",1,1,2.3719635009765625,2.284912109375,Fixation,POINT (0.3624321818351746 0.3447068333625794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417093054,20931481366,1,1,"(0.3544716238975525, 0.352718710899353)","(0.3565777540206909, 0.33745378255844116)",1,1,2.34454345703125,2.3370361328125,Fixation,POINT (0.3555246889591217 0.3450862467288971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417101387,20931489699,1,1,"(0.3534148037433624, 0.3625297546386719)","(0.3559853434562683, 0.3331887722015381)",1,1,2.374374389648437,2.3534393310546875,Fixation,POINT (0.3547000735998154 0.347859263420105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417109721,20931498033,1,1,"(0.34972673654556274, 0.35753950476646423)","(0.35735756158828735, 0.3337826728820801)",1,1,2.3798370361328125,2.3766021728515625,Fixation,POINT (0.353542149066925 0.3456610888242722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417118054,20931506366,1,1,"(0.3470914363861084, 0.36055463552474976)","(0.3604501783847809, 0.3284415304660797)",1,1,2.3741455078125,2.367218017578125,Fixation,POINT (0.3537708073854446 0.3444980829954147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417126387,20931514699,1,1,"(0.35051682591438293, 0.3623090386390686)","(0.3498251438140869, 0.3194392919540405)",1,1,2.396240234375,2.332611083984375,Fixation,POINT (0.3501709848642349 0.3408741652965546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417134721,20931523033,1,1,"(0.34762224555015564, 0.36508408188819885)","(0.34502318501472473, 0.31870344281196594)",1,1,2.3396453857421875,2.33856201171875,Fixation,POINT (0.3463227152824402 0.3418937623500824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417143055,20931531366,1,1,"(0.3556438982486725, 0.3593725860118866)","(0.34582361578941345, 0.3175722062587738)",1,1,2.334747314453125,2.3380126953125,Fixation,POINT (0.350733757019043 0.3384723961353302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417151388,20931539699,1,1,"(0.35641640424728394, 0.3549305200576782)","(0.35267069935798645, 0.3180142343044281)",1,1,2.356185913085937,2.3156890869140625,Fixation,POINT (0.3545435518026352 0.3364723771810532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417159722,20931548033,1,1,"(0.3549002707004547, 0.3553970456123352)","(0.35443705320358276, 0.3198696970939636)",1,1,2.3534393310546875,2.3224029541015625,Fixation,POINT (0.3546686619520187 0.3376333713531494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417168055,20931556366,1,1,"(0.3575555682182312, 0.35545986890792847)","(0.35338273644447327, 0.32828792929649353)",1,1,2.375,2.3529052734375,Fixation,POINT (0.3554691523313522 0.341873899102211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417359731,20931748042,1,1,"(0.3516533672809601, 0.34539908170700073)","(0.3387449383735657, 0.3791704475879669)",1,1,2.3859405517578125,1.8867034912109373,,POINT (0.3451991528272629 0.3622847646474838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417368064,20931756375,1,1,"(0.3544922173023224, 0.34263989329338074)","(0.3688075542449951, 0.3626985549926758)",1,1,2.3728790283203125,2.0538330078125,Fixation,POINT (0.3616498857736588 0.3526692241430283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417376397,20931764708,1,1,"(0.3460220694541931, 0.3377591371536255)","(0.3483325242996216, 0.39440637826919556)",1,1,2.371124267578125,2.3802032470703125,Fixation,POINT (0.3471772968769074 0.3660827577114105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417393064,20931781375,1,1,"(0.34331345558166504, 0.35663318634033203)","(0.3589816987514496, 0.3383902609348297)",1,1,2.383636474609375,2.30718994140625,Fixation,POINT (0.3511475771665573 0.3475117236375809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417401398,20931789708,1,1,"(0.34595823287963867, 0.3520815372467041)","(0.34923088550567627, 0.34180572628974915)",1,1,2.3709716796875,2.3666534423828125,Fixation,POINT (0.3475945591926575 0.3469436317682266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417409732,20931798042,1,1,"(0.34929159283638, 0.3477160930633545)","(0.35049474239349365, 0.34149518609046936)",1,1,2.4098663330078125,2.365341186523437,Fixation,POINT (0.3498931676149368 0.3446056395769119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417418065,20931806375,1,1,"(0.34975507855415344, 0.3532842695713043)","(0.3527402877807617, 0.34868788719177246)",1,1,2.3765869140625,2.4145050048828125,Fixation,POINT (0.3512476831674576 0.3509860783815384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417426398,20931814708,1,1,"(0.3570247292518616, 0.35496923327445984)","(0.35359063744544983, 0.3318943679332733)",1,1,2.3858184814453125,2.333648681640625,Fixation,POINT (0.3553076833486557 0.3434318006038666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417434732,20931823042,1,1,"(0.3497163653373718, 0.3494856655597687)","(0.35138002038002014, 0.3314718008041382)",1,1,2.42523193359375,2.361358642578125,Fixation,POINT (0.350548192858696 0.3404787331819534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417443065,20931831375,1,1,"(0.3538171350955963, 0.3488237261772156)","(0.3495139479637146, 0.3239096999168396)",1,1,2.4245147705078125,2.3657379150390625,Fixation,POINT (0.3516655415296555 0.3363667130470276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417451398,20931839708,1,1,"(0.3489075303077698, 0.3473678529262543)","(0.3496447801589966, 0.32666969299316406)",1,1,2.381820678710937,2.38531494140625,Fixation,POINT (0.3492761552333832 0.3370187729597092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417459732,20931848042,1,1,"(0.3529417812824249, 0.366964727640152)","(0.3417631685733795, 0.3225856125354767)",1,1,2.40802001953125,2.363433837890625,Fixation,POINT (0.3473524749279022 0.3447751700878143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417468071,20931856381,1,1,"(0.35121414065361023, 0.34860825538635254)","(0.3430091440677643, 0.31856393814086914)",1,1,2.421539306640625,2.3752899169921875,Fixation,POINT (0.3471116423606873 0.3335860967636108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417476404,20931864714,1,1,"(0.36021852493286133, 0.34339043498039246)","(0.34091275930404663, 0.326199471950531)",1,1,2.4239044189453125,2.369842529296875,Fixation,POINT (0.350565642118454 0.3347949534654617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417484738,20931873048,1,1,"(0.35748404264450073, 0.35061001777648926)","(0.3446691334247589, 0.32415056228637695)",1,1,2.426483154296875,2.36505126953125,Fixation,POINT (0.3510765880346298 0.3373802900314331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417493071,20931881381,1,1,"(0.3535023033618927, 0.33555153012275696)","(0.34377408027648926, 0.30500665307044983)",1,1,2.3819732666015625,2.3498992919921875,Fixation,POINT (0.348638191819191 0.3202790915966034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417501404,20931889714,1,1,"(0.3562219440937042, 0.3433885872364044)","(0.34680020809173584, 0.31035301089286804)",1,1,2.392608642578125,2.35784912109375,Fixation,POINT (0.35151107609272 0.3268707990646362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417509738,20931898048,1,1,"(0.35370558500289917, 0.3500971496105194)","(0.3509528934955597, 0.3213499188423157)",1,1,2.388397216796875,2.3424530029296875,Fixation,POINT (0.3523292392492294 0.3357235342264175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417518071,20931906381,1,1,"(0.35590746998786926, 0.35566797852516174)","(0.35151979327201843, 0.3217473030090332)",1,1,2.427703857421875,2.3409423828125,Fixation,POINT (0.3537136316299438 0.3387076407670975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417526404,20931914714,1,1,"(0.35215362906455994, 0.36639896035194397)","(0.3500531017780304, 0.3295673727989197)",1,1,2.405746459960937,2.369476318359375,Fixation,POINT (0.3511033654212952 0.3479831665754318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417534738,20931923048,1,1,"(0.35120972990989685, 0.37580427527427673)","(0.34894368052482605, 0.34991297125816345)",1,1,2.421737670898437,2.358642578125,Fixation,POINT (0.3500767052173614 0.3628586232662201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417543071,20931931381,1,1,"(0.3533739745616913, 0.3766535818576813)","(0.349698543548584, 0.3575907051563263)",1,1,2.4030914306640625,2.361236572265625,Fixation,POINT (0.3515362590551376 0.3671221435070038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417551404,20931939714,1,1,"(0.35745668411254883, 0.38169625401496887)","(0.34708330035209656, 0.3422514498233795)",1,1,2.382659912109375,2.353256225585937,Fixation,POINT (0.3522699922323227 0.3619738519191742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417559738,20931948048,1,1,"(0.3526924252510071, 0.363624632358551)","(0.34643039107322693, 0.3192782998085022)",1,1,2.3976593017578125,2.354476928710937,Fixation,POINT (0.349561408162117 0.3414514660835266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417568071,20931956381,1,1,"(0.3540841042995453, 0.3532745838165283)","(0.3468867540359497, 0.33432307839393616)",1,1,2.432830810546875,2.3589324951171875,Fixation,POINT (0.3504854291677475 0.3437988311052322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417576404,20931964714,1,1,"(0.3587743937969208, 0.35775116086006165)","(0.3476620018482208, 0.33730262517929077)",1,1,2.4125213623046875,2.3579254150390625,Fixation,POINT (0.3532181978225708 0.3475268930196762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417584738,20931973048,1,1,"(0.3571462035179138, 0.3427387773990631)","(0.3437131643295288, 0.3360569477081299)",1,1,2.432159423828125,2.3372802734375,Fixation,POINT (0.3504296839237213 0.3393978625535965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417593071,20931981381,1,1,"(0.34559133648872375, 0.36050328612327576)","(0.3472069203853607, 0.33203357458114624)",1,1,2.4426727294921875,2.3586883544921875,Fixation,POINT (0.3463991284370422 0.346268430352211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417609743,20931998053,1,1,"(0.3342956304550171, 0.3659778833389282)","(0.3245554268360138, 0.342090368270874)",1,1,2.4204864501953125,2.38763427734375,Fixation,POINT (0.3294255286455154 0.3540341258049011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417618077,20932006387,1,1,"(0.344099223613739, 0.3552088737487793)","(0.31742390990257263, 0.33439454436302185)",1,1,2.420928955078125,2.3736114501953125,Fixation,POINT (0.3307615667581558 0.3448017090559006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417626410,20932014720,1,1,"(0.33550384640693665, 0.3375278115272522)","(0.3187176585197449, 0.32719045877456665)",1,1,2.4012603759765625,2.3974609375,Fixation,POINT (0.3271107524633408 0.3323591351509094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212417634744,20932023054,1,1,"(0.3312333822250366, 0.35168278217315674)","(0.32159414887428284, 0.32788294553756714)",1,1,2.425155639648437,2.39263916015625,Fixation,POINT (0.3264137655496597 0.3397828638553619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
