,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WordFormGenerator.0,getFastestGenerator.0,final.0,Locale.0,locale.0,throws.0,MorphologyException.0,if.0,locale.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.0,"""The 'loc' argument cannot be nan "".100",WordFormGenerator.1,component.0,=.0,WordFormGenerator.2,fastestGenerators.0,get.0,locale.2,if.1,component.1,==.1,nan.1,throw.1,new.1,MorphologyException.1,"""Cannot find generator for locales : "".101",+.0,locale.3,toString.0,return.0,component.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getFastestGenerator,34609355,1209922629664,18437027542,1,1,"(0.7398514747619629, 0.1924750804901123)","(0.7530717253684998, 0.2108602672815323)",1,1,2.459075927734375,2.416000366210937,Fixation,POINT (0.7464616000652313 0.2016676738858223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922637997,18437035875,1,1,"(0.7508833408355713, 0.198011115193367)","(0.7608458399772644, 0.20892038941383362)",1,1,2.486297607421875,2.423568725585937,Fixation,POINT (0.7558645904064178 0.2034657523036003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922646332,18437044209,1,1,"(0.7463385462760925, 0.20046915113925934)","(0.7581965327262878, 0.21568933129310608)",1,1,2.488998413085937,2.422332763671875,Fixation,POINT (0.7522675395011902 0.2080792412161827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922654665,18437052542,1,1,"(0.7474977374076843, 0.19960953295230865)","(0.7556537389755249, 0.21049097180366516)",1,1,2.4852447509765625,2.413787841796875,Fixation,POINT (0.7515757381916046 0.2050502523779869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922662999,18437060876,1,1,"(0.7477826476097107, 0.19524827599525452)","(0.7526124119758606, 0.21213985979557037)",1,1,2.465728759765625,2.4111480712890625,Fixation,POINT (0.7501975297927856 0.2036940678954124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922671331,18437069208,1,1,"(0.7480027079582214, 0.20215049386024475)","(0.7512558102607727, 0.21237055957317352)",1,1,2.4654998779296875,2.402801513671875,Fixation,POINT (0.7496292591094971 0.2072605267167091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922679668,18437077545,1,1,"(0.7474442720413208, 0.19117233157157898)","(0.7571556568145752, 0.21349957585334778)",1,1,2.4748992919921875,2.4055633544921875,Fixation,POINT (0.752299964427948 0.2023359537124634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922688002,18437085879,1,1,"(0.7463168501853943, 0.19934704899787903)","(0.7546142339706421, 0.21072088181972504)",1,1,2.46099853515625,2.404403686523437,Fixation,POINT (0.7504655420780182 0.205033965408802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922696335,18437094212,1,1,"(0.7460923194885254, 0.2033449411392212)","(0.7557585835456848, 0.21494969725608826)",1,1,2.466415405273437,2.4079132080078125,Fixation,POINT (0.7509254515171051 0.2091473191976547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922704668,18437102545,1,1,"(0.7497948408126831, 0.19664223492145538)","(0.7547628879547119, 0.2110043317079544)",1,1,2.472885131835937,2.4005126953125,Fixation,POINT (0.7522788643836975 0.2038232833147049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922713001,18437110878,1,1,"(0.7485277652740479, 0.19471196830272675)","(0.7525450587272644, 0.21049316227436066)",1,1,2.4520416259765625,2.4071197509765625,Fixation,POINT (0.7505364120006561 0.2026025652885437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922721335,18437119212,1,1,"(0.7447991967201233, 0.19570346176624298)","(0.7516211867332458, 0.21841122210025787)",1,1,2.459381103515625,2.398834228515625,Fixation,POINT (0.7482101917266846 0.2070573419332504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922729668,18437127545,1,1,"(0.747218906879425, 0.19887861609458923)","(0.7516692280769348, 0.21388889849185944)",1,1,2.4667205810546875,2.388900756835937,Fixation,POINT (0.7494440674781799 0.2063837572932243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922738002,18437135879,1,1,"(0.7469881772994995, 0.1965068131685257)","(0.7518591284751892, 0.21844665706157684)",1,1,2.4654541015625,2.4025115966796875,Fixation,POINT (0.7494236528873444 0.2074767351150513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922746335,18437144212,1,1,"(0.7452735900878906, 0.19771763682365417)","(0.7537909150123596, 0.2202921211719513)",1,1,2.4531402587890625,2.3787841796875,Fixation,POINT (0.7495322525501251 0.2090048789978027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922754668,18437152545,1,1,"(0.7441492080688477, 0.19525904953479767)","(0.7499077916145325, 0.21366244554519653)",1,1,2.454208374023437,2.399444580078125,Fixation,POINT (0.7470284998416901 0.2044607475399971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922763001,18437160878,1,1,"(0.7480406165122986, 0.19073525071144104)","(0.7515898942947388, 0.21173126995563507)",1,1,2.43353271484375,2.3869781494140625,Fixation,POINT (0.7498152554035187 0.2012332603335381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922771335,18437169212,1,1,"(0.7487068772315979, 0.19503439962863922)","(0.7478165030479431, 0.2132892608642578)",1,1,2.4586944580078125,2.3795928955078125,Fixation,POINT (0.7482616901397705 0.2041618302464485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922796335,18437194212,1,1,"(0.6692875623703003, 0.18942564725875854)","(0.6826823353767395, 0.2169020026922226)",1,1,2.42645263671875,2.42828369140625,Fixation,POINT (0.6759849488735199 0.2031638249754906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922804673,18437202550,1,1,"(0.6773653030395508, 0.18967673182487488)","(0.683932363986969, 0.213814377784729)",1,1,2.435516357421875,2.40576171875,Fixation,POINT (0.6806488335132599 0.2017455548048019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922813007,18437210884,1,1,"(0.672960638999939, 0.19789205491542816)","(0.6815818548202515, 0.21275317668914795)",1,1,2.4498291015625,2.3916015625,Fixation,POINT (0.6772712469100952 0.2053226158022881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922821340,18437219217,1,1,"(0.6729783415794373, 0.20787440240383148)","(0.6788668036460876, 0.22168439626693726)",1,1,2.456405639648437,2.3892059326171875,Fixation,POINT (0.6759225726127625 0.2147793993353844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922829673,18437227550,1,1,"(0.6727069616317749, 0.21100951731204987)","(0.6765362620353699, 0.216336190700531)",1,1,2.46380615234375,2.4029541015625,Fixation,POINT (0.6746216118335724 0.2136728540062904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922838006,18437235883,1,1,"(0.669292688369751, 0.20629964768886566)","(0.6731730699539185, 0.2098923623561859)",1,1,2.4547882080078125,2.3992919921875,Fixation,POINT (0.6712328791618347 0.2080960050225258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922846339,18437244216,1,1,"(0.6723815202713013, 0.19903458654880524)","(0.6736719608306885, 0.22151698172092438)",1,1,2.444305419921875,2.4054107666015625,Fixation,POINT (0.6730267405509949 0.2102757841348648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922854673,18437252550,1,1,"(0.6735445261001587, 0.20679689943790436)","(0.6762374043464661, 0.21846015751361847)",1,1,2.4553375244140625,2.4049835205078125,Fixation,POINT (0.6748909652233124 0.2126285284757614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922863007,18437260884,1,1,"(0.673430323600769, 0.20399494469165802)","(0.675684928894043, 0.2188911885023117)",1,1,2.462860107421875,2.4189453125,Fixation,POINT (0.674557626247406 0.2114430665969849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922871340,18437269217,1,1,"(0.6718658208847046, 0.20575927197933197)","(0.6742010712623596, 0.21091754734516144)",1,1,2.454498291015625,2.393280029296875,Fixation,POINT (0.6730334460735321 0.2083384096622467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922879673,18437277550,1,1,"(0.6708856821060181, 0.20101918280124664)","(0.6740302443504333, 0.2221377044916153)",1,1,2.4334259033203125,2.394760131835937,Fixation,POINT (0.6724579632282257 0.211578443646431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922888006,18437285883,1,1,"(0.6708423495292664, 0.19797097146511078)","(0.6720179319381714, 0.21635684370994568)",1,1,2.432952880859375,2.4088897705078125,Fixation,POINT (0.6714301407337189 0.2071639075875282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922896340,18437294217,1,1,"(0.6723428964614868, 0.2015909105539322)","(0.6737523078918457, 0.2152436077594757)",1,1,2.43890380859375,2.4051513671875,Fixation,POINT (0.6730476021766663 0.208417259156704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922904673,18437302550,1,1,"(0.672046422958374, 0.21492497622966766)","(0.6729114055633545, 0.2171047478914261)",1,1,2.460433959960937,2.40899658203125,Fixation,POINT (0.6724789142608643 0.2160148620605469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922913007,18437310884,1,1,"(0.6728194355964661, 0.20084327459335327)","(0.6741394996643066, 0.2182488739490509)",1,1,2.432647705078125,2.4181365966796875,Fixation,POINT (0.6734794676303864 0.2095460742712021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922921340,18437319216,1,1,"(0.6701968908309937, 0.2000466138124466)","(0.6728657484054565, 0.21419686079025269)",1,1,2.426849365234375,2.410552978515625,Fixation,POINT (0.6715313196182251 0.2071217373013496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922929674,18437327550,1,1,"(0.6723926067352295, 0.21240292489528656)","(0.6731078028678894, 0.21107500791549683)",1,1,2.4654998779296875,2.41119384765625,Fixation,POINT (0.6727502048015594 0.2117389664053917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922938013,18437335889,1,1,"(0.6728814244270325, 0.21128477156162262)","(0.6744862794876099, 0.21431179344654083)",1,1,2.4726104736328125,2.4353485107421875,Fixation,POINT (0.6736838519573212 0.2127982825040817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922946346,18437344222,1,1,"(0.6711208820343018, 0.19736625254154205)","(0.6719772219657898, 0.21192705631256104)",1,1,2.426986694335937,2.417022705078125,Fixation,POINT (0.6715490520000458 0.2046466544270515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922954679,18437352555,1,1,"(0.6688581705093384, 0.20269319415092468)","(0.6723082065582275, 0.2199007272720337)",1,1,2.4481353759765625,2.4261932373046875,Fixation,POINT (0.670583188533783 0.2112969607114792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922963012,18437360888,1,1,"(0.6730098128318787, 0.20135390758514404)","(0.6730458736419678, 0.2179187834262848)",1,1,2.436264038085937,2.411956787109375,Fixation,POINT (0.6730278432369232 0.2096363455057144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922971345,18437369221,1,1,"(0.6742098331451416, 0.2071147859096527)","(0.6767637729644775, 0.21489842236042023)",1,1,2.466781616210937,2.422119140625,Fixation,POINT (0.6754868030548096 0.2110066041350365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922979679,18437377555,1,1,"(0.6702600121498108, 0.2085469514131546)","(0.6707664132118225, 0.2162552773952484)",1,1,2.4567108154296875,2.416259765625,Fixation,POINT (0.6705132126808167 0.2124011144042015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209922988013,18437385889,1,1,"(0.6718106865882874, 0.19300471246242523)","(0.673192024230957, 0.2117166668176651)",1,1,2.43817138671875,2.4099578857421875,Fixation,POINT (0.6725013554096222 0.2023606896400452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209922996346,18437394222,1,1,"(0.6709620356559753, 0.19259418547153473)","(0.670085608959198, 0.21802884340286255)",1,1,2.428466796875,2.4243927001953125,Fixation,POINT (0.6705238223075867 0.2053115144371986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923004679,18437402555,1,1,"(0.672896146774292, 0.1930779218673706)","(0.6735678911209106, 0.2262410670518875)",1,1,2.438217163085937,2.41754150390625,Fixation,POINT (0.6732320189476013 0.2096594944596291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923013012,18437410888,1,1,"(0.6718521118164062, 0.20914259552955627)","(0.6736941933631897, 0.2245626002550125)",1,1,2.4670867919921875,2.424423217773437,Fixation,POINT (0.672773152589798 0.2168525978922844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923021346,18437419222,1,1,"(0.6706429123878479, 0.20466957986354828)","(0.6737201809883118, 0.21426260471343994)",1,1,2.4704742431640625,2.400863647460937,Fixation,POINT (0.6721815466880798 0.2094660922884941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923029679,18437427555,1,1,"(0.6719031929969788, 0.2051181048154831)","(0.6707664132118225, 0.2179136723279953)",1,1,2.4589080810546875,2.4142303466796875,Fixation,POINT (0.6713348031044006 0.2115158885717392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923038013,18437435889,1,1,"(0.6707108616828918, 0.1997431069612503)","(0.6730437278747559, 0.21307183802127838)",1,1,2.44793701171875,2.422607421875,Fixation,POINT (0.6718772947788239 0.2064074724912643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923046345,18437444221,1,1,"(0.67264723777771, 0.1980530023574829)","(0.670414388179779, 0.22302120923995972)",1,1,2.43701171875,2.4256134033203125,Fixation,POINT (0.6715308129787445 0.2105371057987213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923054679,18437452555,1,1,"(0.6688176989555359, 0.20686811208724976)","(0.6711286902427673, 0.21763868629932404)",1,1,2.460235595703125,2.4227447509765625,Fixation,POINT (0.6699731945991516 0.2122533991932869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923063013,18437460889,1,1,"(0.6722589135169983, 0.20756803452968597)","(0.6718936562538147, 0.2149805873632431)",1,1,2.4598388671875,2.4117584228515625,Fixation,POINT (0.6720762848854065 0.2112743109464645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923071351,18437469227,1,1,"(0.6704325675964355, 0.20417417585849762)","(0.6726863980293274, 0.21584182977676392)",1,1,2.4355621337890625,2.4352264404296875,Fixation,POINT (0.6715594828128815 0.2100080028176308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923079684,18437477560,1,1,"(0.6685512661933899, 0.19782654941082)","(0.6726923584938049, 0.21947523951530457)",1,1,2.441925048828125,2.433090209960937,Fixation,POINT (0.6706218123435974 0.2086508944630623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923088017,18437485893,1,1,"(0.6699848175048828, 0.19505152106285095)","(0.67292320728302, 0.22202078998088837)",1,1,2.439971923828125,2.4209747314453125,Fixation,POINT (0.6714540123939514 0.2085361555218697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923096350,18437494226,1,1,"(0.6724500060081482, 0.20573197305202484)","(0.6728991270065308, 0.22101210057735443)",1,1,2.44232177734375,2.4185791015625,Fixation,POINT (0.6726745665073395 0.2133720368146896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923104684,18437502560,1,1,"(0.670711100101471, 0.20909355580806732)","(0.67258620262146, 0.2170720249414444)",1,1,2.4691314697265625,2.4272003173828125,Fixation,POINT (0.6716486513614655 0.2130827903747559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923113018,18437510894,1,1,"(0.6704230308532715, 0.20710989832878113)","(0.6724730730056763, 0.21844059228897095)",1,1,2.463836669921875,2.4147186279296875,Fixation,POINT (0.6714480519294739 0.212775245308876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923121351,18437519227,1,1,"(0.6739198565483093, 0.20494844019412994)","(0.6704155802726746, 0.22070761024951935)",1,1,2.4435272216796875,2.424591064453125,Fixation,POINT (0.6721677184104919 0.2128280252218246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923129684,18437527560,1,1,"(0.6731467247009277, 0.20270566642284393)","(0.6723378300666809, 0.22158052027225494)",1,1,2.43646240234375,2.416839599609375,Fixation,POINT (0.6727422773838043 0.2121430933475494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923138017,18437535893,1,1,"(0.6710007190704346, 0.20589445531368256)","(0.6739034652709961, 0.21961970627307892)",1,1,2.451385498046875,2.4122467041015625,Fixation,POINT (0.6724520921707153 0.2127570807933807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923146351,18437544227,1,1,"(0.6698379516601562, 0.21021007001399994)","(0.669184684753418, 0.2117728739976883)",1,1,2.459869384765625,2.4039459228515625,Fixation,POINT (0.6695113182067871 0.2109914720058441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923154684,18437552560,1,1,"(0.6723410487174988, 0.20621763169765472)","(0.6713334918022156, 0.2156970500946045)",1,1,2.4509735107421875,2.40997314453125,Fixation,POINT (0.6718372702598572 0.2109573408961296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923163009,18437560885,1,1,"(0.6702610850334167, 0.21033023297786713)","(0.672758936882019, 0.22489337623119354)",1,1,2.452362060546875,2.424423217773437,Fixation,POINT (0.6715100109577179 0.2176118046045303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923171342,18437569218,1,1,"(0.6723403930664062, 0.20957951247692108)","(0.670391321182251, 0.21856142580509186)",1,1,2.4365997314453125,2.4305572509765625,Fixation,POINT (0.6713658571243286 0.2140704691410065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923179675,18437577551,1,1,"(0.6758696436882019, 0.20064106583595276)","(0.6745905876159668, 0.21711203455924988)",1,1,2.4311981201171875,2.416976928710937,Fixation,POINT (0.6752301156520844 0.2088765501976013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923188010,18437585885,1,1,"(0.6788300275802612, 0.20302262902259827)","(0.6808379888534546, 0.22108985483646393)",1,1,2.432479858398437,2.42437744140625,Fixation,POINT (0.6798340082168579 0.2120562419295311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923196347,18437594222,1,1,"(0.6931436061859131, 0.20991472899913788)","(0.689598023891449, 0.22218239307403564)",1,1,2.4536285400390625,2.42767333984375,Fixation,POINT (0.691370815038681 0.2160485610365868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923204681,18437602556,1,1,"(0.6950587630271912, 0.20774291455745697)","(0.6926536560058594, 0.22356200218200684)",1,1,2.437240600585937,2.431243896484375,Fixation,POINT (0.6938562095165253 0.2156524583697319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923213013,18437610888,1,1,"(0.6944819688796997, 0.20142826437950134)","(0.6921968460083008, 0.21790996193885803)",1,1,2.446258544921875,2.432601928710937,Fixation,POINT (0.6933394074440002 0.2096691131591797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getFastestGenerator,34609355,1209923221347,18437619222,1,1,"(0.6970798969268799, 0.20655639469623566)","(0.6957667469978333, 0.22624604403972626)",1,1,2.442169189453125,2.419586181640625,Fixation,POINT (0.6964233219623566 0.216401219367981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209923229680,18437627555,1,1,"(0.6954210996627808, 0.2132241576910019)","(0.6965972185134888, 0.22384214401245117)",1,1,2.4798736572265625,2.438095092773437,Fixation,POINT (0.6960091590881348 0.2185331508517265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
