,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,init.0,_innerData.0,=.0,Collections.0,synchronizedMap.0,new.0,LinkedHashMap.0,String.0,Object.0,>.0,Iterator.0,Entry.0,<.2,String.1,Object.1,>.1,itr.0,=.1,_srcModel.0,entrySet.0,iterator.0,while.0,itr.1,hasNext.0,Entry.1,String.2,Object.2,>.3,entry.0,=.2,itr.2,next.0,_innerData.1,put.0,entry.1,getKey.0,entry.2,getValue.0,_srcListener.0,=.3,new.1,ListDataListener.0,public.1,void.1,onChange.0,ListDataEvent.0,event.0,onListDataChange.0,event.1,};	.0,_srcModel.1,addListDataListener.0,_srcListener.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,init,43040436,1209091214210,17605615183,1,1,"(0.8412271738052368, 0.8410405516624451)","(0.8447828888893127, 0.8401492238044739)",1,1,2.407470703125,2.3744659423828125,Fixation,POINT (0.8430050313472748 0.8405948877334595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091222543,17605623516,1,1,"(0.8438349962234497, 0.8492066860198975)","(0.8412505388259888, 0.8448029160499573)",1,1,2.4134979248046875,2.3573760986328125,Fixation,POINT (0.8425427675247192 0.8470048010349274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091230876,17605631849,1,1,"(0.8446273803710938, 0.8386712074279785)","(0.8474771976470947, 0.8432694673538208)",1,1,2.389892578125,2.369354248046875,Fixation,POINT (0.8460522890090942 0.8409703373908997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091239210,17605640183,1,1,"(0.8456060290336609, 0.8507020473480225)","(0.8484731912612915, 0.8454328775405884)",1,1,2.403228759765625,2.3717041015625,Fixation,POINT (0.8470396101474762 0.8480674624443054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091247543,17605648516,1,1,"(0.8443382978439331, 0.845058262348175)","(0.8501318097114563, 0.8415300250053406)",1,1,2.3946685791015625,2.3699493408203125,Fixation,POINT (0.8472350537776947 0.8432941436767578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091255882,17605656855,1,1,"(0.8464012742042542, 0.8397135734558105)","(0.8462315201759338, 0.8436111211776733)",1,1,2.3804473876953125,2.382476806640625,Fixation,POINT (0.846316397190094 0.8416623473167419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091264216,17605665189,1,1,"(0.8445901274681091, 0.8464378714561462)","(0.8469824194908142, 0.8443861603736877)",1,1,2.395721435546875,2.3699493408203125,Fixation,POINT (0.8457862734794617 0.845412015914917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091272549,17605673522,1,1,"(0.8433960676193237, 0.8456091284751892)","(0.8456547260284424, 0.8420084714889526)",1,1,2.3965606689453125,2.4019012451171875,Fixation,POINT (0.8445253968238831 0.8438087999820709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091280883,17605681855,1,1,"(0.8426021337509155, 0.847576916217804)","(0.8486791253089905, 0.8418754935264587)",1,1,2.3946685791015625,2.3791961669921875,Fixation,POINT (0.845640629529953 0.8447262048721313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091289217,17605690189,1,1,"(0.8407275676727295, 0.8378272652626038)","(0.8489116430282593, 0.8451797962188721)",1,1,2.394378662109375,2.366851806640625,Fixation,POINT (0.8448196053504944 0.8415035307407379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091297550,17605698522,1,1,"(0.8457543849945068, 0.8469220399856567)","(0.8466700315475464, 0.8423425555229187)",1,1,2.3884429931640625,2.3904266357421875,Fixation,POINT (0.8462122082710266 0.8446322977542877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091305883,17605706855,1,1,"(0.8421534299850464, 0.8472804427146912)","(0.8438411355018616, 0.8346580862998962)",1,1,2.393707275390625,2.369369506835937,Fixation,POINT (0.842997282743454 0.8409692645072937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091314217,17605715189,1,1,"(0.8376264572143555, 0.8451380729675293)","(0.8416363000869751, 0.8468411564826965)",1,1,2.3955078125,2.37945556640625,Fixation,POINT (0.8396313786506653 0.8459896147251129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091322550,17605723522,1,1,"(0.8407763242721558, 0.838746190071106)","(0.8480194211006165, 0.8388776183128357)",1,1,2.36920166015625,2.390472412109375,Fixation,POINT (0.8443978726863861 0.8388119041919708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091330883,17605731855,1,1,"(0.8355992436408997, 0.8369890451431274)","(0.8425461053848267, 0.8397803902626038)",1,1,2.41693115234375,2.403228759765625,Fixation,POINT (0.8390726745128632 0.8383847177028656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091339217,17605740189,1,1,"(0.8404034972190857, 0.8439863920211792)","(0.8486682176589966, 0.8322970271110535)",1,1,2.409698486328125,2.3898162841796875,Fixation,POINT (0.8445358574390411 0.8381417095661163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091347550,17605748522,1,1,"(0.8342289924621582, 0.8363426923751831)","(0.8482375144958496, 0.8460832834243774)",1,1,2.398788452148437,2.3801727294921875,Fixation,POINT (0.8412332534790039 0.8412129878997803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091355883,17605756855,1,1,"(0.837823212146759, 0.8423746228218079)","(0.8485105633735657, 0.8463112115859985)",1,1,2.404769897460937,2.38165283203125,Fixation,POINT (0.8431668877601624 0.8443429172039032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091364217,17605765189,1,1,"(0.8401150107383728, 0.8399224281311035)","(0.8462187051773071, 0.8412697315216064)",1,1,2.414535522460937,2.385604858398437,Fixation,POINT (0.84316685795784 0.840596079826355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091372550,17605773522,1,1,"(0.8428760766983032, 0.8513002395629883)","(0.851943850517273, 0.8428129553794861)",1,1,2.3988494873046875,2.3556060791015625,Fixation,POINT (0.8474099636077881 0.8470565974712372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091380885,17605781857,1,1,"(0.841434121131897, 0.8473765254020691)","(0.8471043705940247, 0.8405805826187134)",1,1,2.406845092773437,2.3851470947265625,Fixation,POINT (0.8442692458629608 0.8439785540103912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091389219,17605790191,1,1,"(0.8419692516326904, 0.8468965291976929)","(0.8476137518882751, 0.8401331901550293)",1,1,2.3760986328125,2.39404296875,Fixation,POINT (0.8447915017604828 0.8435148596763611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091397552,17605798524,1,1,"(0.8407725095748901, 0.8535265326499939)","(0.8449715375900269, 0.8420313000679016)",1,1,2.41448974609375,2.40911865234375,Fixation,POINT (0.8428720235824585 0.8477789163589478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091405885,17605806857,1,1,"(0.8478705286979675, 0.8443006277084351)","(0.8425076007843018, 0.8543978929519653)",1,1,2.3980865478515625,2.380722045898437,Fixation,POINT (0.8451890647411346 0.8493492603302002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091414219,17605815191,1,1,"(0.8513016104698181, 0.8395770192146301)","(0.8424593806266785, 0.8423992991447449)",1,1,2.3960418701171875,2.380279541015625,Fixation,POINT (0.8468804955482483 0.8409881591796875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091422552,17605823524,1,1,"(0.8458477854728699, 0.846071720123291)","(0.8429146409034729, 0.8357328772544861)",1,1,2.44305419921875,2.4196014404296875,Fixation,POINT (0.8443812131881714 0.8409022986888885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091430885,17605831857,1,1,"(0.8451899290084839, 0.8471616506576538)","(0.8493058681488037, 0.8444497585296631)",1,1,2.428329467773437,2.3949737548828125,Fixation,POINT (0.8472478985786438 0.8458057045936584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091439219,17605840191,1,1,"(0.8389129638671875, 0.8438462615013123)","(0.8486243486404419, 0.843986451625824)",1,1,2.4039764404296875,2.3997955322265625,Fixation,POINT (0.8437686562538147 0.8439163565635681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091447552,17605848524,1,1,"(0.8386995792388916, 0.8429394960403442)","(0.8487706184387207, 0.8404391407966614)",1,1,2.424652099609375,2.4113311767578125,Fixation,POINT (0.8437350988388062 0.8416893184185028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091455885,17605856857,1,1,"(0.8368642330169678, 0.846717894077301)","(0.8452306389808655, 0.8379126191139221)",1,1,2.42303466796875,2.4122467041015625,Fixation,POINT (0.8410474359989166 0.8423152565956116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091464219,17605865191,1,1,"(0.8451986908912659, 0.8503475785255432)","(0.8385470509529114, 0.8495298027992249)",1,1,2.449325561523437,2.3999176025390625,Fixation,POINT (0.8418728709220886 0.849938690662384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091472552,17605873524,1,1,"(0.8418123126029968, 0.8452725410461426)","(0.8415325284004211, 0.8487348556518555)",1,1,2.4207000732421875,2.39007568359375,Fixation,POINT (0.841672420501709 0.847003698348999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091480885,17605881857,1,1,"(0.8416418433189392, 0.8472860455513)","(0.8437089920043945, 0.8472391366958618)",1,1,2.438461303710937,2.412384033203125,Fixation,POINT (0.8426754176616669 0.8472625911235809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091489219,17605890191,1,1,"(0.8458829522132874, 0.8461337685585022)","(0.8425279855728149, 0.8441305756568909)",1,1,2.4149322509765625,2.405609130859375,Fixation,POINT (0.8442054688930511 0.8451321721076965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091497552,17605898524,1,1,"(0.8440748453140259, 0.8470509052276611)","(0.844944179058075, 0.8519994020462036)",1,1,2.4263153076171875,2.4268951416015625,Fixation,POINT (0.8445095121860504 0.8495251536369324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091505885,17605906857,1,1,"(0.843404233455658, 0.8472220301628113)","(0.8435091376304626, 0.8528109788894653)",1,1,2.42578125,2.403533935546875,Fixation,POINT (0.8434566855430603 0.8500165045261383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091514227,17605915199,1,1,"(0.8425325751304626, 0.841030478477478)","(0.8421327471733093, 0.8416999578475952)",1,1,2.4135894775390625,2.40380859375,Fixation,POINT (0.842332661151886 0.8413652181625366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091522560,17605923532,1,1,"(0.8433400392532349, 0.8499830961227417)","(0.8455893993377686, 0.8377847075462341)",1,1,2.459457397460937,2.407455444335937,Fixation,POINT (0.8444647192955017 0.8438839018344879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091530893,17605931865,1,1,"(0.8429556488990784, 0.8445630669593811)","(0.8441184759140015, 0.8489387631416321)",1,1,2.419403076171875,2.412353515625,Fixation,POINT (0.8435370624065399 0.8467509150505066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091539227,17605940199,1,1,"(0.8400484323501587, 0.8437753915786743)","(0.8452832102775574, 0.845401406288147)",1,1,2.4511260986328125,2.421905517578125,Fixation,POINT (0.842665821313858 0.8445883989334106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091547560,17605948532,1,1,"(0.8371801376342773, 0.8384245038032532)","(0.8438745737075806, 0.840001106262207)",1,1,2.43804931640625,2.3929443359375,Fixation,POINT (0.840527355670929 0.8392128050327301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091555893,17605956865,1,1,"(0.8379720449447632, 0.8477383852005005)","(0.8488640785217285, 0.84053635597229)",1,1,2.4364166259765625,2.3993682861328125,Fixation,POINT (0.8434180617332458 0.8441373705863953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091564227,17605965199,1,1,"(0.8393204808235168, 0.8476422429084778)","(0.8460106253623962, 0.8438957929611206)",1,1,2.4277801513671875,2.42645263671875,Fixation,POINT (0.8426655530929565 0.8457690179347992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091572560,17605973532,1,1,"(0.8371790051460266, 0.8539394736289978)","(0.8447038531303406, 0.8463920950889587)",1,1,2.437835693359375,2.41912841796875,Fixation,POINT (0.8409414291381836 0.8501657843589783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091580893,17605981865,1,1,"(0.8402780294418335, 0.8461177349090576)","(0.8496581315994263, 0.8430439233779907)",1,1,2.422515869140625,2.397613525390625,Fixation,POINT (0.8449680805206299 0.8445808291435242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091589227,17605990199,1,1,"(0.837284505367279, 0.8472568988800049)","(0.8426162004470825, 0.8462427854537964)",1,1,2.41778564453125,2.4242095947265625,Fixation,POINT (0.8399503529071808 0.8467498421669006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091597560,17605998532,1,1,"(0.8345601558685303, 0.8507749438285828)","(0.8429175019264221, 0.8497761487960815)",1,1,2.4359283447265625,2.4192657470703125,Fixation,POINT (0.8387388288974762 0.8502755463123322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091605893,17606006865,1,1,"(0.8383406400680542, 0.8511869311332703)","(0.8438505530357361, 0.8478764891624451)",1,1,2.44561767578125,2.4248809814453125,Fixation,POINT (0.8410955965518951 0.8495317101478577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091614226,17606015198,1,1,"(0.8409503698348999, 0.8440829515457153)","(0.8478306531906128, 0.846280038356781)",1,1,2.438705444335937,2.4178466796875,Fixation,POINT (0.8443905115127563 0.8451814949512482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091622561,17606023532,1,1,"(0.8389186263084412, 0.844241201877594)","(0.8453561663627625, 0.8425369262695312)",1,1,2.4313507080078125,2.4119415283203125,Fixation,POINT (0.8421373963356018 0.8433890640735626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091630894,17606031865,1,1,"(0.8413912057876587, 0.8443278074264526)","(0.8430695533752441, 0.8397859930992126)",1,1,2.44171142578125,2.4452056884765625,Fixation,POINT (0.8422303795814514 0.8420569002628326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091639228,17606040199,1,1,"(0.8315731883049011, 0.8437008261680603)","(0.8462027907371521, 0.8435566425323486)",1,1,2.4386138916015625,2.4139556884765625,Fixation,POINT (0.8388879895210266 0.8436287343502045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091647562,17606048533,1,1,"(0.8401957750320435, 0.8599059581756592)","(0.8433868288993835, 0.84416264295578)",1,1,2.45001220703125,2.38885498046875,Fixation,POINT (0.8417913019657135 0.8520343005657196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091655895,17606056866,1,1,"(0.8383631110191345, 0.8428828716278076)","(0.8419042229652405, 0.8483433723449707)",1,1,2.45361328125,2.44134521484375,Fixation,POINT (0.8401336669921875 0.8456131219863892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091664228,17606065199,1,1,"(0.8424782752990723, 0.8559619784355164)","(0.8443114161491394, 0.8446529507637024)",1,1,2.458709716796875,2.4137115478515625,Fixation,POINT (0.8433948457241058 0.8503074645996094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,init,43040436,1209091672562,17606073533,1,1,"(0.8379718065261841, 0.8430506587028503)","(0.8484519720077515, 0.839134931564331)",1,1,2.432708740234375,2.41387939453125,Fixation,POINT (0.8432118892669678 0.8410927951335907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091680895,17606081866,1,1,"(0.8431367874145508, 0.840488851070404)","(0.8497195839881897, 0.8368827104568481)",1,1,2.4335174560546875,2.4219207763671875,Fixation,POINT (0.8464281857013702 0.8386857807636261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091689228,17606090199,1,1,"(0.8430289626121521, 0.8324339985847473)","(0.8480681777000427, 0.8432970643043518)",1,1,2.388580322265625,2.42047119140625,Fixation,POINT (0.8455485701560974 0.8378655314445496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091697562,17606098533,1,1,"(0.8369996547698975, 0.8272390961647034)","(0.8473701477050781, 0.8403310179710388)",1,1,2.4250946044921875,2.41900634765625,Fixation,POINT (0.8421849012374878 0.8337850570678711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091705895,17606106866,1,1,"(0.8397457599639893, 0.8417181968688965)","(0.8413628935813904, 0.854331910610199)",1,1,2.4408111572265625,2.4193572998046875,Fixation,POINT (0.8405543267726898 0.8480250537395477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091714228,17606115199,1,1,"(0.8381572961807251, 0.8364143371582031)","(0.8424907922744751, 0.8520030975341797)",1,1,2.4332275390625,2.4150390625,Fixation,POINT (0.8403240442276001 0.8442087173461914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091722562,17606123533,1,1,"(0.8473948836326599, 0.8393920660018921)","(0.8435649871826172, 0.8432454466819763)",1,1,2.4508819580078125,2.4015655517578125,Fixation,POINT (0.8454799354076385 0.8413187563419342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091730895,17606131866,1,1,"(0.8526435494422913, 0.8303002715110779)","(0.8526540994644165, 0.8439141511917114)",1,1,2.432220458984375,2.3890838623046875,Fixation,POINT (0.8526488244533539 0.8371072113513947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091739228,17606140199,1,1,"(0.8506120443344116, 0.8384876847267151)","(0.8494092226028442, 0.8409581780433655)",1,1,2.444091796875,2.4086151123046875,Fixation,POINT (0.8500106334686279 0.8397229313850403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091747562,17606148533,1,1,"(0.8464856743812561, 0.8461712002754211)","(0.8478493094444275, 0.8450663685798645)",1,1,2.4133758544921875,2.445770263671875,Fixation,POINT (0.8471674919128418 0.8456187844276428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091755895,17606156866,1,1,"(0.8458204865455627, 0.845556914806366)","(0.8494257926940918, 0.8371052145957947)",1,1,2.4427032470703125,2.43365478515625,Fixation,POINT (0.8476231396198273 0.8413310647010803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091764228,17606165199,1,1,"(0.8461009860038757, 0.8383604884147644)","(0.8470871448516846, 0.8473483920097351)",1,1,2.446807861328125,2.4283905029296875,Fixation,POINT (0.8465940654277802 0.8428544402122498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091772568,17606173539,1,1,"(0.8387640118598938, 0.8441290855407715)","(0.8438757061958313, 0.83934086561203)",1,1,2.4477996826171875,2.429306030273437,Fixation,POINT (0.8413198590278625 0.8417349755764008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091780901,17606181872,1,1,"(0.8426547646522522, 0.8439648747444153)","(0.8452895879745483, 0.8393508791923523)",1,1,2.431259155273437,2.389633178710937,Fixation,POINT (0.8439721763134003 0.8416578769683838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091789234,17606190205,1,1,"(0.8392250537872314, 0.8362773656845093)","(0.8456764817237854, 0.8428303003311157)",1,1,2.41094970703125,2.403472900390625,Fixation,POINT (0.8424507677555084 0.8395538330078125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091797568,17606198539,1,1,"(0.8402447700500488, 0.8361568450927734)","(0.8440225124359131, 0.8391718864440918)",1,1,2.445541381835937,2.4090728759765625,Fixation,POINT (0.842133641242981 0.8376643657684326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091805901,17606206872,1,1,"(0.8403473496437073, 0.84507817029953)","(0.8456182479858398, 0.844581127166748)",1,1,2.44952392578125,2.4195098876953125,Fixation,POINT (0.8429827988147736 0.844829648733139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091814234,17606215205,1,1,"(0.8432059288024902, 0.8426397442817688)","(0.844004213809967, 0.8386580348014832)",1,1,2.443572998046875,2.3954620361328125,Fixation,POINT (0.8436050713062286 0.840648889541626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091822568,17606223539,1,1,"(0.8413674235343933, 0.8483848571777344)","(0.8455573916435242, 0.8418318033218384)",1,1,2.457504272460937,2.419830322265625,Fixation,POINT (0.8434624075889587 0.8451083302497864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091830901,17606231872,1,1,"(0.8393078446388245, 0.8500391840934753)","(0.8424212336540222, 0.8424352407455444)",1,1,2.44110107421875,2.4090118408203125,Fixation,POINT (0.8408645391464233 0.8462372124195099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091839234,17606240205,1,1,"(0.8439880013465881, 0.8427908420562744)","(0.8479839563369751, 0.8402095437049866)",1,1,2.4339599609375,2.3910675048828125,Fixation,POINT (0.8459859788417816 0.8415001928806305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209091847568,17606248539,1,1,"(0.8398071527481079, 0.8394526839256287)","(0.8470930457115173, 0.8419466018676758)",1,1,2.4356689453125,2.41864013671875,Fixation,POINT (0.8434500992298126 0.8406996428966522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
