,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,addPKColumn.0,String.0,aPKColName.0,throws.0,IllegalArgumentException.0,Column.0,col.0,=.0,Column.1,colMap.0,get.0,aPKColName.1,if.0,col.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.1,"""The column |"".100",+.0,aPKColName.2,+.1,"""| does not belong to the table |"".101",+.2,name.0,+.3,"""|"".0",pkColumns.0,add.0,col.2,code,participant_summary
0,136,addPKColumn,51577053,1211473697799,19988089923,1,1,"(0.24956929683685303, 0.20388737320899963)","(0.24661555886268616, 0.14945891499519348)",1,1,2.4745635986328125,2.4862213134765625,Fixation,POINT (0.2480924278497696 0.1766731441020966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473706133,19988098257,1,1,"(0.25478002429008484, 0.20795734226703644)","(0.24916858971118927, 0.1551991105079651)",1,1,2.47845458984375,2.504486083984375,Fixation,POINT (0.251974307000637 0.1815782263875008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473714470,19988106594,1,1,"(0.2516862154006958, 0.20680135488510132)","(0.25526556372642517, 0.15211211144924164)",1,1,2.472763061523437,2.47601318359375,Fixation,POINT (0.2534758895635605 0.1794567331671715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473722803,19988114927,1,1,"(0.24925915896892548, 0.19248445332050323)","(0.2585509419441223, 0.14577895402908325)",1,1,2.455841064453125,2.48455810546875,Fixation,POINT (0.2539050504565239 0.1691317036747932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473731137,19988123261,1,1,"(0.24373507499694824, 0.19905728101730347)","(0.25184980034828186, 0.1467195302248001)",1,1,2.4569091796875,2.466461181640625,Fixation,POINT (0.247792437672615 0.1728884056210518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473739470,19988131594,1,1,"(0.24910180270671844, 0.1872393935918808)","(0.24726031720638275, 0.14730753004550934)",1,1,2.441757202148437,2.4962921142578125,Fixation,POINT (0.2481810599565506 0.1672734618186951),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473747803,19988139927,1,1,"(0.2550680935382843, 0.17415426671504974)","(0.24928809702396393, 0.14682474732398987)",1,1,2.4250946044921875,2.47430419921875,Fixation,POINT (0.2521780952811241 0.1604895070195198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473756137,19988148261,1,1,"(0.24881470203399658, 0.1760423481464386)","(0.25511783361434937, 0.1496562957763672)",1,1,2.44708251953125,2.50042724609375,Fixation,POINT (0.251966267824173 0.1628493219614029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473764470,19988156594,1,1,"(0.24303552508354187, 0.1921277493238449)","(0.2583998739719391, 0.1574607491493225)",1,1,2.47222900390625,2.49737548828125,Fixation,POINT (0.2507176995277405 0.1747942492365837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473772803,19988164927,1,1,"(0.24691389501094818, 0.1836056411266327)","(0.2537796199321747, 0.15721461176872253)",1,1,2.492950439453125,2.4778289794921875,Fixation,POINT (0.2503467574715614 0.1704101264476776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473781137,19988173261,1,1,"(0.2502267062664032, 0.19295741617679596)","(0.2438523918390274, 0.15716364979743958)",1,1,2.460479736328125,2.478378295898437,Fixation,POINT (0.2470395490527153 0.1750605329871178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473789470,19988181594,1,1,"(0.2474963366985321, 0.19261029362678528)","(0.25123873353004456, 0.15451748669147491)",1,1,2.47406005859375,2.476165771484375,Fixation,POINT (0.2493675351142883 0.1735638901591301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473797803,19988189927,1,1,"(0.24294357001781464, 0.19171349704265594)","(0.25990158319473267, 0.1615815907716751)",1,1,2.487045288085937,2.4797515869140625,Fixation,POINT (0.2514225766062736 0.1766475439071655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473806137,19988198261,1,1,"(0.24419036507606506, 0.19692029058933258)","(0.2570725083351135, 0.1626642495393753)",1,1,2.467132568359375,2.4894256591796875,Fixation,POINT (0.2506314367055893 0.1797922700643539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473814470,19988206594,1,1,"(0.25331035256385803, 0.18917571008205414)","(0.2498471885919571, 0.16201600432395935)",1,1,2.4637603759765625,2.4837188720703125,Fixation,POINT (0.2515787705779076 0.1755958572030067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473822803,19988214927,1,1,"(0.25337666273117065, 0.19041921198368073)","(0.24901285767555237, 0.15783455967903137)",1,1,2.45953369140625,2.4956512451171875,Fixation,POINT (0.2511947602033615 0.174126885831356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473831137,19988223261,1,1,"(0.2476135939359665, 0.19040481746196747)","(0.2497589886188507, 0.15215280652046204)",1,1,2.477447509765625,2.491302490234375,Fixation,POINT (0.2486862912774086 0.1712788119912148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473839475,19988231598,1,1,"(0.24432693421840668, 0.19302019476890564)","(0.25419342517852783, 0.16045233607292175)",1,1,2.4792633056640625,2.499359130859375,Fixation,POINT (0.2492601796984672 0.1767362654209137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473856142,19988248265,1,1,"(0.20331421494483948, 0.17929422855377197)","(0.20459170639514923, 0.1513092964887619)",1,1,2.446517944335937,2.4974517822265625,Fixation,POINT (0.2039529606699944 0.1653017625212669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473864475,19988256598,1,1,"(0.20927101373672485, 0.1749752163887024)","(0.2084985375404358, 0.14782673120498657)",1,1,2.430892944335937,2.48333740234375,Fixation,POINT (0.2088847756385803 0.1614009737968445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473872808,19988264931,1,1,"(0.21379631757736206, 0.15800049901008606)","(0.20958346128463745, 0.15039615333080292)",1,1,2.4452667236328125,2.49420166015625,Fixation,POINT (0.2116898894309998 0.1541983261704445),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473881142,19988273265,1,1,"(0.20699594914913177, 0.170618936419487)","(0.20986104011535645, 0.14157932996749878)",1,1,2.448089599609375,2.5068817138671875,Fixation,POINT (0.2084284946322441 0.1560991331934929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473889475,19988281598,1,1,"(0.19874383509159088, 0.169585719704628)","(0.21356306970119476, 0.1471121609210968)",1,1,2.448455810546875,2.496551513671875,Fixation,POINT (0.2061534523963928 0.1583489403128624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473897808,19988289931,1,1,"(0.20227178931236267, 0.16919416189193726)","(0.21549944579601288, 0.1528601050376892)",1,1,2.4318389892578125,2.49151611328125,Fixation,POINT (0.2088856175541878 0.1610271334648132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473906142,19988298265,1,1,"(0.21082229912281036, 0.18356725573539734)","(0.21333609521389008, 0.1461806744337082)",1,1,2.4462127685546875,2.5023956298828125,Fixation,POINT (0.2120791971683502 0.1648739650845528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473914475,19988306598,1,1,"(0.20659001171588898, 0.17320668697357178)","(0.21202778816223145, 0.14307349920272827)",1,1,2.4270477294921875,2.4858551025390625,Fixation,POINT (0.2093088999390602 0.15814009308815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473922808,19988314931,1,1,"(0.2092878520488739, 0.18700683116912842)","(0.21264240145683289, 0.1481722593307495)",1,1,2.414581298828125,2.470184326171875,Fixation,POINT (0.2109651267528534 0.167589545249939),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473931142,19988323265,1,1,"(0.20620723068714142, 0.17837637662887573)","(0.2077435553073883, 0.1466279923915863)",1,1,2.4329071044921875,2.4720611572265625,Fixation,POINT (0.2069753929972649 0.162502184510231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473939475,19988331598,1,1,"(0.20011895895004272, 0.1846996545791626)","(0.20734286308288574, 0.14298216998577118)",1,1,2.43585205078125,2.4890289306640625,Fixation,POINT (0.2037309110164642 0.1638409122824669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473947808,19988339931,1,1,"(0.2001904994249344, 0.18427352607250214)","(0.2087891846895218, 0.14781367778778076)",1,1,2.414031982421875,2.4698028564453125,Fixation,POINT (0.2044898420572281 0.1660436019301414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473956142,19988348265,1,1,"(0.2015049308538437, 0.18192632496356964)","(0.21149297058582306, 0.14166632294654846)",1,1,2.4342803955078125,2.4849090576171875,Fixation,POINT (0.2064989507198334 0.161796323955059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473964475,19988356598,1,1,"(0.21004946529865265, 0.18299199640750885)","(0.21291455626487732, 0.13876265287399292)",1,1,2.417221069335937,2.48065185546875,Fixation,POINT (0.211482010781765 0.1608773246407509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473972814,19988364937,1,1,"(0.20694822072982788, 0.17204652726650238)","(0.2134259194135666, 0.13215476274490356)",1,1,2.423080444335937,2.4751129150390625,Fixation,POINT (0.2101870700716972 0.152100645005703),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473981147,19988373270,1,1,"(0.2013324648141861, 0.18243002891540527)","(0.20815226435661316, 0.13070760667324066)",1,1,2.4169158935546875,2.4829559326171875,Fixation,POINT (0.2047423645853996 0.156568817794323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473989481,19988381604,1,1,"(0.20731890201568604, 0.18465036153793335)","(0.20591703057289124, 0.13147994875907898)",1,1,2.418930053710937,2.482162475585937,Fixation,POINT (0.2066179662942886 0.1580651551485062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211473997814,19988389937,1,1,"(0.20530247688293457, 0.18529747426509857)","(0.2095637321472168, 0.1320635825395584)",1,1,2.4143218994140625,2.4805450439453125,Fixation,POINT (0.2074331045150757 0.1586805284023285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474006148,19988398271,1,1,"(0.20621879398822784, 0.18092049658298492)","(0.21440616250038147, 0.13323906064033508)",1,1,2.41876220703125,2.46435546875,Fixation,POINT (0.2103124782443047 0.15707977861166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474014481,19988406604,1,1,"(0.20523186028003693, 0.18121026456356049)","(0.21525849401950836, 0.14828971028327942)",1,1,2.425079345703125,2.4775848388671875,Fixation,POINT (0.2102451771497726 0.16474998742342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474022814,19988414937,1,1,"(0.20579616725444794, 0.1804465502500534)","(0.20741058886051178, 0.13110767304897308)",1,1,2.4275665283203125,2.4633941650390625,Fixation,POINT (0.2066033780574799 0.1557771116495132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474031148,19988423271,1,1,"(0.20792275667190552, 0.17945700883865356)","(0.20334823429584503, 0.13589829206466675)",1,1,2.426513671875,2.4614715576171875,Fixation,POINT (0.2056354954838753 0.1576776504516602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474039481,19988431604,1,1,"(0.2025284469127655, 0.1725282073020935)","(0.2067158818244934, 0.13576918840408325)",1,1,2.4067840576171875,2.47039794921875,Fixation,POINT (0.2046221643686295 0.1541486978530884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474047814,19988439937,1,1,"(0.2022092044353485, 0.17953403294086456)","(0.21279661357402802, 0.13645659387111664)",1,1,2.4087677001953125,2.4712677001953125,Fixation,POINT (0.2075029090046883 0.1579953134059906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474056148,19988448271,1,1,"(0.19949348270893097, 0.17827408015727997)","(0.21311581134796143, 0.14272744953632355)",1,1,2.4436798095703125,2.4769287109375,Fixation,POINT (0.2063046470284462 0.1605007648468018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474064481,19988456604,1,1,"(0.20489402115345, 0.18381589651107788)","(0.21095500886440277, 0.13418634235858917)",1,1,2.41162109375,2.45318603515625,Fixation,POINT (0.2079245150089264 0.1590011194348335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474072814,19988464937,1,1,"(0.20970137417316437, 0.19078569114208221)","(0.20905433595180511, 0.13726170361042023)",1,1,2.415390014648437,2.445663452148437,Fixation,POINT (0.2093778550624847 0.1640236973762512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474081148,19988473270,1,1,"(0.2047240138053894, 0.19035455584526062)","(0.20410411059856415, 0.14192938804626465)",1,1,2.4067535400390625,2.470916748046875,Fixation,POINT (0.2044140622019768 0.1661419719457626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474089482,19988481604,1,1,"(0.2053164839744568, 0.18807587027549744)","(0.20270101726055145, 0.13641943037509918)",1,1,2.4256591796875,2.457916259765625,Fixation,POINT (0.2040087506175041 0.1622476503252983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474097815,19988489937,1,1,"(0.20472589135169983, 0.1837051957845688)","(0.21086286008358002, 0.13951322436332703)",1,1,2.431884765625,2.45416259765625,Fixation,POINT (0.2077943757176399 0.1616092100739479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474106154,19988498276,1,1,"(0.20703904330730438, 0.18196719884872437)","(0.2163342386484146, 0.14676977694034576)",1,1,2.43438720703125,2.4595489501953125,Fixation,POINT (0.2116866409778595 0.1643684878945351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474114488,19988506610,1,1,"(0.21311354637145996, 0.18732985854148865)","(0.21636424958705902, 0.14595915377140045)",1,1,2.4256591796875,2.465911865234375,Fixation,POINT (0.2147388979792595 0.1666445061564446),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474122821,19988514943,1,1,"(0.20370660722255707, 0.18200567364692688)","(0.2150711566209793, 0.1437418907880783)",1,1,2.417999267578125,2.4573974609375,Fixation,POINT (0.2093888819217682 0.1628737822175026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474131155,19988523277,1,1,"(0.20166102051734924, 0.17717601358890533)","(0.20560207962989807, 0.13841721415519714)",1,1,2.414291381835937,2.4710235595703125,Fixation,POINT (0.2036315500736237 0.1577966138720512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474139488,19988531610,1,1,"(0.20309698581695557, 0.17192399501800537)","(0.20384015142917633, 0.13786712288856506)",1,1,2.40911865234375,2.45550537109375,Fixation,POINT (0.203468568623066 0.1548955589532852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474147821,19988539943,1,1,"(0.20663179457187653, 0.1649910807609558)","(0.20990130305290222, 0.14627768099308014)",1,1,2.4141998291015625,2.4578857421875,Fixation,POINT (0.2082665488123894 0.155634380877018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474156154,19988548276,1,1,"(0.2105887532234192, 0.17931701242923737)","(0.21340703964233398, 0.14223754405975342)",1,1,2.4133453369140625,2.477386474609375,Fixation,POINT (0.2119978964328766 0.1607772782444954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474164488,19988556610,1,1,"(0.20794354379177094, 0.1747722327709198)","(0.2137078493833542, 0.14228330552577972)",1,1,2.409912109375,2.4674530029296875,Fixation,POINT (0.2108256965875626 0.1585277691483498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474172821,19988564943,1,1,"(0.20443342626094818, 0.17115668952465057)","(0.2116013765335083, 0.1348899006843567)",1,1,2.4115753173828125,2.4655914306640625,Fixation,POINT (0.2080174013972282 0.1530232951045036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474181154,19988573276,1,1,"(0.1990758776664734, 0.18308082222938538)","(0.21232785284519196, 0.14198261499404907)",1,1,2.405502319335937,2.453338623046875,Fixation,POINT (0.2057018652558327 0.1625317186117172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474189488,19988581610,1,1,"(0.2039709985256195, 0.17324940860271454)","(0.21243560314178467, 0.1584012657403946)",1,1,2.4508514404296875,2.450286865234375,Fixation,POINT (0.2082033008337021 0.1658253371715546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474197821,19988589943,1,1,"(0.2110610008239746, 0.1742086559534073)","(0.21058134734630585, 0.16155079007148743)",1,1,2.417205810546875,2.4633331298828125,Fixation,POINT (0.2108211740851402 0.1678797230124474),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474331157,19988723278,1,1,"(0.24051886796951294, 0.18268759548664093)","(0.2556047737598419, 0.2193164974451065)",1,1,2.43414306640625,2.4241180419921875,,POINT (0.2480618208646774 0.2010020464658737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474339482,19988731603,1,1,"(0.2468879073858261, 0.19633544981479645)","(0.2537921071052551, 0.17418625950813293)",1,1,2.454925537109375,2.490829467773437,Fixation,POINT (0.2503400072455406 0.1852608546614647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474347816,19988739937,1,1,"(0.24295581877231598, 0.2017362415790558)","(0.2458621859550476, 0.15689483284950256)",1,1,2.4414520263671875,2.4918212890625,Fixation,POINT (0.2444090023636818 0.1793155372142792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474356157,19988748278,1,1,"(0.24830153584480286, 0.19826073944568634)","(0.2418680489063263, 0.15598247945308685)",1,1,2.4443817138671875,2.477783203125,Fixation,POINT (0.2450847923755646 0.1771216094493866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474364495,19988756616,1,1,"(0.24499914050102234, 0.19940754771232605)","(0.24531018733978271, 0.1499207764863968)",1,1,2.4316864013671875,2.48675537109375,Fixation,POINT (0.2451546639204025 0.1746641620993614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474372828,19988764949,1,1,"(0.24783165752887726, 0.20020288228988647)","(0.24714037775993347, 0.1498447060585022)",1,1,2.456771850585937,2.4851837158203125,Fixation,POINT (0.2474860176444054 0.1750237941741943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474381161,19988773282,1,1,"(0.24797479808330536, 0.18620093166828156)","(0.2491195946931839, 0.14776542782783508)",1,1,2.4288330078125,2.46722412109375,Fixation,POINT (0.2485471963882446 0.1669831797480583),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474389495,19988781616,1,1,"(0.24322006106376648, 0.19383257627487183)","(0.25228366255760193, 0.15567368268966675)",1,1,2.4584503173828125,2.47381591796875,Fixation,POINT (0.2477518618106842 0.1747531294822693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474397828,19988789949,1,1,"(0.2453530877828598, 0.19810056686401367)","(0.2474798858165741, 0.15277670323848724)",1,1,2.4427032470703125,2.472930908203125,Fixation,POINT (0.246416486799717 0.1754386350512505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474406161,19988798282,1,1,"(0.2435804307460785, 0.20521162450313568)","(0.2524423599243164, 0.15915580093860626)",1,1,2.4392242431640625,2.4811553955078125,Fixation,POINT (0.2480113953351974 0.182183712720871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474414495,19988806616,1,1,"(0.2449454665184021, 0.20779818296432495)","(0.2454962283372879, 0.14981301128864288)",1,1,2.4303131103515625,2.4768218994140625,Fixation,POINT (0.245220847427845 0.1788055971264839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474422828,19988814949,1,1,"(0.2411683201789856, 0.20727582275867462)","(0.242942675948143, 0.150328129529953)",1,1,2.44403076171875,2.479461669921875,Fixation,POINT (0.2420554980635643 0.1788019761443138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474431161,19988823282,1,1,"(0.2426385134458542, 0.2043851613998413)","(0.24879485368728638, 0.15694424510002136)",1,1,2.4578857421875,2.488311767578125,Fixation,POINT (0.2457166835665703 0.1806647032499313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474439495,19988831616,1,1,"(0.2512781023979187, 0.21284472942352295)","(0.24583999812602997, 0.15470293164253235)",1,1,2.4470977783203125,2.4870147705078125,Fixation,POINT (0.2485590502619743 0.1837738305330276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474447828,19988839949,1,1,"(0.24455486238002777, 0.20720012485980988)","(0.25066709518432617, 0.16378147900104523)",1,1,2.465576171875,2.483154296875,Fixation,POINT (0.247610978782177 0.1854908019304276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474456161,19988848282,1,1,"(0.246843159198761, 0.20199494063854218)","(0.2500360608100891, 0.15929417312145233)",1,1,2.4481201171875,2.492401123046875,Fixation,POINT (0.248439610004425 0.1806445568799972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474464494,19988856615,1,1,"(0.24495968222618103, 0.20218417048454285)","(0.24888138473033905, 0.15719783306121826)",1,1,2.4265289306640625,2.4725799560546875,Fixation,POINT (0.24692053347826 0.1796910017728806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474472828,19988864949,1,1,"(0.24718615412712097, 0.20192843675613403)","(0.24806015193462372, 0.16342958807945251)",1,1,2.501007080078125,2.477508544921875,Fixation,POINT (0.2476231530308723 0.1826790124177933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474481161,19988873282,1,1,"(0.2398751825094223, 0.20139992237091064)","(0.25056126713752747, 0.1626880019903183)",1,1,2.469757080078125,2.4761505126953125,Fixation,POINT (0.2452182248234749 0.1820439621806145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474489495,19988881616,1,1,"(0.24582991003990173, 0.20347359776496887)","(0.25182926654815674, 0.16048604249954224)",1,1,2.456207275390625,2.4535369873046875,Fixation,POINT (0.2488295882940292 0.1819798201322556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474497836,19988889957,1,1,"(0.24997104704380035, 0.2068144679069519)","(0.2487153559923172, 0.15517979860305786)",1,1,2.4585418701171875,2.474822998046875,Fixation,POINT (0.2493432015180588 0.1809971332550049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474506169,19988898290,1,1,"(0.25078779458999634, 0.19868603348731995)","(0.24930132925510406, 0.15781016647815704)",1,1,2.449432373046875,2.455474853515625,Fixation,POINT (0.2500445619225502 0.1782480999827385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474514503,19988906624,1,1,"(0.25045931339263916, 0.1865110993385315)","(0.24994775652885437, 0.15744982659816742)",1,1,2.4310455322265625,2.45843505859375,Fixation,POINT (0.2502035349607468 0.1719804629683495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474522836,19988914957,1,1,"(0.2536783814430237, 0.193178191781044)","(0.2468215525150299, 0.1652849167585373)",1,1,2.467880249023437,2.4727325439453125,Fixation,POINT (0.2502499669790268 0.1792315542697906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474531169,19988923290,1,1,"(0.2460506558418274, 0.18788455426692963)","(0.24735555052757263, 0.15664011240005493)",1,1,2.4590301513671875,2.481048583984375,Fixation,POINT (0.2467031031847 0.1722623333334923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474539503,19988931624,1,1,"(0.24571679532527924, 0.17714190483093262)","(0.2498752623796463, 0.15392795205116272)",1,1,2.4490203857421875,2.468292236328125,Fixation,POINT (0.2477960288524628 0.1655349284410477),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211474547836,19988939957,1,1,"(0.24624355137348175, 0.1882818043231964)","(0.2479829341173172, 0.15604493021965027)",1,1,2.48382568359375,2.45770263671875,Fixation,POINT (0.2471132427453995 0.1721633672714233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
