,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,add.0,Date.0,date.0,if.0,dates.0,contains.0,date.1,return.0,FALSE.0,boolean.1,added.0,=.0,FALSE.1,for.0,int.0,i.0,=.1,0.0,i.1,<.0,dates.1,size.0,&&.0,added.1,i.2,Date.1,nextDate.0,=.2,dates.2,get.0,i.3,if.1,date.2,before.0,nextDate.1,dates.3,add.1,i.4,date.3,added.2,=.3,TRUE.0,if.2,added.3,dates.4,add.2,date.4,return.1,TRUE.1,code,participant_summary
0,136,add,4114383,1210996895953,19511289899,1,1,"(0.12701888382434845, 0.1624738872051239)","(0.1462133228778839, 0.15779905021190643)",1,1,2.612289428710937,2.570098876953125,Fixation,POINT (0.1366161033511162 0.1601364687085152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996904287,19511298232,1,1,"(0.12695252895355225, 0.16179193556308746)","(0.14241035282611847, 0.1555252969264984)",1,1,2.60748291015625,2.5892791748046875,Fixation,POINT (0.1346814408898354 0.1586586162447929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996912621,19511306566,1,1,"(0.12592333555221558, 0.16419070959091187)","(0.1441117823123932, 0.16076217591762543)",1,1,2.6081695556640625,2.5538482666015625,Fixation,POINT (0.1350175589323044 0.1624764427542686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996920954,19511314899,1,1,"(0.12439209222793579, 0.1657915711402893)","(0.1415403038263321, 0.15493446588516235)",1,1,2.613754272460937,2.561065673828125,Fixation,POINT (0.1329661980271339 0.1603630185127258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996929287,19511323232,1,1,"(0.12611311674118042, 0.16137218475341797)","(0.14340028166770935, 0.15950161218643188)",1,1,2.621185302734375,2.583114624023437,Fixation,POINT (0.1347566992044449 0.1604368984699249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996937621,19511331566,1,1,"(0.12294614315032959, 0.16214247047901154)","(0.1420959234237671, 0.1572108417749405)",1,1,2.609527587890625,2.57684326171875,Fixation,POINT (0.1325210332870483 0.159676656126976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996945954,19511339899,1,1,"(0.12188071012496948, 0.16473770141601562)","(0.14562563598155975, 0.15967342257499695)",1,1,2.60467529296875,2.564422607421875,Fixation,POINT (0.1337531730532646 0.1622055619955063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996954287,19511348232,1,1,"(0.12414869666099548, 0.16190753877162933)","(0.14740146696567535, 0.16114212572574615)",1,1,2.6182403564453125,2.583099365234375,Fixation,POINT (0.1357750818133354 0.1615248322486877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996962621,19511356566,1,1,"(0.12272422015666962, 0.16254691779613495)","(0.14770270884037018, 0.16327182948589325)",1,1,2.6063690185546875,2.5783233642578125,Fixation,POINT (0.1352134644985199 0.1629093736410141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996970954,19511364899,1,1,"(0.12009327113628387, 0.15750093758106232)","(0.14890097081661224, 0.16045156121253967)",1,1,2.60272216796875,2.572845458984375,Fixation,POINT (0.1344971209764481 0.158976249396801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996979291,19511373236,1,1,"(0.12299399077892303, 0.1629910171031952)","(0.14437979459762573, 0.15581253170967102)",1,1,2.615875244140625,2.5745849609375,Fixation,POINT (0.1336868926882744 0.1594017744064331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996987625,19511381570,1,1,"(0.11745108664035797, 0.15821613371372223)","(0.1462089717388153, 0.15228012204170227)",1,1,2.6112518310546875,2.5742645263671875,Fixation,POINT (0.1318300291895866 0.1552481278777122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210996995958,19511389903,1,1,"(0.12058361619710922, 0.16627328097820282)","(0.15056674182415009, 0.15364333987236023)",1,1,2.61737060546875,2.55572509765625,Fixation,POINT (0.1355751790106296 0.1599583104252815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997004291,19511398236,1,1,"(0.11905493587255478, 0.16049693524837494)","(0.14451710879802704, 0.15335479378700256)",1,1,2.6132049560546875,2.5648345947265625,Fixation,POINT (0.1317860223352909 0.1569258645176888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997012625,19511406570,1,1,"(0.11937835067510605, 0.15867632627487183)","(0.1450568288564682, 0.15585102140903473)",1,1,2.6185455322265625,2.56591796875,Fixation,POINT (0.1322175897657871 0.1572636738419533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997020958,19511414903,1,1,"(0.11682996153831482, 0.16144953668117523)","(0.14425313472747803, 0.14983324706554413)",1,1,2.62109375,2.559188842773437,Fixation,POINT (0.1305415481328964 0.1556413918733597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997029292,19511423237,1,1,"(0.12275832146406174, 0.1600409597158432)","(0.14113323390483856, 0.14486202597618103)",1,1,2.608917236328125,2.573837280273437,Fixation,POINT (0.1319457776844502 0.1524514928460121),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997037626,19511431570,1,1,"(0.11756687611341476, 0.1571381837129593)","(0.13951946794986725, 0.15398798882961273)",1,1,2.616973876953125,2.572265625,Fixation,POINT (0.128543172031641 0.155563086271286),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997045960,19511439904,1,1,"(0.11914974451065063, 0.16003644466400146)","(0.13958659768104553, 0.16222289204597473)",1,1,2.6191558837890625,2.5837860107421875,Fixation,POINT (0.1293681710958481 0.1611296683549881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997054293,19511448237,1,1,"(0.12253475189208984, 0.16381533443927765)","(0.13977646827697754, 0.15243199467658997)",1,1,2.61773681640625,2.5916290283203125,Fixation,POINT (0.1311556100845337 0.1581236645579338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997062626,19511456570,1,1,"(0.1194751188158989, 0.1603136956691742)","(0.13877750933170319, 0.15556207299232483)",1,1,2.59857177734375,2.5633697509765625,Fixation,POINT (0.129126314073801 0.1579378843307495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997070959,19511464903,1,1,"(0.12102063000202179, 0.16556350886821747)","(0.1401408165693283, 0.15571722388267517)",1,1,2.6188201904296875,2.563140869140625,Fixation,POINT (0.130580723285675 0.1606403663754463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997079293,19511473237,1,1,"(0.11976826936006546, 0.1654902547597885)","(0.1414313167333603, 0.15692110359668732)",1,1,2.61431884765625,2.5607452392578125,Fixation,POINT (0.1305997930467129 0.1612056791782379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997087627,19511481571,1,1,"(0.11989348381757736, 0.17010881006717682)","(0.14468219876289368, 0.15189041197299957)",1,1,2.6030731201171875,2.56292724609375,Fixation,POINT (0.1322878412902355 0.1609996110200882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997095959,19511489903,1,1,"(0.1207786425948143, 0.16155391931533813)","(0.14278075098991394, 0.1524769514799118)",1,1,2.6147613525390625,2.5755157470703125,Fixation,POINT (0.1317796967923641 0.157015435397625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997104292,19511498236,1,1,"(0.12005753070116043, 0.15841753780841827)","(0.14605841040611267, 0.15767556428909302)",1,1,2.6086883544921875,2.567413330078125,Fixation,POINT (0.1330579705536366 0.1580465510487556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997112634,19511506577,1,1,"(0.12030908465385437, 0.16539092361927032)","(0.14852122962474823, 0.1532863825559616)",1,1,2.613632202148437,2.5578155517578125,Fixation,POINT (0.1344151571393013 0.159338653087616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997120967,19511514910,1,1,"(0.12250018864870071, 0.16665315628051758)","(0.1488020420074463, 0.15950167179107666)",1,1,2.609588623046875,2.571746826171875,Fixation,POINT (0.1356511153280735 0.1630774140357971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997129300,19511523243,1,1,"(0.11718180030584335, 0.16523124277591705)","(0.1456744372844696, 0.16185560822486877)",1,1,2.61224365234375,2.586639404296875,Fixation,POINT (0.1314281187951565 0.1635434255003929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997137633,19511531576,1,1,"(0.12024973332881927, 0.16245809197425842)","(0.14712998270988464, 0.162098690867424)",1,1,2.6148834228515625,2.5798492431640625,Fixation,POINT (0.133689858019352 0.1622783914208412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997145966,19511539909,1,1,"(0.11952879279851913, 0.15736328065395355)","(0.1474294811487198, 0.1564752459526062)",1,1,2.5962371826171875,2.593017578125,Fixation,POINT (0.1334791369736195 0.1569192633032799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997154299,19511548242,1,1,"(0.11620566993951797, 0.15785165131092072)","(0.14379389584064484, 0.16077987849712372)",1,1,2.6052398681640625,2.58209228515625,Fixation,POINT (0.1299997828900814 0.1593157649040222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997162633,19511556576,1,1,"(0.11586709320545197, 0.16608302295207977)","(0.14686600863933563, 0.15741783380508423)",1,1,2.605560302734375,2.5754852294921875,Fixation,POINT (0.1313665509223938 0.161750428378582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997170966,19511564909,1,1,"(0.114769347012043, 0.16288091242313385)","(0.14954543113708496, 0.15796369314193726)",1,1,2.61785888671875,2.5765380859375,Fixation,POINT (0.132157389074564 0.1604223027825356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997179299,19511573242,1,1,"(0.11894258111715317, 0.16011914610862732)","(0.14742238819599152, 0.1598290354013443)",1,1,2.614013671875,2.5783843994140625,Fixation,POINT (0.1331824846565723 0.1599740907549858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997187633,19511581576,1,1,"(0.11746322363615036, 0.15864774584770203)","(0.14780163764953613, 0.15566487610340118)",1,1,2.6224365234375,2.5818328857421875,Fixation,POINT (0.1326324306428432 0.1571563109755516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997195966,19511589909,1,1,"(0.11871958523988724, 0.16050894558429718)","(0.14670608937740326, 0.16239097714424133)",1,1,2.6023712158203125,2.579818725585937,Fixation,POINT (0.1327128373086452 0.1614499613642693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997204299,19511598242,1,1,"(0.1175113320350647, 0.15960858762264252)","(0.14521822333335876, 0.15880504250526428)",1,1,2.627197265625,2.587890625,Fixation,POINT (0.1313647776842117 0.1592068150639534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997212633,19511606576,1,1,"(0.12129556387662888, 0.16952838003635406)","(0.14683574438095093, 0.1609848588705063)",1,1,2.6179656982421875,2.5713653564453125,Fixation,POINT (0.1340656541287899 0.1652566194534302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997220966,19511614909,1,1,"(0.1208479106426239, 0.159193754196167)","(0.14891454577445984, 0.15577322244644165)",1,1,2.60516357421875,2.5720672607421875,Fixation,POINT (0.1348812282085419 0.1574834883213043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997229299,19511623242,1,1,"(0.12009889632463455, 0.16136643290519714)","(0.14644092321395874, 0.1576530486345291)",1,1,2.6009521484375,2.582244873046875,Fixation,POINT (0.1332699097692966 0.1595097407698631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997237633,19511631576,1,1,"(0.11944817006587982, 0.16086448729038239)","(0.14582081139087677, 0.15916618704795837)",1,1,2.6143341064453125,2.5819854736328125,Fixation,POINT (0.1326344907283783 0.1600153371691704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997245970,19511639913,1,1,"(0.12064270675182343, 0.15835830569267273)","(0.14444848895072937, 0.16054929792881012)",1,1,2.6160125732421875,2.579330444335937,Fixation,POINT (0.1325455978512764 0.1594538018107414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997254303,19511648246,1,1,"(0.11979254335165024, 0.16122981905937195)","(0.14771977066993713, 0.14980457723140717)",1,1,2.6006011962890625,2.579818725585937,Fixation,POINT (0.1337561570107937 0.1555171981453896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997262636,19511656579,1,1,"(0.12212947010993958, 0.16450563073158264)","(0.14248114824295044, 0.1583007574081421)",1,1,2.59759521484375,2.5713043212890625,Fixation,POINT (0.132305309176445 0.1614031940698624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997270970,19511664913,1,1,"(0.12112457305192947, 0.16145630180835724)","(0.14372803270816803, 0.15286347270011902)",1,1,2.606796264648437,2.585968017578125,Fixation,POINT (0.1324263028800488 0.1571598872542381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997279303,19511673246,1,1,"(0.12103916704654694, 0.16335070133209229)","(0.14449535310268402, 0.15009605884552002)",1,1,2.6104278564453125,2.56793212890625,Fixation,POINT (0.1327672600746155 0.1567233800888062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997287636,19511681579,1,1,"(0.12044894695281982, 0.16083554923534393)","(0.14623840153217316, 0.1502639353275299)",1,1,2.5854644775390625,2.5753936767578125,Fixation,POINT (0.1333436742424965 0.1555497422814369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997295970,19511689913,1,1,"(0.12127944827079773, 0.16177688539028168)","(0.14540325105190277, 0.15076729655265808)",1,1,2.612167358398437,2.5689697265625,Fixation,POINT (0.1333413496613502 0.1562720909714699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997304303,19511698246,1,1,"(0.12044709920883179, 0.16206377744674683)","(0.1456320732831955, 0.14649279415607452)",1,1,2.6121368408203125,2.583587646484375,Fixation,POINT (0.1330395862460136 0.1542782858014107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997312636,19511706579,1,1,"(0.12209750711917877, 0.16300509870052338)","(0.14053194224834442, 0.15504485368728638)",1,1,2.610198974609375,2.5666961669921875,Fixation,POINT (0.1313147246837616 0.1590249761939049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997320971,19511714913,1,1,"(0.12778040766716003, 0.20006875693798065)","(0.1500597894191742, 0.16902846097946167)",1,1,2.599700927734375,2.578277587890625,Fixation,POINT (0.1389200985431671 0.1845486089587212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997354305,19511748247,1,1,"(0.17198963463306427, 0.3215860426425934)","(0.19001582264900208, 0.3079802691936493)",1,1,2.6570587158203125,2.615570068359375,Fixation,POINT (0.1810027286410332 0.3147831559181213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997362637,19511756579,1,1,"(0.17319616675376892, 0.32139483094215393)","(0.18906269967556, 0.31442996859550476)",1,1,2.6446533203125,2.629241943359375,Fixation,POINT (0.1811294332146645 0.3179123997688294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997370972,19511764914,1,1,"(0.17436741292476654, 0.3217165172100067)","(0.18870408833026886, 0.31472474336624146)",1,1,2.647079467773437,2.6129913330078125,Fixation,POINT (0.1815357506275177 0.3182206302881241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997379310,19511773252,1,1,"(0.17601683735847473, 0.32810109853744507)","(0.18844030797481537, 0.31561189889907837)",1,1,2.6345672607421875,2.617462158203125,Fixation,POINT (0.182228572666645 0.3218564987182617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997387643,19511781585,1,1,"(0.17490790784358978, 0.3118836283683777)","(0.18924807012081146, 0.3159053921699524)",1,1,2.652557373046875,2.600830078125,Fixation,POINT (0.1820779889822006 0.313894510269165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997395977,19511789919,1,1,"(0.17663712799549103, 0.3181127905845642)","(0.18638616800308228, 0.31502610445022583)",1,1,2.6402130126953125,2.6228485107421875,Fixation,POINT (0.1815116479992866 0.316569447517395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997404310,19511798252,1,1,"(0.17499332129955292, 0.3129194378852844)","(0.1829545497894287, 0.31905344128608704)",1,1,2.608123779296875,2.6138916015625,Fixation,POINT (0.1789739355444908 0.3159864395856857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997412643,19511806585,1,1,"(0.17644473910331726, 0.3153807818889618)","(0.186101496219635, 0.32106083631515503)",1,1,2.634017944335937,2.61669921875,Fixation,POINT (0.1812731176614761 0.3182208091020584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997420978,19511814919,1,1,"(0.177108496427536, 0.3214462995529175)","(0.18341967463493347, 0.32145050168037415)",1,1,2.6210174560546875,2.6082305908203125,Fixation,POINT (0.1802640855312347 0.3214484006166458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997429311,19511823252,1,1,"(0.17635031044483185, 0.32574766874313354)","(0.18144097924232483, 0.3184553384780884)",1,1,2.6391143798828125,2.6149139404296875,Fixation,POINT (0.1788956448435783 0.322101503610611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997437644,19511831585,1,1,"(0.17544423043727875, 0.3174009621143341)","(0.1815219521522522, 0.31460630893707275)",1,1,2.651763916015625,2.63214111328125,Fixation,POINT (0.1784830912947655 0.3160036355257034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997445978,19511839919,1,1,"(0.1755092591047287, 0.32481780648231506)","(0.18203288316726685, 0.3232068419456482)",1,1,2.6282196044921875,2.6321563720703125,Fixation,POINT (0.1787710711359978 0.3240123242139816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997454311,19511848252,1,1,"(0.17626211047172546, 0.3274937868118286)","(0.18088752031326294, 0.3223830461502075)",1,1,2.658599853515625,2.612884521484375,Fixation,POINT (0.1785748153924942 0.3249384164810181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997462644,19511856585,1,1,"(0.17514464259147644, 0.332585871219635)","(0.1814580261707306, 0.317064493894577)",1,1,2.6318359375,2.61151123046875,Fixation,POINT (0.1783013343811035 0.324825182557106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997470978,19511864919,1,1,"(0.17428894340991974, 0.3291717767715454)","(0.18028025329113007, 0.31687989830970764)",1,1,2.658432006835937,2.622299194335937,Fixation,POINT (0.1772845983505249 0.3230258375406265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997479311,19511873252,1,1,"(0.1711137592792511, 0.33804264664649963)","(0.1822645366191864, 0.3072802424430847)",1,1,2.6292724609375,2.608245849609375,Fixation,POINT (0.1766891479492188 0.3226614445447922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997487644,19511881585,1,1,"(0.1757495105266571, 0.3403429090976715)","(0.18153870105743408, 0.3176625967025757)",1,1,2.643402099609375,2.618408203125,Fixation,POINT (0.1786441057920456 0.3290027529001236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997495978,19511889919,1,1,"(0.17932753264904022, 0.3308980464935303)","(0.18390920758247375, 0.3141602873802185)",1,1,2.63238525390625,2.6058807373046875,Fixation,POINT (0.181618370115757 0.3225291669368744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997504314,19511898255,1,1,"(0.17663472890853882, 0.3410014510154724)","(0.18460220098495483, 0.3135318160057068)",1,1,2.628402709960937,2.618438720703125,Fixation,POINT (0.1806184649467468 0.3272666335105896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210997520981,19511914922,1,1,"(0.12800905108451843, 0.3211127519607544)","(0.1500803381204605, 0.31493860483169556)",1,1,2.6367340087890625,2.6025848388671875,Fixation,POINT (0.1390446946024895 0.318025678396225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997529315,19511923255,1,1,"(0.13488872349262238, 0.31495556235313416)","(0.15879668295383453, 0.31881940364837646)",1,1,2.607650756835937,2.611572265625,Fixation,POINT (0.1468427032232284 0.3168874830007553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997537648,19511931588,1,1,"(0.13787266612052917, 0.3085342049598694)","(0.15806293487548828, 0.31411734223365784)",1,1,2.62640380859375,2.6024169921875,Fixation,POINT (0.1479678004980087 0.3113257735967636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997545982,19511939922,1,1,"(0.13327357172966003, 0.31094980239868164)","(0.15196748077869415, 0.3134229779243469)",1,1,2.63067626953125,2.614959716796875,Fixation,POINT (0.1426205262541771 0.3121863901615143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997554315,19511948255,1,1,"(0.13210195302963257, 0.3050277531147003)","(0.15190240740776062, 0.31192123889923096)",1,1,2.6320343017578125,2.6065216064453125,Fixation,POINT (0.1420021802186966 0.3084744960069656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997562648,19511956588,1,1,"(0.13054274022579193, 0.30572184920310974)","(0.15365292131900787, 0.3185501992702484)",1,1,2.625,2.60296630859375,Fixation,POINT (0.1420978307723999 0.3121360242366791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997570982,19511964922,1,1,"(0.13616281747817993, 0.31320759654045105)","(0.15613988041877747, 0.3170334994792938)",1,1,2.6219635009765625,2.605712890625,Fixation,POINT (0.1461513489484787 0.3151205480098724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997579315,19511973255,1,1,"(0.13799701631069183, 0.31049644947052)","(0.15408587455749512, 0.3208765685558319)",1,1,2.633880615234375,2.625213623046875,Fixation,POINT (0.1460414454340935 0.315686509013176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210997587648,19511981588,1,1,"(0.13886642456054688, 0.3074967563152313)","(0.15333698689937592, 0.3188934028148651)",1,1,2.6360015869140625,2.6156463623046875,Fixation,POINT (0.1461017057299614 0.3131950795650482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
