,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,actionPerformed.0,ActionEvent.0,e.0,int.0,selectedRows.0,=.0,features.0,getSelectedRows.0,if.0,selectedRows.1,length.0,>.0,0.0,boolean.0,valueToBeSet.0,=.1,Boolean.0,features.1,getValueAt.0,selectedRows.2,0.1,].0,0.2,)).0,booleanValue.0,for.0,int.1,i.0,=.2,0.3,i.1,<.0,selectedRows.3,length.1,i.2,features.2,setValueAt.0,new.0,Boolean.1,valueToBeSet.1,selectedRows.4,i.3,].1,0.4,code,participant_summary
0,136,actionPerformed,12725774,1212062920828,20577310597,1,1,"(0.2138374000787735, 0.3339043855667114)","(0.2099217176437378, 0.3245706558227539)",1,1,2.460189819335937,2.43914794921875,Fixation,POINT (0.2118795588612556 0.3292375206947327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062929161,20577318930,1,1,"(0.2091846913099289, 0.331588476896286)","(0.21021385490894318, 0.3179323077201843)",1,1,2.467193603515625,2.44940185546875,Fixation,POINT (0.209699273109436 0.3247603923082352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062937495,20577327264,1,1,"(0.20843276381492615, 0.3295811712741852)","(0.21578535437583923, 0.31757688522338867)",1,1,2.471466064453125,2.4265594482421875,Fixation,POINT (0.2121090590953827 0.3235790282487869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062945828,20577335597,1,1,"(0.2151266485452652, 0.32965943217277527)","(0.2150397151708603, 0.32142043113708496)",1,1,2.4716033935546875,2.4412841796875,Fixation,POINT (0.2150831818580627 0.3255399316549301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,
0,136,actionPerformed,12725774,1212062954161,20577343930,1,1,"(0.2201962172985077, 0.3359527587890625)","(0.20727133750915527, 0.3181047737598419)",1,1,2.480941772460937,2.4499664306640625,Fixation,POINT (0.2137337774038315 0.3270287662744522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,
0,136,actionPerformed,12725774,1212062962495,20577352264,1,1,"(0.21802489459514618, 0.34316369891166687)","(0.2052932232618332, 0.3153364360332489)",1,1,2.47613525390625,2.4524688720703125,Fixation,POINT (0.2116590589284897 0.3292500674724579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062970828,20577360597,1,1,"(0.21462379395961761, 0.35572344064712524)","(0.20732633769512177, 0.3153159022331238)",1,1,2.4950103759765625,2.436752319335937,Fixation,POINT (0.2109750658273697 0.3355196714401245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062979161,20577368930,1,1,"(0.20951393246650696, 0.3599545657634735)","(0.2076629251241684, 0.3219567537307739)",1,1,2.4818878173828125,2.454132080078125,Fixation,POINT (0.2085884287953377 0.3409556597471237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062987495,20577377264,1,1,"(0.21282163262367249, 0.3489950895309448)","(0.21268245577812195, 0.3216053545475006)",1,1,2.4834136962890625,2.45257568359375,Fixation,POINT (0.2127520442008972 0.3353002220392227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212062995828,20577385597,1,1,"(0.21969495713710785, 0.3480026125907898)","(0.21044974029064178, 0.30809512734413147)",1,1,2.4622344970703125,2.4393310546875,Fixation,POINT (0.2150723487138748 0.3280488699674606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063004161,20577393930,1,1,"(0.21801534295082092, 0.3479517698287964)","(0.21335889399051666, 0.3293338716030121)",1,1,2.4806671142578125,2.442840576171875,Fixation,POINT (0.2156871184706688 0.3386428207159042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063012495,20577402264,1,1,"(0.2125954031944275, 0.32999277114868164)","(0.21557697653770447, 0.32988297939300537)",1,1,2.489120483398437,2.4533233642578125,Fixation,POINT (0.214086189866066 0.3299378752708435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063037500,20577427269,1,1,"(0.1529121696949005, 0.2665800154209137)","(0.15875183045864105, 0.2772867977619171)",1,1,2.4069976806640625,2.4416046142578125,Fixation,POINT (0.1558320000767708 0.2719334065914154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063045833,20577435602,1,1,"(0.14594095945358276, 0.2519594430923462)","(0.15363642573356628, 0.2525957524776459)",1,1,2.437042236328125,2.4187774658203125,Fixation,POINT (0.1497886925935745 0.252277597784996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063054166,20577443935,1,1,"(0.14319497346878052, 0.2482648640871048)","(0.15233540534973145, 0.2560862600803375)",1,1,2.43243408203125,2.4212188720703125,Fixation,POINT (0.147765189409256 0.2521755620837212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063062500,20577452269,1,1,"(0.14677947759628296, 0.2551727592945099)","(0.1539466381072998, 0.2582373023033142)",1,1,2.45697021484375,2.439453125,Fixation,POINT (0.1503630578517914 0.256705030798912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063070833,20577460602,1,1,"(0.14460492134094238, 0.2688996195793152)","(0.1554247885942459, 0.2554972171783447)",1,1,2.4496002197265625,2.4569244384765625,Fixation,POINT (0.1500148549675942 0.26219841837883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063079166,20577468935,1,1,"(0.13947328925132751, 0.2689909040927887)","(0.14977425336837769, 0.2443927675485611)",1,1,2.43890380859375,2.44091796875,Fixation,POINT (0.1446237713098526 0.2566918358206749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063087500,20577477269,1,1,"(0.14025746285915375, 0.2709188759326935)","(0.1459594964981079, 0.2470760941505432)",1,1,2.43304443359375,2.464096069335937,Fixation,POINT (0.1431084796786308 0.2589974850416184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063095833,20577485602,1,1,"(0.13948455452919006, 0.2637210190296173)","(0.14611004292964935, 0.23825202882289886)",1,1,2.456695556640625,2.4394073486328125,Fixation,POINT (0.1427972987294197 0.2509865239262581),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063104166,20577493935,1,1,"(0.1378920078277588, 0.2653558552265167)","(0.14410336315631866, 0.24066174030303955)",1,1,2.44464111328125,2.45758056640625,Fixation,POINT (0.1409976854920387 0.2530087977647781),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063112500,20577502269,1,1,"(0.14050202071666718, 0.2679010033607483)","(0.1525208204984665, 0.2470891922712326)",1,1,2.45831298828125,2.4391326904296875,Fixation,POINT (0.1465114206075668 0.2574950978159904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063120834,20577510602,1,1,"(0.14302577078342438, 0.2708682417869568)","(0.15316401422023773, 0.24927450716495514)",1,1,2.4637451171875,2.447006225585937,Fixation,POINT (0.148094892501831 0.260071374475956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063129167,20577518935,1,1,"(0.1386656016111374, 0.2718750238418579)","(0.14942289888858795, 0.24386459589004517)",1,1,2.440399169921875,2.443756103515625,Fixation,POINT (0.1440442502498627 0.2578698098659515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063137501,20577527269,1,1,"(0.13646447658538818, 0.26697322726249695)","(0.14944538474082947, 0.24156120419502258)",1,1,2.4564971923828125,2.449813842773437,Fixation,POINT (0.1429549306631088 0.2542672157287598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063145834,20577535602,1,1,"(0.13800127804279327, 0.26481711864471436)","(0.147107794880867, 0.24124743044376373)",1,1,2.44091796875,2.4518280029296875,Fixation,POINT (0.1425545364618301 0.253032274544239),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063154167,20577543935,1,1,"(0.1366479992866516, 0.2636837065219879)","(0.1481902003288269, 0.254652738571167)",1,1,2.455902099609375,2.442367553710937,Fixation,POINT (0.1424190998077393 0.2591682225465774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063162503,20577552271,1,1,"(0.14087963104248047, 0.25933995842933655)","(0.14474788308143616, 0.24220722913742065)",1,1,2.4665679931640625,2.44635009765625,Fixation,POINT (0.1428137570619583 0.2507735937833786),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063170836,20577560604,1,1,"(0.13826502859592438, 0.258115291595459)","(0.1510496437549591, 0.24997557699680328)",1,1,2.451568603515625,2.439483642578125,Fixation,POINT (0.1446573361754417 0.2540454342961311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063179169,20577568937,1,1,"(0.14353671669960022, 0.2640725076198578)","(0.14906302094459534, 0.2489195317029953)",1,1,2.4581756591796875,2.4566802978515625,Fixation,POINT (0.1462998688220978 0.2564960196614265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063187503,20577577271,1,1,"(0.139661967754364, 0.2637941241264343)","(0.1509241908788681, 0.2576713263988495)",1,1,2.4492950439453125,2.42962646484375,Fixation,POINT (0.1452930793166161 0.2607327252626419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063195836,20577585604,1,1,"(0.14258047938346863, 0.26468396186828613)","(0.14199210703372955, 0.24914482235908508)",1,1,2.455230712890625,2.4264678955078125,Fixation,POINT (0.1422862932085991 0.2569143921136856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063204169,20577593937,1,1,"(0.14164158701896667, 0.25952059030532837)","(0.14828278124332428, 0.24884063005447388)",1,1,2.4669342041015625,2.4251861572265625,Fixation,POINT (0.1449621841311455 0.2541806101799011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063212503,20577602271,1,1,"(0.1410931944847107, 0.26497602462768555)","(0.14701367914676666, 0.24753355979919434)",1,1,2.45025634765625,2.440216064453125,Fixation,POINT (0.1440534368157387 0.2562547922134399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063220836,20577610604,1,1,"(0.14069531857967377, 0.2594522535800934)","(0.14936962723731995, 0.2537761926651001)",1,1,2.445663452148437,2.44573974609375,Fixation,POINT (0.1450324729084969 0.2566142231225967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063229169,20577618937,1,1,"(0.14205332100391388, 0.2631720006465912)","(0.14906518161296844, 0.24692779779434204)",1,1,2.446502685546875,2.452621459960937,Fixation,POINT (0.1455592513084412 0.2550498992204666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063237503,20577627271,1,1,"(0.14453835785388947, 0.2606256902217865)","(0.15200819075107574, 0.2539288103580475)",1,1,2.4480743408203125,2.444610595703125,Fixation,POINT (0.1482732743024826 0.257277250289917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063245836,20577635604,1,1,"(0.13876794278621674, 0.25857043266296387)","(0.1520664393901825, 0.25238335132598877)",1,1,2.4500732421875,2.44207763671875,Fixation,POINT (0.1454171910881996 0.2554768919944763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063254169,20577643937,1,1,"(0.1441267430782318, 0.2695005238056183)","(0.15325868129730225, 0.249911367893219)",1,1,2.4544677734375,2.442367553710937,Fixation,POINT (0.148692712187767 0.2597059458494186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063262503,20577652271,1,1,"(0.1414490044116974, 0.2642039954662323)","(0.14958056807518005, 0.24776338040828705)",1,1,2.450912475585937,2.4364166259765625,Fixation,POINT (0.1455147862434387 0.2559836879372597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063270836,20577660604,1,1,"(0.14506663382053375, 0.25837358832359314)","(0.15044593811035156, 0.2519413232803345)",1,1,2.4760284423828125,2.4311981201171875,Fixation,POINT (0.1477562859654427 0.2551574558019638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063279169,20577668937,1,1,"(0.14035725593566895, 0.26142337918281555)","(0.14611327648162842, 0.2461669147014618)",1,1,2.454986572265625,2.442840576171875,Fixation,POINT (0.1432352662086487 0.2537951469421387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063287503,20577677271,1,1,"(0.1407179832458496, 0.26342472434043884)","(0.14397022128105164, 0.24983571469783783)",1,1,2.461166381835937,2.452117919921875,Fixation,POINT (0.1423441022634506 0.2566302195191383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063295843,20577685611,1,1,"(0.14247183501720428, 0.27264145016670227)","(0.15039779245853424, 0.25431928038597107)",1,1,2.4494171142578125,2.441925048828125,Fixation,POINT (0.1464348137378693 0.2634803652763367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063304176,20577693944,1,1,"(0.14317288994789124, 0.2610747218132019)","(0.15421584248542786, 0.24953307211399078)",1,1,2.4428253173828125,2.442733764648437,Fixation,POINT (0.1486943662166596 0.2553038969635963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063312509,20577702277,1,1,"(0.14309480786323547, 0.25948596000671387)","(0.15246625244617462, 0.24760417640209198)",1,1,2.4426422119140625,2.4389190673828125,Fixation,POINT (0.147780530154705 0.2535450682044029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063320843,20577710611,1,1,"(0.14343173801898956, 0.2575736939907074)","(0.1490999162197113, 0.2506807744503021)",1,1,2.470672607421875,2.441558837890625,Fixation,POINT (0.1462658271193504 0.2541272342205048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063329176,20577718944,1,1,"(0.14128199219703674, 0.2554812729358673)","(0.14802102744579315, 0.24277010560035706)",1,1,2.4510955810546875,2.438827514648437,Fixation,POINT (0.144651509821415 0.2491256892681122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063337510,20577727278,1,1,"(0.14069479703903198, 0.27027395367622375)","(0.1504397690296173, 0.25339657068252563)",1,1,2.4555206298828125,2.4394683837890625,Fixation,POINT (0.1455672830343246 0.2618352621793747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063345843,20577735611,1,1,"(0.14626117050647736, 0.2740464210510254)","(0.1533886194229126, 0.25252068042755127)",1,1,2.464828491210937,2.4457244873046875,Fixation,POINT (0.149824894964695 0.2632835507392883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063354176,20577743944,1,1,"(0.14127300679683685, 0.2722708284854889)","(0.14953336119651794, 0.2515551447868347)",1,1,2.446868896484375,2.4329833984375,Fixation,POINT (0.1454031839966774 0.2619129866361618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063362510,20577752278,1,1,"(0.14690858125686646, 0.26248401403427124)","(0.14946238696575165, 0.2490045577287674)",1,1,2.4507598876953125,2.4500274658203125,Fixation,POINT (0.148185484111309 0.2557442858815193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063370844,20577760611,1,1,"(0.1459292769432068, 0.25640860199928284)","(0.1461002677679062, 0.24849271774291992)",1,1,2.4765625,2.448272705078125,Fixation,POINT (0.1460147723555565 0.2524506598711014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063379177,20577768944,1,1,"(0.14366309344768524, 0.24909603595733643)","(0.14829804003238678, 0.23494207859039307)",1,1,2.4498443603515625,2.455657958984375,Fixation,POINT (0.145980566740036 0.2420190572738648),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063387511,20577777278,1,1,"(0.13961997628211975, 0.24624991416931152)","(0.14901946485042572, 0.24422408640384674)",1,1,2.452850341796875,2.447540283203125,Fixation,POINT (0.1443197205662727 0.2452370002865791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063395844,20577785611,1,1,"(0.13897928595542908, 0.25853994488716125)","(0.14830408990383148, 0.2522731125354767)",1,1,2.4554443359375,2.433349609375,Fixation,POINT (0.1436416879296303 0.255406528711319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063404177,20577793944,1,1,"(0.14059215784072876, 0.26587608456611633)","(0.1441357582807541, 0.251192569732666)",1,1,2.47064208984375,2.4507293701171875,Fixation,POINT (0.1423639580607414 0.2585343271493912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063412511,20577802278,1,1,"(0.14683455228805542, 0.25884950160980225)","(0.1479795128107071, 0.24560968577861786)",1,1,2.4820098876953125,2.4508209228515625,Fixation,POINT (0.1474070325493813 0.25222959369421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063420844,20577810611,1,1,"(0.14106987416744232, 0.24198080599308014)","(0.14536598324775696, 0.23919719457626343)",1,1,2.4745330810546875,2.4550323486328125,Fixation,POINT (0.1432179287075996 0.2405890002846718),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063429182,20577818949,1,1,"(0.1404092013835907, 0.2630058228969574)","(0.14833484590053558, 0.2561883330345154)",1,1,2.46881103515625,2.432373046875,Fixation,POINT (0.1443720236420631 0.2595970779657364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063437515,20577827282,1,1,"(0.14642895758152008, 0.24732212722301483)","(0.14572669565677643, 0.24390333890914917)",1,1,2.489227294921875,2.4662017822265625,Fixation,POINT (0.1460778266191482 0.245612733066082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063445849,20577835616,1,1,"(0.1414397805929184, 0.2533963918685913)","(0.14836329221725464, 0.23429754376411438)",1,1,2.477294921875,2.4568328857421875,Fixation,POINT (0.1449015364050865 0.2438469678163528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063454182,20577843949,1,1,"(0.14497770369052887, 0.2583683729171753)","(0.14436545968055725, 0.25121352076530457)",1,1,2.4873809814453125,2.46051025390625,Fixation,POINT (0.1446715816855431 0.2547909468412399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063462515,20577852282,1,1,"(0.1420590877532959, 0.24699822068214417)","(0.14319643378257751, 0.24153557419776917)",1,1,2.472518920898437,2.477325439453125,Fixation,POINT (0.1426277607679367 0.2442668974399567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063470849,20577860616,1,1,"(0.14021001756191254, 0.24919216334819794)","(0.14945648610591888, 0.2442333996295929)",1,1,2.4822998046875,2.4517059326171875,Fixation,POINT (0.1448332518339157 0.2467127814888954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063479182,20577868949,1,1,"(0.14009959995746613, 0.26722636818885803)","(0.145699605345726, 0.2429676055908203)",1,1,2.4790496826171875,2.4654998779296875,Fixation,POINT (0.1428996026515961 0.2550969868898392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063487515,20577877282,1,1,"(0.15838763117790222, 0.25720497965812683)","(0.15821309387683868, 0.2681827247142792)",1,1,2.461151123046875,2.425643920898437,Fixation,POINT (0.1583003625273704 0.262693852186203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063529182,20577918949,1,1,"(0.28373000025749207, 0.33182960748672485)","(0.2811768651008606, 0.31314975023269653)",1,1,2.527450561523437,2.475494384765625,Fixation,POINT (0.2824534326791763 0.3224896788597107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063537515,20577927282,1,1,"(0.28819766640663147, 0.33666735887527466)","(0.28803038597106934, 0.30664968490600586)",1,1,2.5233154296875,2.4627685546875,Fixation,POINT (0.2881140261888504 0.3216585218906403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063545849,20577935616,1,1,"(0.29240140318870544, 0.3362092971801758)","(0.28809887170791626, 0.3121967017650604)",1,1,2.5149688720703125,2.477401733398437,Fixation,POINT (0.2902501374483108 0.3242029994726181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063554185,20577943952,1,1,"(0.28697678446769714, 0.3201175630092621)","(0.28995391726493835, 0.31093651056289673)",1,1,2.511459350585937,2.4820709228515625,Fixation,POINT (0.2884653508663178 0.3155270367860794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063562518,20577952285,1,1,"(0.289618581533432, 0.3213694989681244)","(0.28778743743896484, 0.31490832567214966)",1,1,2.502655029296875,2.459579467773437,Fixation,POINT (0.2887030094861984 0.318138912320137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063570852,20577960619,1,1,"(0.2827867865562439, 0.3327956199645996)","(0.2884206473827362, 0.3221224546432495)",1,1,2.495697021484375,2.45135498046875,Fixation,POINT (0.28560371696949 0.3274590373039246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,actionPerformed,12725774,1212063579185,20577968952,1,1,"(0.28810715675354004, 0.32845941185951233)","(0.28647664189338684, 0.3156019449234009)",1,1,2.534881591796875,2.465805053710937,Fixation,POINT (0.2872918993234634 0.3220306783914566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063587518,20577977285,1,1,"(0.2928674817085266, 0.3343842625617981)","(0.28486692905426025, 0.3125227093696594)",1,1,2.55413818359375,2.464828491210937,Fixation,POINT (0.2888672053813934 0.3234534859657288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063595852,20577985619,1,1,"(0.29639139771461487, 0.34378883242607117)","(0.28339168429374695, 0.31385567784309387)",1,1,2.5312652587890625,2.468734741210937,Fixation,POINT (0.2898915410041809 0.3288222551345825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,actionPerformed,12725774,1212063604185,20577993952,1,1,"(0.29147839546203613, 0.32253748178482056)","(0.28128230571746826, 0.31034862995147705)",1,1,2.4970703125,2.4668731689453125,Fixation,POINT (0.2863803505897522 0.3164430558681488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063612518,20578002285,1,1,"(0.28735804557800293, 0.3291952610015869)","(0.281032919883728, 0.3160873055458069)",1,1,2.4993438720703125,2.4507293701171875,Fixation,POINT (0.2841954827308655 0.3226412832736969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063620853,20578010619,1,1,"(0.28807929158210754, 0.33271917700767517)","(0.28701430559158325, 0.31185758113861084)",1,1,2.5091705322265625,2.4552459716796875,Fixation,POINT (0.2875467985868454 0.322288379073143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212063629186,20578018952,1,1,"(0.2843683660030365, 0.3216014504432678)","(0.28820863366127014, 0.31518620252609253)",1,1,2.4886474609375,2.457916259765625,Fixation,POINT (0.2862884998321533 0.3183938264846802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
