,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,clearFieldersFromField.0,// clear all fielders from field.200,for.0,int.0,i.0,=.0,0.0,i.1,<.0,boardXDimension.0,i.2,for.1,int.1,j.0,=.1,0.1,j.1,<.1,boardYDimension.0,j.2,for.2,int.2,a.0,=.2,0.2,a.1,<.2,boardZDimension.0,a.2,cricketFieldPositions.0,i.3,j.3,a.3,=.3,0.3,code,participant_summary
0,136,clearFieldersFromField,45147874,1212268062221,20782451132,1,1,"(0.7386377453804016, 0.19005244970321655)","(0.7361498475074768, 0.17134307324886322)",1,1,2.4882965087890625,2.413818359375,Fixation,POINT (0.7373937964439392 0.1806977614760399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268070555,20782459466,1,1,"(0.7370882034301758, 0.20771360397338867)","(0.7358106374740601, 0.17595168948173523)",1,1,2.532012939453125,2.4122467041015625,Fixation,POINT (0.7364494204521179 0.191832646727562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268078888,20782467799,1,1,"(0.7397155165672302, 0.20355576276779175)","(0.7393632531166077, 0.16340462863445282)",1,1,2.5257720947265625,2.406967163085937,Fixation,POINT (0.739539384841919 0.1834801957011223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268087221,20782476132,1,1,"(0.737258791923523, 0.1983872652053833)","(0.7348113656044006, 0.18739059567451477)",1,1,2.48681640625,2.388641357421875,Fixation,POINT (0.7360350787639618 0.192888930439949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268095555,20782484466,1,1,"(0.7353379726409912, 0.18650950491428375)","(0.7345671057701111, 0.17067871987819672)",1,1,2.485870361328125,2.402206420898437,Fixation,POINT (0.7349525392055511 0.1785941123962402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268103888,20782492799,1,1,"(0.7391940951347351, 0.2051839530467987)","(0.737008810043335, 0.1766994297504425)",1,1,2.4920196533203125,2.385650634765625,Fixation,POINT (0.738101452589035 0.1909416913986206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268112220,20782501131,1,1,"(0.7328289747238159, 0.19272072613239288)","(0.736662745475769, 0.1752833127975464)",1,1,2.469345092773437,2.4108123779296875,Fixation,POINT (0.7347458600997925 0.1840020194649696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268120555,20782509466,1,1,"(0.7365987300872803, 0.20956046879291534)","(0.7428979277610779, 0.16718098521232605)",1,1,2.4653472900390625,2.396453857421875,Fixation,POINT (0.7397483289241791 0.1883707270026207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268128887,20782517798,1,1,"(0.7329158782958984, 0.2094123214483261)","(0.7358502745628357, 0.17283283174037933)",1,1,2.4753875732421875,2.3846435546875,Fixation,POINT (0.7343830764293671 0.1911225765943527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268137221,20782526132,1,1,"(0.7340391874313354, 0.19616904854774475)","(0.7348297238349915, 0.17154461145401)",1,1,2.4829559326171875,2.384429931640625,Fixation,POINT (0.7344344556331635 0.1838568300008774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268145554,20782534465,1,1,"(0.7365561723709106, 0.19785776734352112)","(0.73316890001297, 0.1690690666437149)",1,1,2.4622802734375,2.3954010009765625,Fixation,POINT (0.7348625361919403 0.183463416993618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268153888,20782542799,1,1,"(0.7358949184417725, 0.20636357367038727)","(0.7321493029594421, 0.17188653349876404)",1,1,2.468017578125,2.3849029541015625,Fixation,POINT (0.7340221107006073 0.1891250535845756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268162220,20782551131,1,1,"(0.7330270409584045, 0.19881901144981384)","(0.7243350148200989, 0.17833150923252106)",1,1,2.4967041015625,2.3589019775390625,Fixation,POINT (0.7286810278892517 0.1885752603411674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268170557,20782559468,1,1,"(0.7386443614959717, 0.18648625910282135)","(0.7278292775154114, 0.18774859607219696)",1,1,2.477508544921875,2.3734893798828125,Fixation,POINT (0.7332368195056915 0.1871174275875092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268178889,20782567800,1,1,"(0.7370710372924805, 0.1992766559123993)","(0.730628252029419, 0.16881228983402252)",1,1,2.485992431640625,2.357208251953125,Fixation,POINT (0.7338496446609497 0.1840444728732109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268187222,20782576133,1,1,"(0.7392418384552002, 0.20215071737766266)","(0.7310041785240173, 0.162359818816185)",1,1,2.45745849609375,2.3686981201171875,Fixation,POINT (0.7351230084896088 0.1822552680969238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268195557,20782584468,1,1,"(0.7368966341018677, 0.20901928842067719)","(0.727013111114502, 0.17222608625888824)",1,1,2.4726715087890625,2.3801727294921875,Fixation,POINT (0.7319548726081848 0.1906226873397827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268203889,20782592800,1,1,"(0.7376880049705505, 0.20196746289730072)","(0.7293550372123718, 0.16271205246448517)",1,1,2.472640991210937,2.3614044189453125,Fixation,POINT (0.7335215210914612 0.1823397576808929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268212223,20782601134,1,1,"(0.7325820922851562, 0.19407711923122406)","(0.7319818735122681, 0.16283471882343292)",1,1,2.463851928710937,2.3669891357421875,Fixation,POINT (0.7322819828987122 0.1784559190273285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268220555,20782609466,1,1,"(0.7321903109550476, 0.21427683532238007)","(0.7348990440368652, 0.1763673573732376)",1,1,2.48272705078125,2.355621337890625,Fixation,POINT (0.7335446774959564 0.1953220963478088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268228889,20782617800,1,1,"(0.7353146076202393, 0.21169917285442352)","(0.7360203862190247, 0.1649971902370453)",1,1,2.48541259765625,2.3829803466796875,Fixation,POINT (0.735667496919632 0.1883481815457344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268237224,20782626134,1,1,"(0.7392793893814087, 0.1896490454673767)","(0.7312344312667847, 0.1711074560880661)",1,1,2.457489013671875,2.362152099609375,Fixation,POINT (0.7352569103240967 0.1803782507777214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268245556,20782634466,1,1,"(0.7357621192932129, 0.2002139687538147)","(0.7312426567077637, 0.17911335825920105)",1,1,2.456039428710937,2.374114990234375,Fixation,POINT (0.7335023880004883 0.1896636635065079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268253890,20782642800,1,1,"(0.7331762313842773, 0.20413634181022644)","(0.7326957583427429, 0.18092510104179382)",1,1,2.478851318359375,2.3436737060546875,Fixation,POINT (0.7329359948635101 0.1925307214260101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268262224,20782651134,1,1,"(0.7346126437187195, 0.20556551218032837)","(0.736371636390686, 0.17503395676612854)",1,1,2.4496002197265625,2.3475341796875,Fixation,POINT (0.7354921400547028 0.1902997344732284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268270557,20782659467,1,1,"(0.7337840795516968, 0.2206364870071411)","(0.736501932144165, 0.17669805884361267)",1,1,2.4539031982421875,2.3517303466796875,Fixation,POINT (0.7351430058479309 0.1986672729253769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268278890,20782667800,1,1,"(0.738132894039154, 0.2149590253829956)","(0.7394759654998779, 0.17930306494235992)",1,1,2.479217529296875,2.347625732421875,Fixation,POINT (0.738804429769516 0.1971310451626778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268287223,20782676133,1,1,"(0.7329736351966858, 0.18252520263195038)","(0.7373852729797363, 0.16949179768562317)",1,1,2.44366455078125,2.35009765625,Fixation,POINT (0.7351794540882111 0.1760085001587868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268295557,20782684467,1,1,"(0.7318412661552429, 0.20504389703273773)","(0.7414478063583374, 0.16484434902668)",1,1,2.4907989501953125,2.391952514648437,Fixation,POINT (0.7366445362567902 0.1849441230297089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268303895,20782692805,1,1,"(0.73695969581604, 0.18457548320293427)","(0.7372643351554871, 0.1690555214881897)",1,1,2.452545166015625,2.36859130859375,Fixation,POINT (0.7371120154857635 0.176815502345562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268312228,20782701138,1,1,"(0.7276285290718079, 0.20963157713413239)","(0.735934853553772, 0.18614909052848816)",1,1,2.4659576416015625,2.3489532470703125,Fixation,POINT (0.7317816913127899 0.1978903338313103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268320563,20782709472,1,1,"(0.7213587760925293, 0.21272772550582886)","(0.7339059710502625, 0.17751960456371307)",1,1,2.4808502197265625,2.35882568359375,Fixation,POINT (0.7276323735713959 0.195123665034771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268328896,20782717805,1,1,"(0.7348819971084595, 0.20179764926433563)","(0.7307596802711487, 0.18047714233398438)",1,1,2.4859619140625,2.371734619140625,Fixation,POINT (0.7328208386898041 0.19113739579916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268337230,20782726139,1,1,"(0.7440497875213623, 0.20225292444229126)","(0.7309389710426331, 0.17510752379894257)",1,1,2.4821319580078125,2.354644775390625,Fixation,POINT (0.7374943792819977 0.1886802241206169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268345563,20782734472,1,1,"(0.7381637692451477, 0.19308747351169586)","(0.7359204888343811, 0.1805122196674347)",1,1,2.4694976806640625,2.3729248046875,Fixation,POINT (0.7370421290397644 0.1867998465895653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268353897,20782742806,1,1,"(0.7269055247306824, 0.2074866145849228)","(0.7361227869987488, 0.16482952237129211)",1,1,2.479217529296875,2.3761749267578125,Fixation,POINT (0.7315141558647156 0.1861580684781074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268362230,20782751139,1,1,"(0.7359782457351685, 0.19281646609306335)","(0.7279569506645203, 0.16969144344329834)",1,1,2.4796600341796875,2.369735717773437,Fixation,POINT (0.7319675981998444 0.1812539547681808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268370563,20782759472,1,1,"(0.7378699779510498, 0.21157237887382507)","(0.7356595396995544, 0.18566229939460754)",1,1,2.4727783203125,2.353271484375,Fixation,POINT (0.7367647588253021 0.1986173391342163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268378897,20782767806,1,1,"(0.7343950867652893, 0.1904841512441635)","(0.7375274896621704, 0.19023410975933075)",1,1,2.4912872314453125,2.3627471923828125,Fixation,POINT (0.7359612882137299 0.1903591305017471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268387230,20782776139,1,1,"(0.7409822940826416, 0.18420040607452393)","(0.7271583080291748, 0.18805469572544098)",1,1,2.49755859375,2.359954833984375,Fixation,POINT (0.7340703010559082 0.1861275508999824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268395563,20782784472,1,1,"(0.733428418636322, 0.18436568975448608)","(0.7371591329574585, 0.18511973321437836)",1,1,2.465057373046875,2.3581085205078125,Fixation,POINT (0.7352937757968903 0.1847427114844322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268403897,20782792806,1,1,"(0.7335212230682373, 0.2067280113697052)","(0.7267884612083435, 0.17752324044704437)",1,1,2.4564666748046875,2.371826171875,Fixation,POINT (0.7301548421382904 0.1921256259083748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268412230,20782801139,1,1,"(0.7385327219963074, 0.21786481142044067)","(0.7338381409645081, 0.17666585743427277)",1,1,2.4703521728515625,2.363189697265625,Fixation,POINT (0.7361854314804077 0.1972653344273567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268420563,20782809472,1,1,"(0.7290099859237671, 0.19409644603729248)","(0.7349986433982849, 0.1738044172525406)",1,1,2.480499267578125,2.331695556640625,Fixation,POINT (0.732004314661026 0.1839504316449165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268428902,20782817811,1,1,"(0.7433122992515564, 0.19384019076824188)","(0.730157196521759, 0.1771271675825119)",1,1,2.4700927734375,2.3678741455078125,Fixation,POINT (0.7367347478866577 0.1854836791753769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268437235,20782826144,1,1,"(0.7257488965988159, 0.19420786201953888)","(0.7345770597457886, 0.17283441126346588)",1,1,2.4681854248046875,2.3570709228515625,Fixation,POINT (0.7301629781723022 0.1835211366415024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268445568,20782834477,1,1,"(0.7321435809135437, 0.19200898706912994)","(0.7347707152366638, 0.18499696254730225)",1,1,2.468856811523437,2.353866577148437,Fixation,POINT (0.7334571480751038 0.1885029748082161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,clearFieldersFromField,45147874,1212268453902,20782842811,1,1,"(0.7392846345901489, 0.2000344842672348)","(0.7284560799598694, 0.18299086391925812)",1,1,2.466064453125,2.3643341064453125,Fixation,POINT (0.7338703572750092 0.1915126740932465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
