,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,deleteCascade.0,VyhladavaciAlgoritmus.0,algorithm.0,//searcheds.0,getHibernateTemplate.0,bulkUpdate.0,"""DELETE Searched WHERE algorithm = ?"".100",new.0,Object.0,algorithm.1,//plans.0,getHibernateTemplate.1,bulkUpdate.1,"""DELETE SearchPlan WHERE algorithm = ?"".101",new.1,Object.1,algorithm.2,//prefs.0,getHibernateTemplate.2,bulkUpdate.2,"""DELETE SearchPrefs WHERE algorithm = ?"".102",new.2,Object.2,algorithm.3,//categories.0,getHibernateTemplate.3,bulkUpdate.3,"""DELETE SearchCategory WHERE algorithm = ?"".103",new.3,Object.3,algorithm.4,delete.0,algorithm.5,code,participant_summary
0,136,deleteCascade,34604973,1212179500416,20693889692,1,1,"(0.06063276529312134, 0.16411004960536957)","(0.07176055014133453, 0.15168388187885284)",1,1,2.45587158203125,2.304672241210937,Fixation,POINT (0.0661966577172279 0.1578969657421112),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179508751,20693898026,1,1,"(0.05857664719223976, 0.16229206323623657)","(0.07241547852754593, 0.1560124158859253)",1,1,2.469818115234375,2.3138885498046875,Fixation,POINT (0.0654960628598928 0.1591522395610809),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179517082,20693906357,1,1,"(0.0571434386074543, 0.165011465549469)","(0.06585609167814255, 0.15525703132152557)",1,1,2.44964599609375,2.337753295898437,Fixation,POINT (0.0614997651427984 0.1601342484354973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179525417,20693914692,1,1,"(0.06404835730791092, 0.16460032761096954)","(0.06884593516588211, 0.16043449938297272)",1,1,2.4399871826171875,2.3338623046875,Fixation,POINT (0.0664471462368965 0.1625174134969711),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179533748,20693923024,1,1,"(0.060112301260232925, 0.16493870317935944)","(0.07172892987728119, 0.15906067192554474)",1,1,2.4467315673828125,2.3297119140625,Fixation,POINT (0.0659206155687571 0.1619996875524521),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179542081,20693931357,1,1,"(0.05806661769747734, 0.17270024120807648)","(0.06990718841552734, 0.14375482499599457)",1,1,2.442977905273437,2.33599853515625,Fixation,POINT (0.0639869030565023 0.1582275331020355),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179550414,20693939690,1,1,"(0.0639764666557312, 0.1573769748210907)","(0.06112760305404663, 0.1481631100177765)",1,1,2.4427642822265625,2.338623046875,Fixation,POINT (0.0625520348548889 0.1527700424194336),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179558752,20693948027,1,1,"(0.061439719051122665, 0.16344314813613892)","(0.0691666379570961, 0.16442091763019562)",1,1,2.43267822265625,2.342681884765625,Fixation,POINT (0.0653031785041094 0.1639320328831673),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179567086,20693956361,1,1,"(0.06166207790374756, 0.17269957065582275)","(0.06672360748052597, 0.15243767201900482)",1,1,2.449127197265625,2.33447265625,Fixation,POINT (0.0641928426921368 0.1625686213374138),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179575419,20693964694,1,1,"(0.06396721303462982, 0.1697760820388794)","(0.06108289584517479, 0.15761132538318634)",1,1,2.4211578369140625,2.3524322509765625,Fixation,POINT (0.0625250544399023 0.1636937037110329),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179583753,20693973028,1,1,"(0.06012754887342453, 0.18076258897781372)","(0.07097817957401276, 0.16024167835712433)",1,1,2.444091796875,2.3412017822265625,Fixation,POINT (0.0655528642237186 0.170502133667469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179592086,20693981361,1,1,"(0.058441657572984695, 0.17504064738750458)","(0.06964888423681259, 0.14675849676132202)",1,1,2.4413604736328125,2.333984375,Fixation,POINT (0.0640452709048986 0.1608995720744133),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179600419,20693989694,1,1,"(0.059799809008836746, 0.1887262761592865)","(0.07367002964019775, 0.15861421823501587)",1,1,2.4297027587890625,2.3217926025390625,Fixation,POINT (0.0667349193245172 0.1736702471971512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179608753,20693998028,1,1,"(0.05693350359797478, 0.18223001062870026)","(0.06986238807439804, 0.15759049355983734)",1,1,2.44146728515625,2.329574584960937,Fixation,POINT (0.0633979458361864 0.1699102520942688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179617086,20694006361,1,1,"(0.05587061122059822, 0.19217193126678467)","(0.06849931180477142, 0.1463734358549118)",1,1,2.43267822265625,2.3352813720703125,Fixation,POINT (0.0621849615126848 0.1692726835608482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179625419,20694014694,1,1,"(0.06128109619021416, 0.17755866050720215)","(0.07118410617113113, 0.14253440499305725)",1,1,2.4658660888671875,2.3515167236328125,Fixation,POINT (0.0662326011806726 0.1600465327501297),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179633753,20694023028,1,1,"(0.06011195480823517, 0.19108863174915314)","(0.06474972516298294, 0.16115526854991913)",1,1,2.42596435546875,2.3751678466796875,Fixation,POINT (0.0624308399856091 0.1761219501495361),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179642086,20694031361,1,1,"(0.055886752903461456, 0.18812809884548187)","(0.05888873338699341, 0.15933707356452942)",1,1,2.455535888671875,2.34814453125,Fixation,POINT (0.0573877431452274 0.1737325862050056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179650419,20694039694,1,1,"(0.06193983554840088, 0.18253089487552643)","(0.06541232764720917, 0.16497083008289337)",1,1,2.441024780273437,2.342315673828125,Fixation,POINT (0.063676081597805 0.1737508624792099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179658753,20694048028,1,1,"(0.05138973519206047, 0.18241408467292786)","(0.06897763907909393, 0.15699981153011322)",1,1,2.458099365234375,2.3527374267578125,Fixation,POINT (0.0601836871355772 0.1697069481015205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179667086,20694056361,1,1,"(0.05273303762078285, 0.18123693764209747)","(0.06491518020629883, 0.1565292328596115)",1,1,2.461822509765625,2.33709716796875,Fixation,POINT (0.0588241089135408 0.1688830852508545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179675419,20694064694,1,1,"(0.05575960502028465, 0.17689602077007294)","(0.06576529145240784, 0.14864800870418549)",1,1,2.4610748291015625,2.3385162353515625,Fixation,POINT (0.0607624482363462 0.1627720147371292),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179683753,20694073028,1,1,"(0.06273604184389114, 0.16235704720020294)","(0.06343334168195724, 0.15328699350357056)",1,1,2.447235107421875,2.3640594482421875,Fixation,POINT (0.0630846917629242 0.1578220203518868),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179692091,20694081366,1,1,"(0.06345818936824799, 0.16250865161418915)","(0.06810761243104935, 0.1474568247795105)",1,1,2.46014404296875,2.37109375,Fixation,POINT (0.0657829008996487 0.1549827381968498),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179700424,20694089699,1,1,"(0.05821613222360611, 0.16106431186199188)","(0.0673806443810463, 0.14663748443126678)",1,1,2.45184326171875,2.3560028076171875,Fixation,POINT (0.0627983883023262 0.1538508981466293),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179708757,20694098032,1,1,"(0.0546705387532711, 0.1716415286064148)","(0.07257338613271713, 0.1514713317155838)",1,1,2.474838256835937,2.3556060791015625,Fixation,POINT (0.0636219624429941 0.1615564301609993),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179717091,20694106366,1,1,"(0.060335807502269745, 0.17495711147785187)","(0.07382704317569733, 0.1533956080675125)",1,1,2.449203491210937,2.3535614013671875,Fixation,POINT (0.0670814253389835 0.1641763597726822),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179725424,20694114699,1,1,"(0.06130314618349075, 0.16888059675693512)","(0.0684807226061821, 0.15201757848262787)",1,1,2.4346160888671875,2.3584136962890625,Fixation,POINT (0.0648919343948364 0.1604490876197815),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179733757,20694123032,1,1,"(0.06183053180575371, 0.17483629286289215)","(0.06872354447841644, 0.149602472782135)",1,1,2.445587158203125,2.379608154296875,Fixation,POINT (0.0652770381420851 0.1622193828225136),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179742091,20694131366,1,1,"(0.05597556382417679, 0.18232882022857666)","(0.06158309429883957, 0.16255830228328705)",1,1,2.43963623046875,2.3486480712890625,Fixation,POINT (0.0587793290615082 0.1724435612559318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179750424,20694139699,1,1,"(0.056603919714689255, 0.17929714918136597)","(0.06876833736896515, 0.16326482594013214)",1,1,2.43695068359375,2.343475341796875,Fixation,POINT (0.0626861285418272 0.171280987560749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179758757,20694148032,1,1,"(0.05730220675468445, 0.18067187070846558)","(0.06890476495027542, 0.16184799373149872)",1,1,2.450408935546875,2.32232666015625,Fixation,POINT (0.0631034858524799 0.1712599322199822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179767091,20694156366,1,1,"(0.060696784406900406, 0.1861974000930786)","(0.0676732137799263, 0.16210919618606567)",1,1,2.4429473876953125,2.3699951171875,Fixation,POINT (0.0641849990934134 0.1741532981395721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179775424,20694164699,1,1,"(0.05945606902241707, 0.18881605565547943)","(0.06908246874809265, 0.1659570187330246)",1,1,2.4514312744140625,2.3461456298828125,Fixation,POINT (0.0642692688852549 0.177386537194252),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179783757,20694173032,1,1,"(0.05575845390558243, 0.18806880712509155)","(0.06854932755231857, 0.16487926244735718)",1,1,2.450408935546875,2.3505859375,Fixation,POINT (0.0621538907289505 0.1764740347862244),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179792091,20694181366,1,1,"(0.06005049869418144, 0.19239094853401184)","(0.06353837996721268, 0.16089962422847748)",1,1,2.456787109375,2.31768798828125,Fixation,POINT (0.0617944393306971 0.1766452863812447),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179800425,20694189699,1,1,"(0.057918254286050797, 0.18403024971485138)","(0.06578869372606277, 0.15734365582466125)",1,1,2.435760498046875,2.348358154296875,Fixation,POINT (0.0618534740060568 0.1706869527697563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179808758,20694198032,1,1,"(0.054929185658693314, 0.19276846945285797)","(0.0759253278374672, 0.1534970998764038)",1,1,2.44061279296875,2.3445587158203125,Fixation,POINT (0.0654272567480802 0.1731327846646309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179817092,20694206366,1,1,"(0.051846060901880264, 0.19228240847587585)","(0.06328403204679489, 0.14689470827579498)",1,1,2.46441650390625,2.3602294921875,Fixation,POINT (0.0575650464743376 0.1695885583758354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179825430,20694214704,1,1,"(0.05538061633706093, 0.18772341310977936)","(0.07164507359266281, 0.14827029407024384)",1,1,2.4442901611328125,2.326904296875,Fixation,POINT (0.0635128449648619 0.1679968535900116),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179833763,20694223037,1,1,"(0.056500352919101715, 0.1938251405954361)","(0.06933552771806717, 0.15212690830230713)",1,1,2.45672607421875,2.345565795898437,Fixation,POINT (0.0629179403185844 0.1729760244488716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179842097,20694231371,1,1,"(0.05324724689126015, 0.18071067333221436)","(0.07364282011985779, 0.1530802994966507)",1,1,2.4439849853515625,2.359588623046875,Fixation,POINT (0.063445033505559 0.1668954864144325),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179875430,20694264704,1,1,"(0.059366047382354736, 0.3396560251712799)","(0.07701315730810165, 0.3063555359840393)",1,1,2.459747314453125,2.402923583984375,Fixation,POINT (0.0681896023452282 0.3230057805776596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179883762,20694273037,1,1,"(0.05350407585501671, 0.32807934284210205)","(0.0743153989315033, 0.3007560074329376)",1,1,2.4548797607421875,2.400604248046875,Fixation,POINT (0.06390973739326 0.3144176751375198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179892096,20694281371,1,1,"(0.05523202195763588, 0.3352705240249634)","(0.06661378592252731, 0.29409539699554443)",1,1,2.43414306640625,2.3758087158203125,Fixation,POINT (0.0609229039400816 0.3146829605102539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179900429,20694289704,1,1,"(0.05633832514286041, 0.3185080885887146)","(0.07407799363136292, 0.30299830436706543)",1,1,2.4305572509765625,2.3878936767578125,Fixation,POINT (0.0652081593871117 0.31075319647789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179908762,20694298037,1,1,"(0.056238044053316116, 0.3141469955444336)","(0.06551482528448105, 0.3078327476978302)",1,1,2.434432983398437,2.3623809814453125,Fixation,POINT (0.0608764346688986 0.3109898716211319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179917096,20694306371,1,1,"(0.05467163398861885, 0.31889569759368896)","(0.07264858484268188, 0.31062108278274536)",1,1,2.4438629150390625,2.365142822265625,Fixation,POINT (0.0636601094156504 0.3147583901882172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179925429,20694314704,1,1,"(0.0571715421974659, 0.3081478774547577)","(0.07196877896785736, 0.30731576681137085)",1,1,2.46539306640625,2.393280029296875,Fixation,POINT (0.0645701605826616 0.3077318221330643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179933762,20694323037,1,1,"(0.062239356338977814, 0.3085573613643646)","(0.07011708617210388, 0.31372955441474915)",1,1,2.425399780273437,2.397308349609375,Fixation,POINT (0.0661782212555408 0.3111434578895569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179942096,20694331371,1,1,"(0.0628148764371872, 0.3149338662624359)","(0.07499082386493683, 0.3100641071796417)",1,1,2.423370361328125,2.3801727294921875,Fixation,POINT (0.068902850151062 0.3124989867210388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179950432,20694339707,1,1,"(0.053461331874132156, 0.3151368796825409)","(0.07031546533107758, 0.3072099983692169)",1,1,2.4315338134765625,2.3708953857421875,Fixation,POINT (0.0618883986026049 0.3111734390258789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179958765,20694348040,1,1,"(0.06317181885242462, 0.3209400177001953)","(0.07331862300634384, 0.3103724420070648)",1,1,2.41552734375,2.368316650390625,Fixation,POINT (0.0682452209293842 0.3156562298536301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179967099,20694356374,1,1,"(0.05053187161684036, 0.3193855285644531)","(0.07784749567508698, 0.3102782666683197)",1,1,2.451400756835937,2.36138916015625,Fixation,POINT (0.0641896836459637 0.3148318976163864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179975433,20694364707,1,1,"(0.05595308169722557, 0.3084617853164673)","(0.06712663918733597, 0.3030012547969818)",1,1,2.444580078125,2.3724365234375,Fixation,POINT (0.0615398604422808 0.3057315200567246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179983766,20694373040,1,1,"(0.06067242845892906, 0.3151850700378418)","(0.06983471661806107, 0.3117673695087433)",1,1,2.4337310791015625,2.3938140869140625,Fixation,POINT (0.0652535725384951 0.3134762197732925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179992100,20694381374,1,1,"(0.054549187421798706, 0.32708609104156494)","(0.07367562502622604, 0.3156322240829468)",1,1,2.432846069335937,2.39764404296875,Fixation,POINT (0.0641124062240124 0.3213591575622559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180000433,20694389707,1,1,"(0.04911616072058678, 0.3198905289173126)","(0.08042304217815399, 0.3130190968513489)",1,1,2.434539794921875,2.377655029296875,Fixation,POINT (0.0647696014493704 0.3164548128843308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180008766,20694398040,1,1,"(0.0585503876209259, 0.3048850893974304)","(0.08089957386255264, 0.3056172728538513)",1,1,2.421722412109375,2.3892364501953125,Fixation,POINT (0.0697249807417393 0.3052511811256409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180017100,20694406374,1,1,"(0.056721121072769165, 0.311148464679718)","(0.07730596512556076, 0.29754868149757385)",1,1,2.432037353515625,2.3701629638671875,Fixation,POINT (0.067013543099165 0.3043485730886459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180025433,20694414707,1,1,"(0.05995148420333862, 0.3054587244987488)","(0.07500840723514557, 0.31939059495925903)",1,1,2.44073486328125,2.3875732421875,Fixation,POINT (0.0674799457192421 0.3124246597290039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180042100,20694431374,1,1,"(0.040263738483190536, 0.2813349664211273)","(0.06379250437021255, 0.2660571336746216)",1,1,2.4315185546875,2.3790435791015625,Fixation,POINT (0.0520281214267015 0.2736960500478744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180050433,20694439707,1,1,"(0.03804997727274895, 0.27524664998054504)","(0.07472730427980423, 0.2613410949707031)",1,1,2.437240600585937,2.367462158203125,Fixation,POINT (0.0563886407762766 0.2682938724756241),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180058766,20694448040,1,1,"(0.03941916301846504, 0.2747364044189453)","(0.06608092039823532, 0.24572670459747314)",1,1,2.46441650390625,2.3673553466796875,Fixation,POINT (0.0527500417083502 0.2602315545082092),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180067100,20694456374,1,1,"(0.03743254393339157, 0.277028888463974)","(0.0684128925204277, 0.26097676157951355)",1,1,2.442291259765625,2.3747100830078125,Fixation,POINT (0.0529227182269096 0.2690028250217438),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180075433,20694464707,1,1,"(0.043874591588974, 0.28011423349380493)","(0.06600937992334366, 0.2585185468196869)",1,1,2.4561920166015625,2.388900756835937,Fixation,POINT (0.0549419857561588 0.2693163901567459),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180083772,20694473046,1,1,"(0.045117929577827454, 0.28546538949012756)","(0.06391449272632599, 0.2408134788274765)",1,1,2.449371337890625,2.392196655273437,Fixation,POINT (0.0545162111520767 0.263139434158802),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180092106,20694481380,1,1,"(0.039743561297655106, 0.2704371213912964)","(0.06316040456295013, 0.2614977955818176)",1,1,2.4759521484375,2.40228271484375,Fixation,POINT (0.0514519829303026 0.265967458486557),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180100439,20694489713,1,1,"(0.041968997567892075, 0.2848212420940399)","(0.06376855075359344, 0.2656325697898865)",1,1,2.439239501953125,2.3855438232421875,Fixation,POINT (0.0528687741607428 0.2752269059419632),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180108772,20694498046,1,1,"(0.04444872587919235, 0.27515721321105957)","(0.0615815669298172, 0.2589739263057709)",1,1,2.474838256835937,2.381072998046875,Fixation,POINT (0.0530151464045048 0.2670655697584152),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180117106,20694506380,1,1,"(0.04305218160152435, 0.2836703956127167)","(0.06841666996479034, 0.24545122683048248)",1,1,2.448272705078125,2.4011993408203125,Fixation,POINT (0.0557344257831574 0.2645608112215996),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180125439,20694514713,1,1,"(0.042258139699697495, 0.2715250551700592)","(0.06582965701818466, 0.25454044342041016)",1,1,2.457672119140625,2.38531494140625,Fixation,POINT (0.0540438983589411 0.2630327492952347),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180133772,20694523046,1,1,"(0.04377047345042229, 0.2626131474971771)","(0.06792192161083221, 0.25331103801727295)",1,1,2.451034545898437,2.3907012939453125,Fixation,POINT (0.0558461975306272 0.257962092757225),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180142106,20694531380,1,1,"(0.04313001036643982, 0.25854170322418213)","(0.061221081763505936, 0.25988101959228516)",1,1,2.465423583984375,2.38677978515625,Fixation,POINT (0.0521755460649729 0.2592113614082336),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180150439,20694539713,1,1,"(0.045410532504320145, 0.2497556507587433)","(0.06346505135297775, 0.2645379900932312)",1,1,2.472564697265625,2.39739990234375,Fixation,POINT (0.054437791928649 0.2571468204259872),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212180158772,20694548046,1,1,"(0.042293597012758255, 0.25390082597732544)","(0.05965392291545868, 0.26593443751335144)",1,1,2.4811248779296875,2.4063873291015625,Fixation,POINT (0.0509737599641085 0.2599176317453384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
