,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setGenJarDir.0,File.0,genJarDir.0,SandProject.0,proj.0,proj.1,getAntProject.0,setProperty.0,"""genJarDir"".0",genJarDir.1,toString.0,SandProject.1,downstream.0,=.0,proj.2,getRequiredBy.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,downstream.1,length.0,i.2,setGenJarDir.1,genJarDir.2,downstream.2,i.3,].0,code,participant_summary
0,136,setGenJarDir,31789275,1211351876388,19866268982,1,1,"(0.07121399790048599, 0.1626308411359787)","(0.11333850026130676, 0.12051151692867279)",1,1,2.448104858398437,2.382232666015625,Fixation,POINT (0.0922762490808964 0.1415711790323257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351884722,19866277316,1,1,"(0.07430905103683472, 0.1628129482269287)","(0.10507183521986008, 0.12159495800733566)",1,1,2.436004638671875,2.3776092529296875,Fixation,POINT (0.0896904431283474 0.1422039531171322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351893055,19866285649,1,1,"(0.07176080346107483, 0.16666048765182495)","(0.10723374038934708, 0.1269855797290802)",1,1,2.45758056640625,2.387435913085937,Fixation,POINT (0.089497271925211 0.1468230336904526),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351901388,19866293982,1,1,"(0.07161717116832733, 0.16321495175361633)","(0.1006704568862915, 0.13324014842510223)",1,1,2.4444732666015625,2.3846893310546875,Fixation,POINT (0.0861438140273094 0.1482275500893593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351909722,19866302316,1,1,"(0.07333623617887497, 0.16317424178123474)","(0.1096670925617218, 0.1385296732187271)",1,1,2.4429473876953125,2.3845977783203125,Fixation,POINT (0.0915016643702984 0.1508519574999809),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351918055,19866310649,1,1,"(0.06845749169588089, 0.15788324177265167)","(0.10370279103517532, 0.13602609932422638)",1,1,2.453765869140625,2.37164306640625,Fixation,POINT (0.0860801413655281 0.146954670548439),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351926389,19866318983,1,1,"(0.07494387030601501, 0.16395771503448486)","(0.10349389165639877, 0.13517653942108154)",1,1,2.4311981201171875,2.370208740234375,Fixation,POINT (0.0892188809812069 0.1495671272277832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351934723,19866327317,1,1,"(0.07025830447673798, 0.16232828795909882)","(0.10581684857606888, 0.12554526329040527)",1,1,2.4296875,2.3694610595703125,Fixation,POINT (0.0880375765264034 0.143936775624752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351943059,19866335653,1,1,"(0.07316749542951584, 0.15535825490951538)","(0.10032720863819122, 0.1334308236837387)",1,1,2.424789428710937,2.362411499023437,Fixation,POINT (0.0867473520338535 0.144394539296627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351951392,19866343986,1,1,"(0.06829041987657547, 0.16965070366859436)","(0.1076180636882782, 0.1306421011686325)",1,1,2.433074951171875,2.3609771728515625,Fixation,POINT (0.0879542417824268 0.1501464024186134),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351959726,19866352320,1,1,"(0.06915444880723953, 0.1619451940059662)","(0.10322999954223633, 0.11320660263299942)",1,1,2.4488983154296875,2.3851776123046875,Fixation,POINT (0.0861922241747379 0.1375758983194828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351968059,19866360653,1,1,"(0.06982506066560745, 0.16202761232852936)","(0.10075629502534866, 0.11255954951047897)",1,1,2.4418182373046875,2.379135131835937,Fixation,POINT (0.0852906778454781 0.1372935809195042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351976392,19866368986,1,1,"(0.0738774836063385, 0.16000115871429443)","(0.11312393099069595, 0.12876281142234802)",1,1,2.4444580078125,2.354034423828125,Fixation,POINT (0.0935007072985172 0.1443819850683212),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351984726,19866377320,1,1,"(0.07066571712493896, 0.16407868266105652)","(0.10533921420574188, 0.14174599945545197)",1,1,2.4566802978515625,2.3764801025390625,Fixation,POINT (0.0880024656653404 0.1529123410582542),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211351993059,19866385653,1,1,"(0.07425633072853088, 0.15872929990291595)","(0.10252494364976883, 0.11995740979909897)",1,1,2.44244384765625,2.3855743408203125,Fixation,POINT (0.0883906371891499 0.1393433548510075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352001393,19866393986,1,1,"(0.07549892365932465, 0.16321590542793274)","(0.09511204063892365, 0.13289043307304382)",1,1,2.44940185546875,2.370086669921875,Fixation,POINT (0.0853054821491242 0.1480531692504883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352009727,19866402320,1,1,"(0.07368343323469162, 0.15800730884075165)","(0.10358333587646484, 0.13739261031150818)",1,1,2.4501190185546875,2.3606109619140625,Fixation,POINT (0.0886333845555782 0.1476999595761299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352018060,19866410653,1,1,"(0.073466956615448, 0.15825466811656952)","(0.10112534463405609, 0.11844046413898468)",1,1,2.444580078125,2.367156982421875,Fixation,POINT (0.087296150624752 0.1383475661277771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352026393,19866418986,1,1,"(0.0789080560207367, 0.15790356695652008)","(0.10588841885328293, 0.1148904487490654)",1,1,2.4432830810546875,2.3747100830078125,Fixation,POINT (0.0923982374370098 0.1363970078527927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352034727,19866427320,1,1,"(0.06993678957223892, 0.15689125657081604)","(0.11042781174182892, 0.13633283972740173)",1,1,2.451263427734375,2.3848114013671875,Fixation,POINT (0.0901823006570339 0.1466120481491089),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352043060,19866435653,1,1,"(0.061557672917842865, 0.16819225251674652)","(0.10763717442750931, 0.1326545923948288)",1,1,2.4698944091796875,2.38250732421875,Fixation,POINT (0.0845974236726761 0.1504234224557877),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352051393,19866443986,1,1,"(0.07337013632059097, 0.16296909749507904)","(0.09922381490468979, 0.1178339496254921)",1,1,2.432891845703125,2.3915252685546875,Fixation,POINT (0.0862969756126404 0.1404015235602856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352059726,19866452319,1,1,"(0.08252349495887756, 0.146913543343544)","(0.10227306932210922, 0.12187755107879639)",1,1,2.454986572265625,2.3700103759765625,Fixation,POINT (0.0923982821404934 0.1343955472111702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352068064,19866460657,1,1,"(0.0898505225777626, 0.17203471064567566)","(0.0956718772649765, 0.12053430080413818)",1,1,2.4035186767578125,2.3798065185546875,Fixation,POINT (0.0927611999213696 0.1462845057249069),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352168064,19866560657,1,1,"(0.03815276548266411, 0.2204917073249817)","(0.08335325121879578, 0.16780667006969452)",1,1,2.333358764648437,2.4927520751953125,,POINT (0.0607530083507299 0.1941491886973381),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352176397,19866568990,1,1,"(0.058982964605093, 0.19482523202896118)","(0.07926280796527863, 0.20339441299438477)",1,1,2.457275390625,2.3476715087890625,Fixation,POINT (0.0691228862851858 0.199109822511673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352193064,19866585657,1,1,"(0.0775495320558548, 0.1662740856409073)","(0.08246924728155136, 0.1648499220609665)",1,1,2.4898834228515625,2.438705444335937,Fixation,POINT (0.0800093896687031 0.1655620038509369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352201404,19866593997,1,1,"(0.08285451680421829, 0.17490354180335999)","(0.08814837783575058, 0.17112046480178833)",1,1,2.4605865478515625,2.461761474609375,Fixation,POINT (0.0855014473199844 0.1730120033025742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352209736,19866602329,1,1,"(0.07232874631881714, 0.19929350912570953)","(0.09436801075935364, 0.16986554861068726)",1,1,2.4427642822265625,2.4497833251953125,Fixation,POINT (0.0833483785390854 0.1845795288681984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352218070,19866610663,1,1,"(0.06850205361843109, 0.19253404438495636)","(0.08852270245552063, 0.1703277826309204)",1,1,2.4628448486328125,2.4332427978515625,Fixation,POINT (0.0785123780369759 0.1814309135079384),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352226403,19866618996,1,1,"(0.06888902932405472, 0.19421885907649994)","(0.08752506226301193, 0.16223011910915375)",1,1,2.465606689453125,2.440643310546875,Fixation,POINT (0.0782070457935333 0.1782244890928268),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352234736,19866627329,1,1,"(0.07450748234987259, 0.1914224475622177)","(0.09235475212335587, 0.15955328941345215)",1,1,2.438140869140625,2.416351318359375,Fixation,POINT (0.0834311172366142 0.1754878684878349),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352243070,19866635663,1,1,"(0.08070379495620728, 0.18290390074253082)","(0.0904851034283638, 0.15989191830158234)",1,1,2.4727783203125,2.45147705078125,Fixation,POINT (0.0855944491922855 0.1713979095220566),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352251403,19866643996,1,1,"(0.07014063745737076, 0.18474286794662476)","(0.09221881628036499, 0.1550927758216858)",1,1,2.4701080322265625,2.432037353515625,Fixation,POINT (0.0811797268688679 0.1699178218841553),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352259737,19866652329,1,1,"(0.0697845071554184, 0.18667007982730865)","(0.09545053541660309, 0.16447404026985168)",1,1,2.4481201171875,2.4204559326171875,Fixation,POINT (0.0826175212860107 0.1755720600485802),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352268071,19866660663,1,1,"(0.07768671214580536, 0.19475266337394714)","(0.09889589995145798, 0.16356416046619415)",1,1,2.4532928466796875,2.44879150390625,Fixation,POINT (0.0882913060486317 0.1791584119200706),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352276404,19866668996,1,1,"(0.06569112092256546, 0.20147018134593964)","(0.09416548162698746, 0.16525043547153473)",1,1,2.47845458984375,2.446624755859375,Fixation,POINT (0.0799283012747765 0.1833603084087372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352284737,19866677329,1,1,"(0.0658043771982193, 0.185443714261055)","(0.09501371532678604, 0.1814565658569336)",1,1,2.4840087890625,2.449798583984375,Fixation,POINT (0.0804090462625027 0.1834501400589943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352293071,19866685663,1,1,"(0.06154790148139, 0.16919727623462677)","(0.08508545905351639, 0.1810917854309082)",1,1,2.4744110107421875,2.447601318359375,Fixation,POINT (0.0733166802674532 0.1751445308327675),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352301404,19866693996,1,1,"(0.06119387224316597, 0.1932607740163803)","(0.09056714177131653, 0.16831618547439575)",1,1,2.476654052734375,2.4491119384765625,Fixation,POINT (0.0758805070072412 0.180788479745388),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352309738,19866702330,1,1,"(0.08128989487886429, 0.18954043090343475)","(0.09111703932285309, 0.16582244634628296)",1,1,2.4741973876953125,2.4611358642578125,Fixation,POINT (0.0862034671008587 0.1776814386248589),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352318072,19866710664,1,1,"(0.08572480082511902, 0.1863625943660736)","(0.08381805568933487, 0.16933318972587585)",1,1,2.4866943359375,2.4584197998046875,Fixation,POINT (0.0847714282572269 0.1778478920459747),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352334741,19866727333,1,1,"(0.04606938362121582, 0.18390025198459625)","(0.060164500027894974, 0.1745353639125824)",1,1,2.48590087890625,2.4510650634765625,Fixation,POINT (0.0531169418245554 0.1792178079485893),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352343075,19866735667,1,1,"(0.05574522167444229, 0.17064976692199707)","(0.07222696393728256, 0.17137959599494934)",1,1,2.50897216796875,2.478759765625,Fixation,POINT (0.0639860928058624 0.1710146814584732),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352351408,19866744000,1,1,"(0.05125953257083893, 0.16673043370246887)","(0.06321536749601364, 0.17417365312576294)",1,1,2.509979248046875,2.459442138671875,Fixation,POINT (0.0572374500334263 0.1704520434141159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352359741,19866752333,1,1,"(0.05761028826236725, 0.19369955360889435)","(0.07515356689691544, 0.18226544559001923)",1,1,2.47357177734375,2.4689483642578125,Fixation,POINT (0.0663819275796413 0.1879824995994568),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352368075,19866760667,1,1,"(0.05078674480319023, 0.20700332522392273)","(0.06409277766942978, 0.1786092072725296)",1,1,2.5094451904296875,2.4705352783203125,Fixation,POINT (0.05743976123631 0.1928062662482262),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352376408,19866769000,1,1,"(0.05050843581557274, 0.19562749564647675)","(0.06617497652769089, 0.17202500998973846)",1,1,2.5225982666015625,2.4571685791015625,Fixation,POINT (0.0583417061716318 0.1838262528181076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352384741,19866777333,1,1,"(0.053073517978191376, 0.18626049160957336)","(0.0694303885102272, 0.16582563519477844)",1,1,2.508392333984375,2.465057373046875,Fixation,POINT (0.0612519532442093 0.1760430634021759),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352393075,19866785667,1,1,"(0.049794960767030716, 0.1870250105857849)","(0.06960815191268921, 0.1751304715871811)",1,1,2.5094757080078125,2.463592529296875,Fixation,POINT (0.05970155633986 0.181077741086483),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352401408,19866794000,1,1,"(0.046642858535051346, 0.1893819123506546)","(0.07371240109205246, 0.17910832166671753)",1,1,2.5067291259765625,2.465423583984375,Fixation,POINT (0.0601776298135519 0.1842451170086861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352409741,19866802333,1,1,"(0.04766456037759781, 0.19960518181324005)","(0.07023893296718597, 0.17836670577526093)",1,1,2.4991455078125,2.4508819580078125,Fixation,POINT (0.0589517466723919 0.1889859437942505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352418075,19866810667,1,1,"(0.048532627522945404, 0.18603509664535522)","(0.07081661373376846, 0.17621001601219177)",1,1,2.49932861328125,2.44866943359375,Fixation,POINT (0.0596746206283569 0.1811225563287735),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352426408,19866819000,1,1,"(0.05294383317232132, 0.18906404078006744)","(0.07059670984745026, 0.1859004646539688)",1,1,2.51153564453125,2.452865600585937,Fixation,POINT (0.0617702715098858 0.1874822527170181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352434741,19866827333,1,1,"(0.047720424830913544, 0.1990237683057785)","(0.07139334827661514, 0.18444901704788208)",1,1,2.5139312744140625,2.4764404296875,Fixation,POINT (0.0595568865537643 0.1917363926768303),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352443075,19866835667,1,1,"(0.05065982788801193, 0.20206226408481598)","(0.06436021625995636, 0.17025746405124664)",1,1,2.5186004638671875,2.483367919921875,Fixation,POINT (0.0575100220739841 0.1861598640680313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352451408,19866844000,1,1,"(0.05651557072997093, 0.1736726015806198)","(0.062321506440639496, 0.18466226756572723)",1,1,2.50823974609375,2.47320556640625,Fixation,POINT (0.0594185385853052 0.1791674345731735),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211352626418,19867019009,1,1,"(0.08275057375431061, 0.21663004159927368)","(0.09264049679040909, 0.19840587675571442)",1,1,2.47998046875,2.3690185546875,,POINT (0.0876955352723598 0.207517959177494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352643085,19867035676,1,1,"(0.0931030809879303, 0.159279927611351)","(0.10399787127971649, 0.18558165431022644)",1,1,2.57476806640625,2.4357147216796875,Fixation,POINT (0.0985504761338234 0.1724307909607887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352651426,19867044017,1,1,"(0.09314196556806564, 0.17218197882175446)","(0.11020231246948242, 0.16015467047691345)",1,1,2.56085205078125,2.4905242919921875,Fixation,POINT (0.101672139018774 0.166168324649334),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352659760,19867052351,1,1,"(0.10036401450634003, 0.1760978400707245)","(0.10833004117012024, 0.1704336553812027)",1,1,2.5318603515625,2.5029754638671875,Fixation,POINT (0.1043470278382301 0.1732657477259636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352668093,19867060684,1,1,"(0.09041154384613037, 0.1795041412115097)","(0.11124511808156967, 0.1771019697189331)",1,1,2.549163818359375,2.4893341064453125,Fixation,POINT (0.10082833096385 0.1783030554652214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352676426,19867069017,1,1,"(0.094021275639534, 0.1746392846107483)","(0.11453548818826675, 0.18825744092464447)",1,1,2.5568389892578125,2.47894287109375,Fixation,POINT (0.1042783819139004 0.1814483627676964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352684760,19867077351,1,1,"(0.09433494508266449, 0.17873480916023254)","(0.11270541697740555, 0.18013711273670197)",1,1,2.561431884765625,2.4914703369140625,Fixation,POINT (0.103520181030035 0.1794359609484672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352693093,19867085684,1,1,"(0.0888800397515297, 0.183333620429039)","(0.11051803082227707, 0.16526739299297333)",1,1,2.5535125732421875,2.4990234375,Fixation,POINT (0.0996990352869034 0.1743005067110062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352701426,19867094017,1,1,"(0.08956535905599594, 0.17799270153045654)","(0.11573026329278946, 0.1653466671705246)",1,1,2.553451538085937,2.512420654296875,Fixation,POINT (0.1026478111743927 0.1716696843504906),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352709760,19867102351,1,1,"(0.09402891248464584, 0.18192805349826813)","(0.1049058586359024, 0.17559057474136353)",1,1,2.5398712158203125,2.5068817138671875,Fixation,POINT (0.0994673855602741 0.1787593141198158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352718091,19867110682,1,1,"(0.08930368721485138, 0.17793746292591095)","(0.11116708815097809, 0.17668774724006653)",1,1,2.5545654296875,2.5022125244140625,Fixation,POINT (0.1002353876829147 0.1773126050829887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352726428,19867119019,1,1,"(0.08862090855836868, 0.1754552125930786)","(0.11251390725374222, 0.17791111767292023)",1,1,2.5548858642578125,2.50457763671875,Fixation,POINT (0.1005674079060554 0.1766831651329994),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352734762,19867127353,1,1,"(0.09675290435552597, 0.17610973119735718)","(0.1127401813864708, 0.18701258301734924)",1,1,2.5542449951171875,2.484375,Fixation,POINT (0.1047465428709984 0.1815611571073532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352743095,19867135686,1,1,"(0.0902131125330925, 0.18009622395038605)","(0.11286989599466324, 0.18082492053508759)",1,1,2.560287475585937,2.5017242431640625,Fixation,POINT (0.1015415042638779 0.1804605722427368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352751428,19867144019,1,1,"(0.095676489174366, 0.19616305828094482)","(0.10829939693212509, 0.16958048939704895)",1,1,2.560150146484375,2.5078582763671875,Fixation,POINT (0.1019879430532455 0.1828717738389969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352759762,19867152353,1,1,"(0.10109729319810867, 0.16810542345046997)","(0.10825979709625244, 0.18914532661437988)",1,1,2.548370361328125,2.509063720703125,Fixation,POINT (0.1046785451471806 0.1786253750324249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211352768096,19867160686,1,1,"(0.09647108614444733, 0.15752865374088287)","(0.11171334981918335, 0.1790391504764557)",1,1,2.5620880126953125,2.5078125,Fixation,POINT (0.1040922179818153 0.1682839021086693),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
