,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Cursor.0,openCursor.0,Context.0,context.0,String.0,selection.0,String.1,selectionArgs.0,if.0,mSourcesUri.0,==.0,nan.0,throw.0,new.0,NullPointerException.0,"""Sources uri not set. "".100",return.0,context.1,getContentResolver.0,query.0,mSourcesUri.1,mProjection.0,selection.1,selectionArgs.1,Sources.0,SourcesTable.0,NAME.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,openCursor,45888514,1209585841664,18100240819,1,1,"(0.09358403086662292, 0.16238856315612793)","(0.1103624626994133, 0.19413703680038452)",1,1,2.492462158203125,2.4554595947265625,Fixation,POINT (0.1019732467830181 0.1782627999782562),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585849997,18100249152,1,1,"(0.09422260522842407, 0.1574040949344635)","(0.11156681925058365, 0.18973129987716675)",1,1,2.477630615234375,2.470565795898437,Fixation,POINT (0.1028947122395039 0.1735676974058151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585858331,18100257486,1,1,"(0.10005877166986465, 0.15472815930843353)","(0.10936810076236725, 0.1797962784767151)",1,1,2.48577880859375,2.4659576416015625,Fixation,POINT (0.104713436216116 0.1672622188925743),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585866664,18100265819,1,1,"(0.09743238240480423, 0.15224875509738922)","(0.10176428407430649, 0.17201077938079834)",1,1,2.4739227294921875,2.48358154296875,Fixation,POINT (0.0995983332395554 0.1621297672390938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585874998,18100274153,1,1,"(0.09502997249364853, 0.15055610239505768)","(0.10110718756914139, 0.17139321565628052)",1,1,2.4683380126953125,2.4836578369140625,Fixation,POINT (0.098068580031395 0.1609746590256691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585883331,18100282486,1,1,"(0.09572945535182953, 0.1532944291830063)","(0.10141313821077347, 0.16517223417758942)",1,1,2.495697021484375,2.49505615234375,Fixation,POINT (0.0985712967813015 0.1592333316802978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585891664,18100290819,1,1,"(0.0969034731388092, 0.16528545320034027)","(0.10343282669782639, 0.17139509320259094)",1,1,2.49365234375,2.4949951171875,Fixation,POINT (0.1001681499183178 0.1683402732014656),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585899998,18100299153,1,1,"(0.09361424297094345, 0.15365129709243774)","(0.10664825886487961, 0.15904651582241058)",1,1,2.4795684814453125,2.492538452148437,Fixation,POINT (0.1001312509179115 0.1563489064574242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585908331,18100307486,1,1,"(0.0911586657166481, 0.1573013961315155)","(0.10740415006875992, 0.16567417979240417)",1,1,2.490966796875,2.483489990234375,Fixation,POINT (0.099281407892704 0.1614877879619598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585916664,18100315819,1,1,"(0.0920829027891159, 0.16168814897537231)","(0.10840106010437012, 0.16999389231204987)",1,1,2.4717254638671875,2.498077392578125,Fixation,POINT (0.100241981446743 0.1658410206437111),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585925006,18100324161,1,1,"(0.09647636860609055, 0.1634586751461029)","(0.10860948264598846, 0.1733279973268509)",1,1,2.479766845703125,2.4949951171875,Fixation,POINT (0.1025429256260395 0.1683933362364769),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585933340,18100332495,1,1,"(0.09347598999738693, 0.16337993741035461)","(0.1027897447347641, 0.16675126552581787)",1,1,2.491180419921875,2.476791381835937,Fixation,POINT (0.0981328673660755 0.1650656014680862),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585941679,18100340834,1,1,"(0.09567594528198242, 0.16307638585567474)","(0.10167496651411057, 0.1650218516588211)",1,1,2.482757568359375,2.4859619140625,Fixation,POINT (0.0986754558980465 0.1640491187572479),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585950012,18100349167,1,1,"(0.09240639954805374, 0.16533011198043823)","(0.10080943256616592, 0.16853582859039307)",1,1,2.4776763916015625,2.4842529296875,Fixation,POINT (0.0966079160571098 0.1669329702854156),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585958346,18100357501,1,1,"(0.09138169139623642, 0.16104744374752045)","(0.10013122856616974, 0.1689481884241104)",1,1,2.489471435546875,2.473495483398437,Fixation,POINT (0.0957564599812031 0.1649978160858154),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585966679,18100365834,1,1,"(0.09489859640598297, 0.1711166948080063)","(0.105223648250103, 0.16847853362560272)",1,1,2.4874725341796875,2.4724578857421875,Fixation,POINT (0.100061122328043 0.1697976142168045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585975012,18100374167,1,1,"(0.09769991040229797, 0.16923411190509796)","(0.1153428927063942, 0.1853969693183899)",1,1,2.4904022216796875,2.5034637451171875,Fixation,POINT (0.1065214015543461 0.1773155406117439),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585983346,18100382501,1,1,"(0.09441662579774857, 0.16434016823768616)","(0.10304579138755798, 0.1665201485157013)",1,1,2.495086669921875,2.496734619140625,Fixation,POINT (0.0987312085926533 0.1654301583766937),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209585991670,18100390825,1,1,"(0.09223058074712753, 0.15593017637729645)","(0.09446009248495102, 0.1745433807373047)",1,1,2.467193603515625,2.5025177001953125,Fixation,POINT (0.0933453366160393 0.1652367785573006),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586000004,18100399159,1,1,"(0.09488645195960999, 0.1585642695426941)","(0.10155615955591202, 0.16197174787521362)",1,1,2.49981689453125,2.5053253173828125,Fixation,POINT (0.098221305757761 0.1602680087089539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586008337,18100407492,1,1,"(0.09204962849617004, 0.1616077572107315)","(0.10438340157270432, 0.1650155782699585)",1,1,2.4911041259765625,2.5078582763671875,Fixation,POINT (0.0982165150344372 0.163311667740345),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586016670,18100415825,1,1,"(0.09760352969169617, 0.16016660630702972)","(0.10059100389480591, 0.16156364977359772)",1,1,2.494003295898437,2.520614624023437,Fixation,POINT (0.099097266793251 0.1608651280403137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586025002,18100424158,1,1,"(0.09614512324333191, 0.1586795598268509)","(0.10176818817853928, 0.15898998081684113)",1,1,2.5078125,2.52032470703125,Fixation,POINT (0.0989566557109356 0.158834770321846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586033335,18100432491,1,1,"(0.0942550003528595, 0.16298481822013855)","(0.10213524848222733, 0.15865300595760345)",1,1,2.502593994140625,2.527923583984375,Fixation,POINT (0.0981951244175434 0.160818912088871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586041669,18100440825,1,1,"(0.09540621936321259, 0.16458921134471893)","(0.09723064303398132, 0.15854477882385254)",1,1,2.51116943359375,2.52813720703125,Fixation,POINT (0.096318431198597 0.1615669950842857),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586050003,18100449158,1,1,"(0.0936533734202385, 0.16654522716999054)","(0.09800512343645096, 0.1579228788614273)",1,1,2.4972686767578125,2.528076171875,Fixation,POINT (0.0958292484283447 0.1622340530157089),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586091680,18100490835,1,1,"(0.28816962242126465, 0.17300474643707275)","(0.3023814260959625, 0.15947169065475464)",1,1,2.552352905273437,2.559234619140625,Fixation,POINT (0.2952755242586136 0.1662382185459137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586100014,18100499169,1,1,"(0.2906447649002075, 0.16333456337451935)","(0.30088627338409424, 0.16116926074028015)",1,1,2.550872802734375,2.549102783203125,Fixation,POINT (0.2957655191421509 0.1622519120573998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586108347,18100507502,1,1,"(0.2939676344394684, 0.1666336953639984)","(0.30478984117507935, 0.16351833939552307)",1,1,2.545501708984375,2.54486083984375,Fixation,POINT (0.2993787378072739 0.1650760173797607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586116680,18100515835,1,1,"(0.3024553060531616, 0.16564716398715973)","(0.3058416545391083, 0.1795644909143448)",1,1,2.5533599853515625,2.5533905029296875,Fixation,POINT (0.304148480296135 0.1726058274507523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586125014,18100524169,1,1,"(0.30318519473075867, 0.16511604189872742)","(0.3024565577507019, 0.17590542137622833)",1,1,2.5288848876953125,2.548828125,Fixation,POINT (0.3028208762407303 0.1705107316374779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586133347,18100532502,1,1,"(0.298507958650589, 0.16166488826274872)","(0.3021543025970459, 0.16681019961833954)",1,1,2.5324859619140625,2.5557098388671875,Fixation,POINT (0.3003311306238174 0.1642375439405441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586141680,18100540835,1,1,"(0.3008672297000885, 0.16391323506832123)","(0.3024621605873108, 0.172464057803154)",1,1,2.5417633056640625,2.5474853515625,Fixation,POINT (0.3016646951436996 0.1681886464357376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586150014,18100549169,1,1,"(0.29573071002960205, 0.16823719441890717)","(0.29844585061073303, 0.16717524826526642)",1,1,2.549652099609375,2.54986572265625,Fixation,POINT (0.2970882803201675 0.1677062213420868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586158347,18100557502,1,1,"(0.29489439725875854, 0.1621752828359604)","(0.2994101941585541, 0.17237138748168945)",1,1,2.528656005859375,2.53717041015625,Fixation,POINT (0.2971522957086563 0.1672733351588249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586166680,18100565835,1,1,"(0.2974092960357666, 0.16450682282447815)","(0.29910916090011597, 0.1753903180360794)",1,1,2.548919677734375,2.56036376953125,Fixation,POINT (0.2982592284679413 0.1699485704302788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586175014,18100574169,1,1,"(0.29742947220802307, 0.16632121801376343)","(0.29784107208251953, 0.17503392696380615)",1,1,2.5497589111328125,2.5525665283203125,Fixation,POINT (0.2976352721452713 0.1706775724887848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586183347,18100582502,1,1,"(0.2956167459487915, 0.16293321549892426)","(0.29950234293937683, 0.17114266753196716)",1,1,2.538848876953125,2.551727294921875,Fixation,POINT (0.2975595444440842 0.1670379415154457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586191680,18100590835,1,1,"(0.30020853877067566, 0.16157300770282745)","(0.300046443939209, 0.1712074726819992)",1,1,2.5443267822265625,2.547958374023437,Fixation,POINT (0.3001274913549423 0.1663902401924133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586200020,18100599175,1,1,"(0.3012722134590149, 0.1559385508298874)","(0.3020029366016388, 0.1696232110261917)",1,1,2.546127319335937,2.5590362548828125,Fixation,POINT (0.3016375750303268 0.1627808809280396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586208352,18100607508,1,1,"(0.29971784353256226, 0.16082216799259186)","(0.3021571636199951, 0.1702304631471634)",1,1,2.553375244140625,2.5446319580078125,Fixation,POINT (0.3009375035762787 0.1655263155698776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586216686,18100615842,1,1,"(0.2987820506095886, 0.15856382250785828)","(0.2933996319770813, 0.16678546369075775)",1,1,2.5489044189453125,2.5533447265625,Fixation,POINT (0.296090841293335 0.162674643099308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586225019,18100624175,1,1,"(0.29989349842071533, 0.16109223663806915)","(0.2964751124382019, 0.16988138854503632)",1,1,2.543807983398437,2.541961669921875,Fixation,POINT (0.2981843054294586 0.1654868125915527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586233352,18100632508,1,1,"(0.3036060631275177, 0.16211766004562378)","(0.29873502254486084, 0.16876442730426788)",1,1,2.559661865234375,2.5478057861328125,Fixation,POINT (0.3011705428361893 0.1654410436749458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586241686,18100640842,1,1,"(0.29866570234298706, 0.15638263523578644)","(0.2968406081199646, 0.1700054407119751)",1,1,2.5545806884765625,2.544952392578125,Fixation,POINT (0.2977531552314758 0.1631940379738808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586250019,18100649175,1,1,"(0.3001844882965088, 0.15462157130241394)","(0.29938647150993347, 0.1704985350370407)",1,1,2.548004150390625,2.5507965087890625,Fixation,POINT (0.2997854799032211 0.1625600531697273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586258352,18100657508,1,1,"(0.3004664480686188, 0.15992936491966248)","(0.29680290818214417, 0.16988594830036163)",1,1,2.5421600341796875,2.537826538085937,Fixation,POINT (0.2986346781253815 0.164907656610012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586266686,18100665842,1,1,"(0.2961138188838959, 0.1576491743326187)","(0.29932650923728943, 0.17520231008529663)",1,1,2.54913330078125,2.556396484375,Fixation,POINT (0.2977201640605926 0.1664257422089577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586275020,18100674175,1,1,"(0.30405810475349426, 0.15360212326049805)","(0.2949672043323517, 0.16573236882686615)",1,1,2.538681030273437,2.5404052734375,Fixation,POINT (0.299512654542923 0.1596672460436821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586283353,18100682508,1,1,"(0.2977345287799835, 0.16122254729270935)","(0.2977932095527649, 0.17388558387756348)",1,1,2.534210205078125,2.5370330810546875,Fixation,POINT (0.2977638691663742 0.1675540655851364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586291687,18100690842,1,1,"(0.30003032088279724, 0.16146083176136017)","(0.2979787588119507, 0.1730959266424179)",1,1,2.55218505859375,2.5361480712890625,Fixation,POINT (0.299004539847374 0.167278379201889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586300020,18100699175,1,1,"(0.29495662450790405, 0.14516609907150269)","(0.29467570781707764, 0.16544495522975922)",1,1,2.5483551025390625,2.5396270751953125,Fixation,POINT (0.2948161661624908 0.155305527150631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586308353,18100707508,1,1,"(0.2998090386390686, 0.16380997002124786)","(0.30180901288986206, 0.18161381781101227)",1,1,2.5459136962890625,2.5477294921875,Fixation,POINT (0.3008090257644653 0.1727118939161301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586316687,18100715842,1,1,"(0.3010822832584381, 0.15779994428157806)","(0.2968944013118744, 0.17012538015842438)",1,1,2.537338256835937,2.538604736328125,Fixation,POINT (0.2989883422851562 0.1639626622200012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586325020,18100724175,1,1,"(0.2963557243347168, 0.14816787838935852)","(0.2980489134788513, 0.17635802924633026)",1,1,2.5290069580078125,2.547515869140625,Fixation,POINT (0.2972023189067841 0.1622629538178444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586333358,18100732513,1,1,"(0.2960888147354126, 0.1608351469039917)","(0.30373769998550415, 0.17691510915756226)",1,1,2.54296875,2.5350341796875,Fixation,POINT (0.2999132573604584 0.168875128030777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586341691,18100740846,1,1,"(0.302895188331604, 0.16448761522769928)","(0.3024044632911682, 0.16944114863872528)",1,1,2.545562744140625,2.51873779296875,Fixation,POINT (0.3026498258113861 0.1669643819332123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586350024,18100749179,1,1,"(0.2980649769306183, 0.15785042941570282)","(0.2990075647830963, 0.1654619425535202)",1,1,2.54205322265625,2.5186309814453125,Fixation,POINT (0.2985362708568573 0.1616561859846115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586358358,18100757513,1,1,"(0.30422255396842957, 0.15448102355003357)","(0.2963895797729492, 0.16777028143405914)",1,1,2.5291900634765625,2.51470947265625,Fixation,POINT (0.3003060668706894 0.1611256524920464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586366691,18100765846,1,1,"(0.2995474934577942, 0.15262216329574585)","(0.29670801758766174, 0.1693286895751953)",1,1,2.5480499267578125,2.520858764648437,Fixation,POINT (0.298127755522728 0.1609754264354706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586375025,18100774180,1,1,"(0.29832085967063904, 0.1565575897693634)","(0.29916322231292725, 0.1679055392742157)",1,1,2.544677734375,2.5347442626953125,Fixation,POINT (0.2987420409917831 0.1622315645217896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586383349,18100782504,1,1,"(0.296517550945282, 0.16053491830825806)","(0.3004900813102722, 0.1804269701242447)",1,1,2.5347900390625,2.5372772216796875,Fixation,POINT (0.2985038161277771 0.1704809442162514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586391683,18100790838,1,1,"(0.29849350452423096, 0.16449445486068726)","(0.29877638816833496, 0.178492471575737)",1,1,2.5518341064453125,2.553070068359375,Fixation,POINT (0.298634946346283 0.1714934632182121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586400016,18100799171,1,1,"(0.30021005868911743, 0.15603505074977875)","(0.30000370740890503, 0.17433658242225647)",1,1,2.529769897460937,2.5403594970703125,Fixation,POINT (0.3001068830490112 0.1651858165860176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586408350,18100807505,1,1,"(0.30210018157958984, 0.1628500521183014)","(0.29823026061058044, 0.17127066850662231)",1,1,2.5516357421875,2.528228759765625,Fixation,POINT (0.3001652210950851 0.1670603603124618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586416683,18100815838,1,1,"(0.2979678809642792, 0.16142046451568604)","(0.3009807765483856, 0.16157019138336182)",1,1,2.5354156494140625,2.5159454345703125,Fixation,POINT (0.2994743287563324 0.1614953279495239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586425016,18100824171,1,1,"(0.2973443865776062, 0.1549443155527115)","(0.30067679286003113, 0.1807447075843811)",1,1,2.5356903076171875,2.543121337890625,Fixation,POINT (0.2990105897188187 0.1678445115685463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586433350,18100832505,1,1,"(0.3000830113887787, 0.16827929019927979)","(0.299126535654068, 0.1618482768535614)",1,1,2.526351928710937,2.533676147460937,Fixation,POINT (0.2996047735214233 0.1650637835264206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586441683,18100840838,1,1,"(0.2978946268558502, 0.16025854647159576)","(0.30184289813041687, 0.17059673368930817)",1,1,2.5391082763671875,2.5320281982421875,Fixation,POINT (0.2998687624931335 0.165427640080452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586450016,18100849171,1,1,"(0.2986164093017578, 0.15674780309200287)","(0.2988837659358978, 0.1742343157529831)",1,1,2.5239410400390625,2.5379180908203125,Fixation,POINT (0.2987500876188278 0.165491059422493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586458358,18100857513,1,1,"(0.3016274869441986, 0.16049712896347046)","(0.30215761065483093, 0.164261594414711)",1,1,2.54266357421875,2.530487060546875,Fixation,POINT (0.3018925487995148 0.1623793616890907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586466694,18100865849,1,1,"(0.29681140184402466, 0.16007569432258606)","(0.30219078063964844, 0.17625276744365692)",1,1,2.519866943359375,2.5404815673828125,Fixation,POINT (0.2995010912418366 0.1681642308831215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586475027,18100874182,1,1,"(0.3053891360759735, 0.16734743118286133)","(0.3102763891220093, 0.1825885772705078)",1,1,2.5372467041015625,2.5420684814453125,Fixation,POINT (0.3078327625989914 0.1749680042266846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209586591701,18100990855,1,1,"(0.9383644461631775, 0.9085537791252136)","(0.9729236364364624, 0.8381245136260986)",1,1,2.5494384765625,2.633651733398437,Fixation,POINT (0.95564404129982 0.8733391463756561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
