,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,updateGain.0,int.0,pos.0,=.0,getValue.0,int.1,value.0,=.1,int.2,127.0,*.0,double.0,pos.1,/.0,100.0,MidiChannel.0,cs.0,=.2,synthesizer.0,getChannels.0,for.0,int.3,I.0,=.3,0.0,I.1,<.0,cs.1,length.0,i.0,cs.2,i.1,controlChange.0,7.0,value.1,code,participant_summary
0,136,updateGain,26215341,1212479187138,20993575206,1,1,"(0.7273068428039551, 0.16528448462486267)","(0.7394201159477234, 0.15561717748641968)",1,1,2.52581787109375,2.4038543701171875,,POINT (0.7333634793758392 0.1604508310556412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479195471,20993583539,1,1,"(0.7338082194328308, 0.17142921686172485)","(0.7373816967010498, 0.15633812546730042)",1,1,2.5532989501953125,2.430999755859375,Fixation,POINT (0.7355949580669403 0.1638836711645126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479203810,20993591878,1,1,"(0.7298104166984558, 0.17506028711795807)","(0.7359837889671326, 0.15719588100910187)",1,1,2.5741424560546875,2.438812255859375,Fixation,POINT (0.7328971028327942 0.16612808406353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479212143,20993600211,1,1,"(0.7266984581947327, 0.1707252562046051)","(0.7392827272415161, 0.16191494464874268)",1,1,2.534408569335937,2.4246368408203125,Fixation,POINT (0.7329905927181244 0.1663201004266739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479220476,20993608544,1,1,"(0.7198839783668518, 0.17103292047977448)","(0.7322973608970642, 0.17029361426830292)",1,1,2.5458526611328125,2.399520874023437,Fixation,POINT (0.726090669631958 0.1706632673740387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479245476,20993633544,1,1,"(0.7014628648757935, 0.13775956630706787)","(0.6968886256217957, 0.14497488737106323)",1,1,2.519561767578125,2.4364166259765625,,POINT (0.6991757452487946 0.1413672268390656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479253810,20993641878,1,1,"(0.6912110447883606, 0.1402054876089096)","(0.6965419054031372, 0.14564836025238037)",1,1,2.551971435546875,2.43719482421875,Fixation,POINT (0.6938764750957489 0.142926923930645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479262143,20993650211,1,1,"(0.6926841139793396, 0.14226524531841278)","(0.7003469467163086, 0.13848908245563507)",1,1,2.5430450439453125,2.43695068359375,Fixation,POINT (0.6965155303478241 0.1403771638870239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479270476,20993658544,1,1,"(0.6932689547538757, 0.13478700816631317)","(0.7033827900886536, 0.13377319276332855)",1,1,2.5391998291015625,2.43194580078125,Fixation,POINT (0.6983258724212646 0.1342801004648209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479278810,20993666878,1,1,"(0.6974313259124756, 0.13333702087402344)","(0.7017835974693298, 0.1362912356853485)",1,1,2.527450561523437,2.4135894775390625,Fixation,POINT (0.6996074616909027 0.134814128279686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479287143,20993675211,1,1,"(0.6989753246307373, 0.1400480717420578)","(0.6969325542449951, 0.1337864249944687)",1,1,2.5381317138671875,2.427215576171875,Fixation,POINT (0.6979539394378662 0.1369172483682632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479295476,20993683544,1,1,"(0.7027057409286499, 0.12914930284023285)","(0.6925512552261353, 0.14262911677360535)",1,1,2.5203094482421875,2.397735595703125,Fixation,POINT (0.6976284980773926 0.1358892098069191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479303809,20993691877,1,1,"(0.699150562286377, 0.13691702485084534)","(0.6954554915428162, 0.1438007950782776)",1,1,2.529403686523437,2.4100341796875,Fixation,POINT (0.6973030269145966 0.1403589099645615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479312143,20993700211,1,1,"(0.6972795724868774, 0.14152546226978302)","(0.7002213001251221, 0.13532879948616028)",1,1,2.5209197998046875,2.3939666748046875,Fixation,POINT (0.6987504363059998 0.1384271308779716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479320476,20993708544,1,1,"(0.6920368075370789, 0.13980749249458313)","(0.7040902972221375, 0.12701797485351562)",1,1,2.5153350830078125,2.4077911376953125,Fixation,POINT (0.6980635523796082 0.1334127336740494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479328809,20993716877,1,1,"(0.6923837661743164, 0.13758452236652374)","(0.6979559063911438, 0.1441560536623001)",1,1,2.52288818359375,2.374542236328125,Fixation,POINT (0.6951698362827301 0.1408702880144119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479337148,20993725216,1,1,"(0.6972087025642395, 0.14598405361175537)","(0.6947458982467651, 0.14007887244224548)",1,1,2.518035888671875,2.42340087890625,Fixation,POINT (0.6959773004055023 0.1430314630270004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479345481,20993733549,1,1,"(0.6972945332527161, 0.1433621346950531)","(0.694338321685791, 0.13612252473831177)",1,1,2.5020904541015625,2.36212158203125,Fixation,POINT (0.6958164274692535 0.1397423297166824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479362148,20993750216,1,1,"(0.6968969702720642, 0.131428062915802)","(0.7016007304191589, 0.14075228571891785)",1,1,2.492919921875,2.367904663085937,,POINT (0.6992488503456116 0.1360901743173599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479370481,20993758549,1,1,"(0.6999683976173401, 0.1414886862039566)","(0.6997458934783936, 0.14091217517852783)",1,1,2.506378173828125,2.37371826171875,Fixation,POINT (0.6998571455478668 0.1412004306912422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479387148,20993775216,1,1,"(0.6898776888847351, 0.14095741510391235)","(0.7031499147415161, 0.14602191746234894)",1,1,2.490142822265625,2.3831939697265625,,POINT (0.6965138018131256 0.1434896662831306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479395481,20993783549,1,1,"(0.7019398808479309, 0.14256355166435242)","(0.6954398155212402, 0.14728987216949463)",1,1,2.462631225585937,2.37872314453125,Fixation,POINT (0.6986898481845856 0.1449267119169235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479437148,20993825216,1,1,"(0.8456639051437378, 0.10281083732843399)","(0.848474383354187, 0.1207670047879219)",1,1,2.4180145263671875,2.293441772460937,,POINT (0.8470691442489624 0.111788921058178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479453815,20993841882,1,1,"(0.8328729867935181, 0.12583431601524353)","(0.8504490256309509, 0.11867585778236389)",1,1,2.464996337890625,2.32867431640625,,POINT (0.8416610062122345 0.1222550868988037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479478820,20993866887,1,1,"(0.8456087112426758, 0.0981263816356659)","(0.8516321778297424, 0.12584936618804932)",1,1,2.3751373291015625,2.2999725341796875,,POINT (0.8486204445362091 0.1119878739118576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479495486,20993883553,1,1,"(0.8494865894317627, 0.10904298722743988)","(0.8445417881011963, 0.12869758903980255)",1,1,2.4188995361328125,2.28851318359375,,POINT (0.8470141887664795 0.1188702881336212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479520486,20993908553,1,1,"(0.8392856121063232, 0.14122338593006134)","(0.846270740032196, 0.11060615628957748)",1,1,2.4571685791015625,2.28662109375,,POINT (0.8427781760692596 0.1259147711098194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479537153,20993925220,1,1,"(0.8535006046295166, 0.11281061917543411)","(0.849104106426239, 0.12377239018678665)",1,1,2.392578125,2.276092529296875,,POINT (0.8513023555278778 0.1182915046811104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479545486,20993933553,1,1,"(0.8451963067054749, 0.11728011816740036)","(0.8467200398445129, 0.1195085272192955)",1,1,2.378036499023437,2.2719879150390625,Fixation,POINT (0.8459581732749939 0.1183943226933479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479570486,20993958553,1,1,"(0.845091700553894, 0.11807746440172195)","(0.8480405807495117, 0.12423613667488098)",1,1,2.406280517578125,2.2468414306640625,,POINT (0.8465661406517029 0.1211568005383015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479578819,20993966886,1,1,"(0.85210120677948, 0.12049394100904465)","(0.846727192401886, 0.12595173716545105)",1,1,2.397079467773437,2.2530975341796875,Fixation,POINT (0.849414199590683 0.1232228390872478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479587153,20993975220,1,1,"(0.8484828472137451, 0.12965303659439087)","(0.8499013781547546, 0.12952837347984314)",1,1,2.405242919921875,2.24310302734375,Fixation,POINT (0.8491921126842499 0.129590705037117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479595491,20993983558,1,1,"(0.8408655524253845, 0.13320320844650269)","(0.8491080403327942, 0.1250849962234497)",1,1,2.3789215087890625,2.273544311523437,Fixation,POINT (0.8449867963790894 0.1291441023349762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479620491,20994008558,1,1,"(0.8953500986099243, 0.13335569202899933)","(0.8800991177558899, 0.1406298577785492)",1,1,2.35211181640625,2.2451171875,,POINT (0.8877246081829071 0.1369927749037743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479637158,20994025225,1,1,"(0.9142158031463623, 0.13491220772266388)","(0.9225552082061768, 0.13559190928936005)",1,1,2.3382720947265625,2.250762939453125,Fixation,POINT (0.9183855056762695 0.135252058506012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479645491,20994033558,1,1,"(0.9122253060340881, 0.11628977209329605)","(0.9124059677124023, 0.13098691403865814)",1,1,2.3439178466796875,2.2761688232421875,Fixation,POINT (0.9123156368732452 0.1236383430659771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479653824,20994041891,1,1,"(0.9200767874717712, 0.10841699689626694)","(0.9141355752944946, 0.12710748612880707)",1,1,2.3575439453125,2.24310302734375,Fixation,POINT (0.9171061813831329 0.117762241512537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479662158,20994050225,1,1,"(0.901654064655304, 0.11190597712993622)","(0.9235199093818665, 0.14050151407718658)",1,1,2.3453369140625,2.248138427734375,Fixation,POINT (0.9125869870185852 0.1262037456035614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479670491,20994058558,1,1,"(0.9078483581542969, 0.12885190546512604)","(0.9159411191940308, 0.13861262798309326)",1,1,2.382415771484375,2.22906494140625,Fixation,POINT (0.9118947386741638 0.1337322667241096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479678824,20994066891,1,1,"(0.9170731902122498, 0.11675603687763214)","(0.9150640368461609, 0.14044886827468872)",1,1,2.3453521728515625,2.2452850341796875,Fixation,POINT (0.9160686135292053 0.1286024525761604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479687158,20994075225,1,1,"(0.9216143488883972, 0.11810256540775299)","(0.9166414737701416, 0.13321895897388458)",1,1,2.33428955078125,2.24615478515625,Fixation,POINT (0.9191279113292694 0.1256607621908188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479695491,20994083558,1,1,"(0.9172802567481995, 0.11462212353944778)","(0.9162522554397583, 0.1318693459033966)",1,1,2.3590850830078125,2.254013061523437,Fixation,POINT (0.9167662560939789 0.1232457347214222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479703824,20994091891,1,1,"(0.9172866940498352, 0.09644472599029541)","(0.9172365665435791, 0.1347847729921341)",1,1,2.3775634765625,2.2501220703125,Fixation,POINT (0.9172616302967072 0.1156147494912148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479728830,20994116896,1,1,"(0.922501266002655, 0.12031883001327515)","(0.9159684777259827, 0.12988784909248352)",1,1,2.3444366455078125,2.238189697265625,,POINT (0.9192348718643188 0.1251033395528793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479745497,20994133563,1,1,"(0.9058271646499634, 0.12060276418924332)","(0.9184625148773193, 0.13338908553123474)",1,1,2.324249267578125,2.248077392578125,,POINT (0.9121448397636414 0.126995924860239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479753830,20994141896,1,1,"(0.9028930068016052, 0.12671108543872833)","(0.9144607186317444, 0.1318759173154831)",1,1,2.33758544921875,2.2384033203125,Fixation,POINT (0.9086768627166748 0.1292935013771057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479762164,20994150230,1,1,"(0.913110077381134, 0.12294315546751022)","(0.9163057208061218, 0.12999512255191803)",1,1,2.3360595703125,2.2499542236328125,Fixation,POINT (0.9147078990936279 0.1264691390097141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479770497,20994158563,1,1,"(0.9170814752578735, 0.12015034258365631)","(0.9184051156044006, 0.13101577758789062)",1,1,2.3148651123046875,2.244369506835937,Fixation,POINT (0.9177432954311371 0.1255830600857735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479787164,20994175230,1,1,"(0.9067938327789307, 0.12406764924526215)","(0.9148373603820801, 0.13005240261554718)",1,1,2.3206329345703125,2.224945068359375,,POINT (0.9108155965805054 0.1270600259304047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,updateGain,26215341,1212479795497,20994183563,1,1,"(0.8932501673698425, 0.15230120718479156)","(0.9125784039497375, 0.13086019456386566)",1,1,2.4221954345703125,2.23406982421875,Fixation,POINT (0.90291428565979 0.1415807008743286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212479903834,20994291900,1,1,"(0.1193409115076065, 0.28469735383987427)","(0.15632234513759613, 0.24265572428703308)",1,1,2.4338836669921875,2.369232177734375,Fixation,POINT (0.1378316283226013 0.2636765390634537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212479912168,20994300234,1,1,"(0.13166870176792145, 0.2693215012550354)","(0.16051794588565826, 0.2553233206272125)",1,1,2.401275634765625,2.420684814453125,Fixation,POINT (0.1460933238267899 0.262322410941124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479920501,20994308567,1,1,"(0.12799735367298126, 0.26424720883369446)","(0.15476806461811066, 0.24670225381851196)",1,1,2.4255523681640625,2.3987274169921875,Fixation,POINT (0.141382709145546 0.2554747313261032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479928834,20994316900,1,1,"(0.13392764329910278, 0.2924162447452545)","(0.15132483839988708, 0.2446671575307846)",1,1,2.4420623779296875,2.416046142578125,Fixation,POINT (0.1426262408494949 0.2685417011380196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479937167,20994325233,1,1,"(0.1363479048013687, 0.29073163866996765)","(0.1496449112892151, 0.24192498624324799)",1,1,2.4002227783203125,2.4117889404296875,Fixation,POINT (0.1429964080452919 0.2663283124566078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479945501,20994333567,1,1,"(0.13352350890636444, 0.2755935788154602)","(0.14993084967136383, 0.23480534553527832)",1,1,2.39599609375,2.40478515625,Fixation,POINT (0.1417271792888641 0.2551994621753693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479953834,20994341900,1,1,"(0.13537591695785522, 0.2691982090473175)","(0.1537628322839737, 0.23101037740707397)",1,1,2.398056030273437,2.4029998779296875,Fixation,POINT (0.1445693746209145 0.2501042932271957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479962168,20994350234,1,1,"(0.13031217455863953, 0.2720431089401245)","(0.14801202714443207, 0.23237727582454681)",1,1,2.39300537109375,2.409576416015625,Fixation,POINT (0.1391621008515358 0.2522101923823357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212479970502,20994358567,1,1,"(0.14178943634033203, 0.2624587416648865)","(0.1450413316488266, 0.23302969336509705)",1,1,2.413177490234375,2.416717529296875,Fixation,POINT (0.1434153839945793 0.2477442175149918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479978835,20994366900,1,1,"(0.13650159537792206, 0.24887096881866455)","(0.14150702953338623, 0.22811229526996613)",1,1,2.3677215576171875,2.40325927734375,Fixation,POINT (0.1390043124556541 0.2384916320443153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479987171,20994375236,1,1,"(0.13487699627876282, 0.2532224655151367)","(0.1426408588886261, 0.23284706473350525)",1,1,2.3878173828125,2.405731201171875,Fixation,POINT (0.1387589275836945 0.243034765124321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212479995505,20994383570,1,1,"(0.12974786758422852, 0.2613488733768463)","(0.14279811084270477, 0.2396938055753708)",1,1,2.40655517578125,2.4037628173828125,Fixation,POINT (0.1362729892134666 0.2505213394761086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212480003838,20994391903,1,1,"(0.1348503828048706, 0.26290589570999146)","(0.1429203301668167, 0.2458636313676834)",1,1,2.398223876953125,2.42498779296875,Fixation,POINT (0.1388853564858437 0.2543847635388374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212480012171,20994400236,1,1,"(0.14113962650299072, 0.26304343342781067)","(0.15077164769172668, 0.2514818608760834)",1,1,2.389266967773437,2.415267944335937,Fixation,POINT (0.1459556370973587 0.257262647151947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480020505,20994408570,1,1,"(0.1377655416727066, 0.2836935222148895)","(0.14935533702373505, 0.24778220057487488)",1,1,2.390975952148437,2.425811767578125,Fixation,POINT (0.1435604393482208 0.2657378613948822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480028838,20994416903,1,1,"(0.13769498467445374, 0.2686518132686615)","(0.15077093243598938, 0.24326369166374207)",1,1,2.404937744140625,2.4143829345703125,Fixation,POINT (0.1442329585552216 0.2559577524662018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480037171,20994425236,1,1,"(0.13263846933841705, 0.2729029953479767)","(0.14192038774490356, 0.25123411417007446)",1,1,2.39447021484375,2.4320831298828125,Fixation,POINT (0.1372794285416603 0.2620685547590256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212480045505,20994433570,1,1,"(0.13480506837368011, 0.2846551537513733)","(0.14094620943069458, 0.26173135638237)",1,1,2.427337646484375,2.4186248779296875,Fixation,POINT (0.1378756389021874 0.2731932550668716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480062172,20994450236,1,1,"(0.13449861109256744, 0.24261988699436188)","(0.1490788757801056, 0.25032663345336914)",1,1,2.44757080078125,2.422470092773437,Fixation,POINT (0.1417887434363365 0.2464732602238655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480070506,20994458570,1,1,"(0.13543002307415009, 0.26023009419441223)","(0.14976730942726135, 0.2479710876941681)",1,1,2.4203033447265625,2.4179229736328125,Fixation,POINT (0.1425986662507057 0.2541005909442902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480078839,20994466903,1,1,"(0.13601678609848022, 0.2614237070083618)","(0.14353767037391663, 0.2403324842453003)",1,1,2.429672241210937,2.4287109375,Fixation,POINT (0.1397772282361984 0.250878095626831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212480087172,20994475236,1,1,"(0.1346205621957779, 0.2771511375904083)","(0.14275230467319489, 0.2400590479373932)",1,1,2.426620483398437,2.421127319335937,Fixation,POINT (0.1386864334344864 0.2586050927639008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212480095506,20994483570,1,1,"(0.13243792951107025, 0.27835360169410706)","(0.1495305299758911, 0.23650605976581573)",1,1,2.409881591796875,2.430572509765625,Fixation,POINT (0.1409842297434807 0.2574298307299614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480103839,20994491903,1,1,"(0.13315154612064362, 0.2848530411720276)","(0.1513461023569107, 0.24958088994026184)",1,1,2.4244842529296875,2.41827392578125,Fixation,POINT (0.1422488242387772 0.2672169655561447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480112172,20994500236,1,1,"(0.1362798810005188, 0.24270689487457275)","(0.1417653113603592, 0.2541549801826477)",1,1,2.3912353515625,2.426986694335937,Fixation,POINT (0.139022596180439 0.2484309375286102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212480120513,20994508577,1,1,"(0.13109779357910156, 0.25543180108070374)","(0.14518599212169647, 0.24731826782226562)",1,1,2.4045867919921875,2.4095611572265625,Fixation,POINT (0.138141892850399 0.2513750344514847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212480128846,20994516910,1,1,"(0.13524165749549866, 0.2547537088394165)","(0.14785605669021606, 0.2504628896713257)",1,1,2.4091796875,2.413436889648437,Fixation,POINT (0.1415488570928574 0.2526082992553711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
