,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,getMessage.0,StringBuffer.0,sb.0,=.0,new.0,StringBuffer.1,if.0,messages.0,!=.0,nan.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,messages.1,size.0,i.2,Object.0,o.0,=.2,messages.2,elementAt.0,i.3,if.1,o.1,!=.1,nan.1,sb.1,append.0,o.2,toString.0,sb.2,append.1,"""|n"".0",return.0,sb.3,toString.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getMessage,51122387,1209009802784,17524204006,1,1,"(0.11498793214559555, 0.30166393518447876)","(0.12235739082098007, 0.35914939641952515)",1,1,2.4660797119140625,2.54620361328125,Fixation,POINT (0.1186726614832878 0.330406665802002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009811117,17524212339,1,1,"(0.11512652039527893, 0.3107181489467621)","(0.13029196858406067, 0.35888856649398804)",1,1,2.4874420166015625,2.53021240234375,Fixation,POINT (0.1227092444896698 0.3348033577203751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009819450,17524220672,1,1,"(0.11441551893949509, 0.30463317036628723)","(0.13104188442230225, 0.35489940643310547)",1,1,2.46484375,2.54815673828125,Fixation,POINT (0.1227287016808987 0.3297662883996964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009827784,17524229006,1,1,"(0.10908704251050949, 0.2982844114303589)","(0.12859509885311127, 0.33929598331451416)",1,1,2.4752960205078125,2.52716064453125,Fixation,POINT (0.1188410706818104 0.3187901973724365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009836117,17524237339,1,1,"(0.11655433475971222, 0.3026113212108612)","(0.12665335834026337, 0.3478772044181824)",1,1,2.456695556640625,2.540878295898437,Fixation,POINT (0.1216038465499878 0.3252442628145218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009844450,17524245672,1,1,"(0.11531803011894226, 0.2969978153705597)","(0.13003790378570557, 0.35857248306274414)",1,1,2.47796630859375,2.545883178710937,Fixation,POINT (0.1226779669523239 0.3277851492166519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009852790,17524254012,1,1,"(0.12016968429088593, 0.30318334698677063)","(0.13247327506542206, 0.36286938190460205)",1,1,2.4682769775390625,2.537506103515625,Fixation,POINT (0.126321479678154 0.3330263644456863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009861123,17524262345,1,1,"(0.11724565178155899, 0.3025516867637634)","(0.13071678578853607, 0.3583972156047821)",1,1,2.450057983398437,2.5364532470703125,Fixation,POINT (0.1239812187850475 0.3304744511842728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009869456,17524270678,1,1,"(0.11794909089803696, 0.30097639560699463)","(0.13111676275730133, 0.34928077459335327)",1,1,2.4602508544921875,2.544189453125,Fixation,POINT (0.1245329268276691 0.325128585100174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009877790,17524279012,1,1,"(0.11296819150447845, 0.2978244423866272)","(0.1355510652065277, 0.3640636205673218)",1,1,2.46466064453125,2.54339599609375,Fixation,POINT (0.1242596283555031 0.3309440314769745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009886123,17524287345,1,1,"(0.11446371674537659, 0.3095157742500305)","(0.13007992506027222, 0.3588148057460785)",1,1,2.472015380859375,2.540557861328125,Fixation,POINT (0.1222718209028244 0.3341652899980545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009894456,17524295678,1,1,"(0.11791461706161499, 0.29996457695961)","(0.12957030534744263, 0.3603774309158325)",1,1,2.46917724609375,2.5500946044921875,Fixation,POINT (0.1237424612045288 0.3301710039377212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009902790,17524304012,1,1,"(0.11610919237136841, 0.300274521112442)","(0.12549537420272827, 0.3540493845939636)",1,1,2.4651336669921875,2.5484771728515625,Fixation,POINT (0.1208022832870483 0.3271619528532028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009911123,17524312345,1,1,"(0.11749267578125, 0.3016095459461212)","(0.1206619068980217, 0.371751993894577)",1,1,2.484771728515625,2.538055419921875,Fixation,POINT (0.1190772913396358 0.3366807699203491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009919456,17524320678,1,1,"(0.11422968655824661, 0.2973385155200958)","(0.12638577818870544, 0.36290475726127625)",1,1,2.4506072998046875,2.5374908447265625,Fixation,POINT (0.120307732373476 0.330121636390686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009927790,17524329012,1,1,"(0.11668281257152557, 0.2948461174964905)","(0.12401232123374939, 0.35677358508110046)",1,1,2.47698974609375,2.5222625732421875,Fixation,POINT (0.1203475669026375 0.3258098512887955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009936123,17524337345,1,1,"(0.11345991492271423, 0.2979664206504822)","(0.12638543546199799, 0.3597339689731598)",1,1,2.45709228515625,2.51043701171875,Fixation,POINT (0.1199226751923561 0.328850194811821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009944456,17524345678,1,1,"(0.11531426012516022, 0.299895316362381)","(0.11821512132883072, 0.34834498167037964)",1,1,2.4561767578125,2.4937286376953125,Fixation,POINT (0.1167646907269955 0.3241201490163803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009952790,17524354012,1,1,"(0.11642137169837952, 0.29563337564468384)","(0.12113244086503983, 0.3524269759654999)",1,1,2.459930419921875,2.53460693359375,Fixation,POINT (0.1187769062817097 0.3240301758050919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009961123,17524362345,1,1,"(0.11535291373729706, 0.3024933636188507)","(0.12344902008771896, 0.3472013473510742)",1,1,2.451171875,2.5334930419921875,Fixation,POINT (0.119400966912508 0.3248473554849625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009969456,17524370678,1,1,"(0.1161385104060173, 0.2953299880027771)","(0.12141195684671402, 0.3485402762889862)",1,1,2.4640350341796875,2.505477905273437,Fixation,POINT (0.1187752336263657 0.3219351321458816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009977790,17524379012,1,1,"(0.11395250260829926, 0.30171817541122437)","(0.12595397233963013, 0.35595378279685974)",1,1,2.467529296875,2.505035400390625,Fixation,POINT (0.1199532374739647 0.328835979104042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009986128,17524387350,1,1,"(0.109229177236557, 0.3084355294704437)","(0.12777511775493622, 0.355239599943161)",1,1,2.480621337890625,2.504791259765625,Fixation,POINT (0.1185021474957466 0.3318375647068024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209009994461,17524395683,1,1,"(0.11476811021566391, 0.3095914125442505)","(0.12461458891630173, 0.3523179888725281)",1,1,2.4805450439453125,2.5054168701171875,Fixation,POINT (0.1196913495659828 0.3309547007083893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010002795,17524404017,1,1,"(0.11098263412714005, 0.30084607005119324)","(0.12245548516511917, 0.36919158697128296)",1,1,2.455841064453125,2.5351104736328125,Fixation,POINT (0.1167190596461296 0.3350188285112381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010011129,17524412350,1,1,"(0.11306028813123703, 0.3032267391681671)","(0.12675237655639648, 0.35280197858810425)",1,1,2.4545135498046875,2.5213623046875,Fixation,POINT (0.1199063323438168 0.3280143588781357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010019462,17524420683,1,1,"(0.11621434986591339, 0.31372547149658203)","(0.12207784503698349, 0.369021475315094)",1,1,2.451934814453125,2.5123443603515625,Fixation,POINT (0.1191460974514484 0.341373473405838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010027796,17524429017,1,1,"(0.10912169516086578, 0.30078357458114624)","(0.12620232999324799, 0.3557208478450775)",1,1,2.458480834960937,2.512557983398437,Fixation,POINT (0.1176620125770569 0.3282522112131119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010036129,17524437350,1,1,"(0.11340174823999405, 0.307112455368042)","(0.12468472123146057, 0.36849310994148254)",1,1,2.4574127197265625,2.528564453125,Fixation,POINT (0.1190432347357273 0.3378027826547623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010044462,17524445683,1,1,"(0.11102823913097382, 0.3031749129295349)","(0.12545931339263916, 0.3600614070892334)",1,1,2.4429473876953125,2.5015106201171875,Fixation,POINT (0.1182437762618065 0.3316181600093842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010052796,17524454017,1,1,"(0.11480218172073364, 0.30184364318847656)","(0.1210864707827568, 0.3685087561607361)",1,1,2.448715209960937,2.52880859375,Fixation,POINT (0.1179443262517452 0.3351761996746063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010061129,17524462350,1,1,"(0.11426673084497452, 0.30339816212654114)","(0.12179023027420044, 0.35231295228004456)",1,1,2.454330444335937,2.5237274169921875,Fixation,POINT (0.1180284805595875 0.3278555572032928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010069462,17524470683,1,1,"(0.1135263592004776, 0.300544798374176)","(0.12368832528591156, 0.35659870505332947)",1,1,2.4510040283203125,2.517547607421875,Fixation,POINT (0.1186073422431946 0.3285717517137528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010077796,17524479017,1,1,"(0.11241604387760162, 0.2995678782463074)","(0.12343279272317886, 0.36260753870010376)",1,1,2.463470458984375,2.511749267578125,Fixation,POINT (0.1179244183003902 0.3310877084732056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010086129,17524487350,1,1,"(0.11763005703687668, 0.30368396639823914)","(0.11836019903421402, 0.3554612398147583)",1,1,2.4408416748046875,2.506805419921875,Fixation,POINT (0.1179951280355454 0.3295726031064987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010094462,17524495683,1,1,"(0.11777545511722565, 0.3008309602737427)","(0.10851844400167465, 0.3468177616596222)",1,1,2.434906005859375,2.468841552734375,Fixation,POINT (0.1131469495594502 0.3238243609666824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010102795,17524504016,1,1,"(0.11793073266744614, 0.30700862407684326)","(0.11974823474884033, 0.3309806287288666)",1,1,2.44403076171875,2.46453857421875,Fixation,POINT (0.1188394837081432 0.3189946264028549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010111129,17524512350,1,1,"(0.11795376241207123, 0.3071877658367157)","(0.12819713354110718, 0.3248808979988098)",1,1,2.438095092773437,2.4901275634765625,Fixation,POINT (0.1230754479765892 0.3160343319177628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010119463,17524520684,1,1,"(0.11960529536008835, 0.30464625358581543)","(0.11869007349014282, 0.3306257426738739)",1,1,2.440658569335937,2.4969024658203125,Fixation,POINT (0.1191476844251156 0.3176359981298447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010127797,17524529018,1,1,"(0.11744892597198486, 0.30030736327171326)","(0.11885181069374084, 0.34596866369247437)",1,1,2.448089599609375,2.481063842773437,Fixation,POINT (0.1181503683328628 0.3231380134820938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010136130,17524537351,1,1,"(0.12127011269330978, 0.29714107513427734)","(0.1235642060637474, 0.33622506260871887)",1,1,2.4624786376953125,2.4752197265625,Fixation,POINT (0.1224171593785286 0.3166830688714981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010144463,17524545684,1,1,"(0.11992712318897247, 0.2996676564216614)","(0.1267000287771225, 0.3422602713108063)",1,1,2.4620361328125,2.48944091796875,Fixation,POINT (0.1233135759830475 0.3209639638662338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010152796,17524554017,1,1,"(0.1165812611579895, 0.3063373267650604)","(0.1198854148387909, 0.3437064588069916)",1,1,2.483612060546875,2.525177001953125,Fixation,POINT (0.1182333379983902 0.325021892786026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010161130,17524562351,1,1,"(0.1169256642460823, 0.3029398024082184)","(0.12900178134441376, 0.3509437143802643)",1,1,2.46588134765625,2.49737548828125,Fixation,POINT (0.122963722795248 0.3269417583942413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010169463,17524570684,1,1,"(0.12083995342254639, 0.2967943251132965)","(0.12878075242042542, 0.35883828997612)",1,1,2.44830322265625,2.5234375,Fixation,POINT (0.1248103529214859 0.3278163075447082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010177796,17524579017,1,1,"(0.12040847539901733, 0.3012494742870331)","(0.12356983125209808, 0.35154131054878235)",1,1,2.475433349609375,2.51458740234375,Fixation,POINT (0.1219891533255577 0.3263953924179077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010194463,17524595684,1,1,"(0.09148646146059036, 0.24920152127742767)","(0.10129843652248383, 0.2899618148803711)",1,1,2.4934234619140625,2.4897918701171875,Fixation,POINT (0.0963924489915371 0.2695816680788994),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010211130,17524612351,1,1,"(0.07578074187040329, 0.17391929030418396)","(0.0869504064321518, 0.24103915691375732)",1,1,2.449493408203125,2.4989471435546875,Fixation,POINT (0.0813655741512775 0.2074792236089706),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010219463,17524620684,1,1,"(0.08579806983470917, 0.1839694082736969)","(0.09029820561408997, 0.2431177794933319)",1,1,2.4423065185546875,2.4715118408203125,Fixation,POINT (0.0880481377243996 0.2135435938835144),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010227796,17524629017,1,1,"(0.08941950649023056, 0.18013745546340942)","(0.09125582873821259, 0.24545712769031525)",1,1,2.459075927734375,2.4931182861328125,Fixation,POINT (0.0903376676142216 0.2127972915768623),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010236130,17524637351,1,1,"(0.08613497763872147, 0.18458427488803864)","(0.09807582944631577, 0.23623228073120117)",1,1,2.462875366210937,2.5211334228515625,Fixation,POINT (0.0921054035425186 0.2104082778096199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010244470,17524645691,1,1,"(0.09029266983270645, 0.18433137238025665)","(0.1001073569059372, 0.23131637275218964)",1,1,2.46551513671875,2.5284576416015625,Fixation,POINT (0.0952000133693218 0.2078238725662231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010252804,17524654025,1,1,"(0.08708101511001587, 0.1818864494562149)","(0.10269524157047272, 0.24868710339069366)",1,1,2.493194580078125,2.51287841796875,Fixation,POINT (0.0948881283402443 0.2152867764234543),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010261137,17524662358,1,1,"(0.08565835654735565, 0.18188466131687164)","(0.10031426697969437, 0.24399276077747345)",1,1,2.4700469970703125,2.51239013671875,Fixation,POINT (0.092986311763525 0.2129387110471726),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010269470,17524670691,1,1,"(0.08468104153871536, 0.1831589937210083)","(0.10597792267799377, 0.23397529125213623)",1,1,2.4799041748046875,2.4853515625,Fixation,POINT (0.0953294821083546 0.2085671424865723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010277804,17524679025,1,1,"(0.0838177353143692, 0.1872798204421997)","(0.1065773069858551, 0.2276911735534668)",1,1,2.47283935546875,2.5228271484375,Fixation,POINT (0.0951975211501122 0.2074854969978332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010286137,17524687358,1,1,"(0.08486151695251465, 0.18741856515407562)","(0.10541150718927383, 0.24313926696777344)",1,1,2.499298095703125,2.5137176513671875,Fixation,POINT (0.0951365120708942 0.2152789160609245),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010294470,17524695691,1,1,"(0.08791299164295197, 0.18524284660816193)","(0.10364367067813873, 0.2378000169992447)",1,1,2.45880126953125,2.51898193359375,Fixation,POINT (0.0957783311605454 0.2115214318037033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010302803,17524704024,1,1,"(0.0881720706820488, 0.18724359571933746)","(0.09714172780513763, 0.23683232069015503)",1,1,2.483184814453125,2.51300048828125,Fixation,POINT (0.0926568992435932 0.2120379582047462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010311137,17524712358,1,1,"(0.08989863097667694, 0.18599943816661835)","(0.09246780723333359, 0.24706345796585083)",1,1,2.441253662109375,2.51300048828125,Fixation,POINT (0.0911832191050053 0.2165314480662346),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010319470,17524720691,1,1,"(0.08590196073055267, 0.18768490850925446)","(0.09090909361839294, 0.24187229573726654)",1,1,2.46759033203125,2.518661499023437,Fixation,POINT (0.0884055271744728 0.2147786021232605),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010327803,17524729024,1,1,"(0.08871836215257645, 0.18609359860420227)","(0.09166376292705536, 0.23898395895957947)",1,1,2.470672607421875,2.5113983154296875,Fixation,POINT (0.0901910625398159 0.2125387787818909),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010336138,17524737358,1,1,"(0.08543124794960022, 0.1885322779417038)","(0.09195469319820404, 0.23764915764331818)",1,1,2.4647216796875,2.4939727783203125,Fixation,POINT (0.0886929705739021 0.213090717792511),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010344471,17524745691,1,1,"(0.08220241218805313, 0.18943573534488678)","(0.0927804708480835, 0.23765099048614502)",1,1,2.4934539794921875,2.4952545166015625,Fixation,POINT (0.0874914415180683 0.2135433629155159),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010352804,17524754024,1,1,"(0.08184656500816345, 0.18717411160469055)","(0.09285017102956772, 0.2426920086145401)",1,1,2.486923217773437,2.518585205078125,Fixation,POINT (0.0873483680188656 0.2149330601096153),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010361138,17524762358,1,1,"(0.0831182673573494, 0.1864137351512909)","(0.0920301303267479, 0.23256747424602509)",1,1,2.486068725585937,2.50726318359375,Fixation,POINT (0.0875741988420486 0.209490604698658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010369471,17524770691,1,1,"(0.07904047518968582, 0.18194839358329773)","(0.09338922798633575, 0.2395966798067093)",1,1,2.4761505126953125,2.531967163085937,Fixation,POINT (0.0862148515880108 0.2107725366950035),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010377809,17524779029,1,1,"(0.08342603594064713, 0.18695417046546936)","(0.09362377971410751, 0.2363346815109253)",1,1,2.4491424560546875,2.51580810546875,Fixation,POINT (0.0885249078273773 0.2116444259881973),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209010386143,17524787363,1,1,"(0.08687958866357803, 0.17905978858470917)","(0.096161387860775, 0.22830593585968018)",1,1,2.479461669921875,2.5203399658203125,Fixation,POINT (0.0915204882621765 0.2036828622221947),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010394476,17524795696,1,1,"(0.08843279629945755, 0.1844473034143448)","(0.0985896959900856, 0.23206482827663422)",1,1,2.47796630859375,2.498565673828125,Fixation,POINT (0.0935112461447716 0.2082560658454895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010402809,17524804029,1,1,"(0.08667328953742981, 0.1851450502872467)","(0.10169850289821625, 0.2290089726448059)",1,1,2.49267578125,2.49591064453125,Fixation,POINT (0.094185896217823 0.2070770114660263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010411143,17524812363,1,1,"(0.08767169713973999, 0.18975146114826202)","(0.09395024925470352, 0.21896030008792877)",1,1,2.471923828125,2.523956298828125,Fixation,POINT (0.0908109731972218 0.2043558806180954),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010419476,17524820696,1,1,"(0.08912606537342072, 0.18227392435073853)","(0.09196428954601288, 0.22455397248268127)",1,1,2.4706573486328125,2.5199432373046875,Fixation,POINT (0.0905451774597168 0.2034139484167099),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010427809,17524829029,1,1,"(0.09241990000009537, 0.18510152399539948)","(0.09125903248786926, 0.22260528802871704)",1,1,2.4736480712890625,2.5006256103515625,Fixation,POINT (0.0918394662439823 0.2038534060120583),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getMessage,51122387,1209010436143,17524837363,1,1,"(0.08634278178215027, 0.1900598406791687)","(0.09217076748609543, 0.2212776243686676)",1,1,2.4861297607421875,2.492462158203125,Fixation,POINT (0.0892567746341228 0.2056687325239182),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
