,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,print.0,String.1,tab.0,if.0,content.0,instanceof.0,RegExp.0,return.0,tab.1,+.0,"""type = "".100",+.1,type.0,+.2,Out.0,NL.0,+.3,tab.2,+.4,"""content :"".101",+.5,Out.1,NL.1,+.6,RegExp.1,content.1,print.1,tab.3,+.7,"""  "".0",else.0,return.1,tab.4,+.8,"""type = "".102",+.9,type.1,+.10,Out.2,NL.2,+.11,tab.5,+.12,"""content :"".103",+.13,Out.3,NL.3,+.14,tab.6,+.15,"""  "".1",+.16,content.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,print,2896279,1208573752953,17088155506,1,1,"(0.06910285353660583, 0.141459658741951)","(0.07374131679534912, 0.16033442318439484)",1,1,2.51531982421875,2.5360107421875,Fixation,POINT (0.0714220851659775 0.1508970409631729),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573761291,17088163844,1,1,"(0.06694994121789932, 0.14186741411685944)","(0.07702808827161789, 0.16439606249332428)",1,1,2.522201538085937,2.527099609375,Fixation,POINT (0.0719890147447586 0.1531317383050919),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573769624,17088172177,1,1,"(0.07012801617383957, 0.13843519985675812)","(0.07914845645427704, 0.1655721515417099)",1,1,2.530670166015625,2.4940643310546875,Fixation,POINT (0.0746382363140583 0.152003675699234),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573777955,17088180508,1,1,"(0.07280141860246658, 0.14139492809772491)","(0.08015171438455582, 0.1580970734357834)",1,1,2.512191772460937,2.526580810546875,Fixation,POINT (0.0764765664935112 0.1497460007667542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573786289,17088188842,1,1,"(0.07474920898675919, 0.13943928480148315)","(0.08226464688777924, 0.16273942589759827)",1,1,2.502914428710937,2.520965576171875,Fixation,POINT (0.0785069279372692 0.1510893553495407),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573794622,17088197175,1,1,"(0.07484099268913269, 0.13536323606967926)","(0.08117203414440155, 0.16843223571777344)",1,1,2.5397186279296875,2.5354461669921875,Fixation,POINT (0.0780065134167671 0.1518977358937264),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573802955,17088205508,1,1,"(0.07294242829084396, 0.13744927942752838)","(0.08124680072069168, 0.1625506728887558)",1,1,2.51220703125,2.52978515625,Fixation,POINT (0.0770946145057678 0.1499999761581421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573811289,17088213842,1,1,"(0.06998129189014435, 0.13599461317062378)","(0.07774955034255981, 0.15269504487514496)",1,1,2.5260162353515625,2.5422515869140625,Fixation,POINT (0.0738654211163521 0.1443448290228844),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573819622,17088222175,1,1,"(0.07513163238763809, 0.13771973550319672)","(0.07628512382507324, 0.16041381657123566)",1,1,2.526580810546875,2.538116455078125,Fixation,POINT (0.0757083781063557 0.1490667760372162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573827955,17088230508,1,1,"(0.05844768509268761, 0.12667985260486603)","(0.07220280915498734, 0.15089799463748932)",1,1,2.522247314453125,2.5357208251953125,Fixation,POINT (0.0653252471238375 0.1387889236211777),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573836289,17088238842,1,1,"(0.03716141730546951, 0.11445318162441254)","(0.06394954025745392, 0.14887288212776184)",1,1,2.5216064453125,2.5298614501953125,Fixation,POINT (0.0505554787814617 0.1316630318760872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573844624,17088247177,1,1,"(0.04584971070289612, 0.0871514305472374)","(0.05785907804965973, 0.12931278347969055)",1,1,2.5196075439453125,2.536483764648437,Fixation,POINT (0.0518543943762779 0.108232107013464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573852957,17088255510,1,1,"(0.0516076497733593, 0.08035500347614288)","(0.06854324042797089, 0.11808404326438904)",1,1,2.5229949951171875,2.536346435546875,Fixation,POINT (0.0600754451006651 0.099219523370266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573861289,17088263842,1,1,"(0.05114368349313736, 0.0838676318526268)","(0.0683884248137474, 0.1256609559059143)",1,1,2.5223541259765625,2.5308380126953125,Fixation,POINT (0.0597660541534424 0.1047642938792706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573869622,17088272175,1,1,"(0.054449912160634995, 0.07019433379173279)","(0.062474969774484634, 0.12683571875095367)",1,1,2.545150756835937,2.5267486572265625,Fixation,POINT (0.0584624409675598 0.0985150262713432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573877955,17088280508,1,1,"(0.055530909448862076, 0.07885867357254028)","(0.05832422524690628, 0.14053408801555634)",1,1,2.5233154296875,2.5283355712890625,Fixation,POINT (0.0569275673478842 0.1096963807940483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573886289,17088288842,1,1,"(0.05219836160540581, 0.07338199019432068)","(0.06140481308102608, 0.14273542165756226)",1,1,2.539337158203125,2.5393218994140625,Fixation,POINT (0.0568015873432159 0.1080587059259415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573894629,17088297182,1,1,"(0.0531553253531456, 0.08082402497529984)","(0.0592043399810791, 0.14287033677101135)",1,1,2.5341949462890625,2.5362091064453125,Fixation,POINT (0.0561798326671124 0.1118471808731556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573902962,17088305515,1,1,"(0.054973144084215164, 0.07670816034078598)","(0.059942491352558136, 0.14584031701087952)",1,1,2.53192138671875,2.513824462890625,Fixation,POINT (0.0574578177183866 0.1112742386758328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573911296,17088313849,1,1,"(0.05288555100560188, 0.07202925533056259)","(0.06203242018818855, 0.13799814879894257)",1,1,2.5390625,2.5166015625,Fixation,POINT (0.0574589855968952 0.1050137020647526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573919629,17088322182,1,1,"(0.05547714978456497, 0.0760904923081398)","(0.06057364493608475, 0.13244500756263733)",1,1,2.5375213623046875,2.5320281982421875,Fixation,POINT (0.0580253973603249 0.1042677499353886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573927962,17088330515,1,1,"(0.05818727985024452, 0.07745691388845444)","(0.0598277673125267, 0.14004212617874146)",1,1,2.5288238525390625,2.5315704345703125,Fixation,POINT (0.0590075235813856 0.108749520033598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573936296,17088338849,1,1,"(0.05857111141085625, 0.07634328305721283)","(0.0624830424785614, 0.13797275722026825)",1,1,2.5199432373046875,2.517242431640625,Fixation,POINT (0.0605270769447088 0.1071580201387405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573944629,17088347182,1,1,"(0.059256426990032196, 0.0744904950261116)","(0.059347543865442276, 0.13615171611309052)",1,1,2.5167388916015625,2.529052734375,Fixation,POINT (0.0593019854277372 0.1053211055696011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573952962,17088355515,1,1,"(0.05765845626592636, 0.07419410347938538)","(0.06447571516036987, 0.13167892396450043)",1,1,2.531845092773437,2.53253173828125,Fixation,POINT (0.0610670857131481 0.1029365137219429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573961296,17088363849,1,1,"(0.050219349563121796, 0.07420264184474945)","(0.06142507866024971, 0.13607412576675415)",1,1,2.5347900390625,2.5442047119140625,Fixation,POINT (0.0558222141116858 0.1051383838057518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573969629,17088372182,1,1,"(0.06417432427406311, 0.07847840338945389)","(0.060227226465940475, 0.13677364587783813)",1,1,2.514434814453125,2.535385131835937,Fixation,POINT (0.0622007753700018 0.107626024633646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573977960,17088380513,1,1,"(0.051329199224710464, 0.08912929892539978)","(0.06133127957582474, 0.13737639784812927)",1,1,2.536407470703125,2.531158447265625,Fixation,POINT (0.0563302394002676 0.1132528483867645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573986294,17088388847,1,1,"(0.056249313056468964, 0.0845162644982338)","(0.061546746641397476, 0.13639232516288757)",1,1,2.5217437744140625,2.551132202148437,Fixation,POINT (0.0588980298489332 0.1104542948305607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208573994627,17088397180,1,1,"(0.052508462220430374, 0.08738550543785095)","(0.06011287495493889, 0.13110306859016418)",1,1,2.53619384765625,2.5211639404296875,Fixation,POINT (0.0563106685876846 0.1092442870140076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574002960,17088405513,1,1,"(0.05645178258419037, 0.08603958785533905)","(0.06021258234977722, 0.13979002833366394)",1,1,2.5110015869140625,2.545379638671875,Fixation,POINT (0.0583321824669838 0.1129148080945015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574011294,17088413847,1,1,"(0.06058240681886673, 0.07558655738830566)","(0.06047753989696503, 0.13963092863559723)",1,1,2.524566650390625,2.528671264648437,Fixation,POINT (0.0605299733579159 0.1076087430119514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574019631,17088422184,1,1,"(0.0526169016957283, 0.07076361775398254)","(0.05990908294916153, 0.14035043120384216)",1,1,2.5332489013671875,2.533920288085937,Fixation,POINT (0.0562629923224449 0.1055570244789124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574027964,17088430517,1,1,"(0.05397919937968254, 0.08284172415733337)","(0.06211088225245476, 0.14633864164352417)",1,1,2.550888061523437,2.539291381835937,Fixation,POINT (0.0580450408160686 0.1145901829004288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574036298,17088438851,1,1,"(0.05648507550358772, 0.08214620500802994)","(0.060878295451402664, 0.14246581494808197)",1,1,2.5294342041015625,2.5404052734375,Fixation,POINT (0.0586816854774952 0.112306009978056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574044633,17088447186,1,1,"(0.05247047170996666, 0.09213282912969589)","(0.060525014996528625, 0.1394025981426239)",1,1,2.5283203125,2.538970947265625,Fixation,POINT (0.0564977433532476 0.1157677136361599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574052966,17088455519,1,1,"(0.060177531093358994, 0.07977123558521271)","(0.06060731038451195, 0.1407243311405182)",1,1,2.56103515625,2.5400390625,Fixation,POINT (0.0603924207389355 0.1102477833628654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574061300,17088463853,1,1,"(0.055836424231529236, 0.08233553171157837)","(0.06401275843381882, 0.1369052678346634)",1,1,2.5670318603515625,2.5430145263671875,Fixation,POINT (0.059924591332674 0.1096203997731209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574069633,17088472186,1,1,"(0.052973583340644836, 0.08478956669569016)","(0.0634969025850296, 0.1367522031068802)",1,1,2.54351806640625,2.5350494384765625,Fixation,POINT (0.0582352429628372 0.1107708849012852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574077966,17088480519,1,1,"(0.05797247588634491, 0.07813946902751923)","(0.06331767141819, 0.13388808071613312)",1,1,2.561996459960937,2.542144775390625,Fixation,POINT (0.0606450736522675 0.1060137748718262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574086298,17088488851,1,1,"(0.05636841803789139, 0.07702981680631638)","(0.06514754146337509, 0.13309511542320251)",1,1,2.5512237548828125,2.540679931640625,Fixation,POINT (0.0607579797506332 0.1050624661147594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574094631,17088497184,1,1,"(0.057254645973443985, 0.08061663806438446)","(0.06261232495307922, 0.13961508870124817)",1,1,2.5359039306640625,2.5466461181640625,Fixation,POINT (0.0599334854632616 0.1101158633828163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574102964,17088505517,1,1,"(0.06666249781847, 0.07344119250774384)","(0.06469374895095825, 0.1437504142522812)",1,1,2.560302734375,2.5333251953125,Fixation,POINT (0.0656781233847141 0.1085958033800125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574111297,17088513850,1,1,"(0.04763017222285271, 0.07644184678792953)","(0.061495065689086914, 0.13478922843933105)",1,1,2.5513916015625,2.5543212890625,Fixation,POINT (0.0545626189559698 0.1056155376136303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574119631,17088522184,1,1,"(0.0619780570268631, 0.0955095961689949)","(0.05938432365655899, 0.13606706261634827)",1,1,2.570037841796875,2.5253448486328125,Fixation,POINT (0.060681190341711 0.1157883293926716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574127964,17088530517,1,1,"(0.05386776104569435, 0.09726431220769882)","(0.05888219177722931, 0.14704015851020813)",1,1,2.538787841796875,2.5337066650390625,Fixation,POINT (0.0563749764114618 0.1221522353589535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574136298,17088538851,1,1,"(0.05446591228246689, 0.09489606320858002)","(0.05789381265640259, 0.13347133994102478)",1,1,2.536285400390625,2.5584716796875,Fixation,POINT (0.0561798624694347 0.1141837015748024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574261305,17088663857,1,1,"(0.10230137407779694, 0.11098440736532211)","(0.12784327566623688, 0.4851045310497284)",1,1,2.503448486328125,2.7130126953125,,POINT (0.1150723248720169 0.2980444692075252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,2896279,1208574277972,17088680524,1,1,"(0.10546857863664627, 0.10014749318361282)","(0.12425713241100311, 0.14465980231761932)",1,1,2.542633056640625,2.4111328125,,POINT (0.1148628555238247 0.1224036477506161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574286308,17088688860,1,1,"(0.10372515767812729, 0.115044504404068)","(0.14096258580684662, 0.14516034722328186)",1,1,2.5422821044921875,2.51507568359375,Fixation,POINT (0.122343871742487 0.1301024258136749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574302975,17088705527,1,1,"(0.1012885794043541, 0.1101951003074646)","(0.11600444465875626, 0.11830112338066101)",1,1,2.5197296142578125,2.580169677734375,Fixation,POINT (0.1086465120315552 0.1142481118440628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574311308,17088713860,1,1,"(0.10658275336027145, 0.10365542769432068)","(0.11983468383550644, 0.130390927195549)",1,1,2.52301025390625,2.574981689453125,Fixation,POINT (0.113208718597889 0.1170231774449348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574319642,17088722194,1,1,"(0.1053268238902092, 0.10676839202642441)","(0.11396559327840805, 0.13026797771453857)",1,1,2.5218658447265625,2.561981201171875,Fixation,POINT (0.1096462085843086 0.1185181848704815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574327975,17088730527,1,1,"(0.10004489868879318, 0.11442571878433228)","(0.11205250769853592, 0.12745459377765656)",1,1,2.5177459716796875,2.555999755859375,Fixation,POINT (0.1060487031936646 0.1209401562809944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574336308,17088738860,1,1,"(0.10259054601192474, 0.11960155516862869)","(0.11207279562950134, 0.1276509314775467)",1,1,2.508514404296875,2.569976806640625,Fixation,POINT (0.107331670820713 0.1236262433230877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574344642,17088747194,1,1,"(0.10490044206380844, 0.11486325412988663)","(0.11223741620779037, 0.1277480125427246)",1,1,2.5218658447265625,2.558990478515625,Fixation,POINT (0.1085689291357994 0.1213056333363056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574352975,17088755527,1,1,"(0.10427185148000717, 0.10459479689598083)","(0.11475196480751038, 0.1254095733165741)",1,1,2.5290679931640625,2.55364990234375,Fixation,POINT (0.1095119081437588 0.1150021851062775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574361308,17088763860,1,1,"(0.10449167340993881, 0.11017992347478867)","(0.11680139601230621, 0.13250713050365448)",1,1,2.5339508056640625,2.559539794921875,Fixation,POINT (0.1106465347111225 0.1213435269892216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574369642,17088772194,1,1,"(0.09940480440855026, 0.11201880127191544)","(0.12078849971294403, 0.1370551735162735)",1,1,2.541610717773437,2.545440673828125,Fixation,POINT (0.1100966520607472 0.1245369873940945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574377975,17088780527,1,1,"(0.10385279357433319, 0.11259546130895615)","(0.11991599947214127, 0.1339411586523056)",1,1,2.531951904296875,2.56463623046875,Fixation,POINT (0.1118843965232372 0.1232683099806309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574386310,17088788862,1,1,"(0.10528326779603958, 0.1053982600569725)","(0.11654993146657944, 0.13133688271045685)",1,1,2.54046630859375,2.5552978515625,Fixation,POINT (0.1109165996313095 0.1183675713837147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574394644,17088797196,1,1,"(0.10524037480354309, 0.11027821153402328)","(0.10993807762861252, 0.1236996278166771)",1,1,2.5337677001953125,2.566864013671875,Fixation,POINT (0.1075892262160778 0.1169889196753502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574402977,17088805529,1,1,"(0.10589637607336044, 0.11249234527349472)","(0.11004916578531265, 0.12798261642456055)",1,1,2.5315704345703125,2.557723999023437,Fixation,POINT (0.1079727709293366 0.1202374808490276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574411310,17088813862,1,1,"(0.10646350681781769, 0.11566811054944992)","(0.10878150165081024, 0.12973560392856598)",1,1,2.5568389892578125,2.549041748046875,Fixation,POINT (0.107622504234314 0.122701857239008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574419646,17088822198,1,1,"(0.1009136214852333, 0.11025673151016235)","(0.1063835471868515, 0.1382552832365036)",1,1,2.5362701416015625,2.5511627197265625,Fixation,POINT (0.1036485843360424 0.124256007373333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574427979,17088830531,1,1,"(0.10327848792076111, 0.10545943677425385)","(0.10926051437854767, 0.1365610808134079)",1,1,2.530670166015625,2.5530548095703125,Fixation,POINT (0.1062695011496544 0.1210102587938309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574436312,17088838864,1,1,"(0.10374556481838226, 0.12033673375844955)","(0.1076446995139122, 0.13044017553329468)",1,1,2.537017822265625,2.5394287109375,Fixation,POINT (0.1056951321661472 0.1253884546458721),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574444646,17088847198,1,1,"(0.10561803728342056, 0.11659019440412521)","(0.09997401386499405, 0.13269026577472687)",1,1,2.5462646484375,2.56561279296875,Fixation,POINT (0.1027960255742073 0.124640230089426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574452979,17088855531,1,1,"(0.10356904566287994, 0.11346732825040817)","(0.10270082950592041, 0.13283158838748932)",1,1,2.540512084960937,2.55609130859375,Fixation,POINT (0.1031349375844002 0.1231494583189488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574461312,17088863864,1,1,"(0.10352450609207153, 0.11397131532430649)","(0.10813973844051361, 0.13619177043437958)",1,1,2.554534912109375,2.583724975585937,Fixation,POINT (0.1058321222662926 0.125081542879343),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574469646,17088872198,1,1,"(0.10245881974697113, 0.12404491007328033)","(0.10913630574941635, 0.13026048243045807)",1,1,2.538330078125,2.571929931640625,Fixation,POINT (0.1057975627481937 0.1271526962518692),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574477979,17088880531,1,1,"(0.10469520837068558, 0.11848326772451401)","(0.10698970407247543, 0.13037912547588348)",1,1,2.564056396484375,2.575042724609375,Fixation,POINT (0.1058424562215805 0.1244311966001988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574486312,17088888864,1,1,"(0.1027432307600975, 0.11116896569728851)","(0.101603202521801, 0.1267291158437729)",1,1,2.55364990234375,2.58270263671875,Fixation,POINT (0.1021732166409492 0.1189490407705307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574494646,17088897198,1,1,"(0.10661797970533371, 0.10802073776721954)","(0.1124265119433403, 0.1308903694152832)",1,1,2.5621337890625,2.576644897460937,Fixation,POINT (0.109522245824337 0.1194555535912514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574502979,17088905531,1,1,"(0.10523945093154907, 0.1156432256102562)","(0.11559054255485535, 0.14287719130516052)",1,1,2.552963256835937,2.59478759765625,Fixation,POINT (0.1104149967432022 0.1292602084577084),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,print,2896279,1208574511312,17088913864,1,1,"(0.10459887236356735, 0.11823055893182755)","(0.10273660719394684, 0.1380261331796646)",1,1,2.5576629638671875,2.5955810546875,Fixation,POINT (0.1036677397787571 0.1281283460557461),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
