,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,goToRegistration.0,m_logo.0,setVisible.0,FALSE.0,m_login.0,setText.0,"""Cancel"".0",m_userLabel.0,setLocation.0,16.0,4.0,m_username.0,setLocation.1,16.1,24.0,m_passLabel.0,setLocation.2,16.2,52.0,m_password.0,setLocation.3,16.3,70.0,m_confirmPass.0,setVisible.1,TRUE.0,m_confPassLabel.0,setVisible.2,TRUE.1,m_male.0,setVisible.3,TRUE.2,m_female.0,setVisible.4,TRUE.3,this.0,setTitle.0,"""Registration"".0",code,participant_summary
0,136,goToRegistration,47570692,1211224471430,19738864520,1,1,"(0.6371322870254517, 0.19760704040527344)","(0.6372584104537964, 0.21374008059501648)",1,1,2.5255584716796875,2.613250732421875,Fixation,POINT (0.637195348739624 0.205673560500145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224479763,19738872853,1,1,"(0.6359255313873291, 0.20366832613945007)","(0.6323082447052002, 0.2295554280281067)",1,1,2.5665435791015625,2.613388061523437,Fixation,POINT (0.6341168880462646 0.2166118770837784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224488097,19738881187,1,1,"(0.6266472339630127, 0.20671644806861877)","(0.6276609301567078, 0.22039173543453217)",1,1,2.555633544921875,2.6334991455078125,Fixation,POINT (0.6271540820598602 0.2135540917515755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224496430,19738889520,1,1,"(0.6368463635444641, 0.21756373345851898)","(0.6310315728187561, 0.22278206050395966)",1,1,2.5415191650390625,2.6185455322265625,Fixation,POINT (0.6339389681816101 0.2201728969812393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224504763,19738897853,1,1,"(0.638710081577301, 0.21412305533885956)","(0.6326966881752014, 0.21901418268680573)",1,1,2.5377349853515625,2.63531494140625,Fixation,POINT (0.6357033848762512 0.2165686190128326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224513098,19738906187,1,1,"(0.6277140378952026, 0.20633834600448608)","(0.6285821199417114, 0.2230786234140396)",1,1,2.556610107421875,2.6367645263671875,Fixation,POINT (0.628148078918457 0.2147084847092628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224521431,19738914520,1,1,"(0.6358035802841187, 0.21155743300914764)","(0.6277919411659241, 0.20869004726409912)",1,1,2.5726470947265625,2.6374664306640625,Fixation,POINT (0.6317977607250214 0.2101237401366234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224529768,19738922857,1,1,"(0.6278175115585327, 0.1978665292263031)","(0.6287482380867004, 0.21717742085456848)",1,1,2.52777099609375,2.6246795654296875,Fixation,POINT (0.6282828748226166 0.2075219750404358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224538102,19738931191,1,1,"(0.6328909993171692, 0.18980154395103455)","(0.6372321248054504, 0.22946040332317352)",1,1,2.553802490234375,2.6134185791015625,Fixation,POINT (0.6350615620613098 0.209630973637104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224546435,19738939524,1,1,"(0.6286247372627258, 0.20159786939620972)","(0.628844678401947, 0.2133515179157257)",1,1,2.550689697265625,2.620635986328125,Fixation,POINT (0.6287347078323364 0.2074746936559677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224554768,19738947857,1,1,"(0.6390156149864197, 0.19605156779289246)","(0.63236403465271, 0.21683421730995178)",1,1,2.562286376953125,2.6397705078125,Fixation,POINT (0.6356898248195648 0.2064428925514221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224563102,19738956191,1,1,"(0.6300510168075562, 0.2002483308315277)","(0.6305586099624634, 0.2226812243461609)",1,1,2.5451812744140625,2.635345458984375,Fixation,POINT (0.6303048133850098 0.2114647775888443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224571435,19738964524,1,1,"(0.6351008415222168, 0.20357578992843628)","(0.6262850761413574, 0.21635018289089203)",1,1,2.589141845703125,2.6436309814453125,Fixation,POINT (0.6306929588317871 0.2099629864096642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224579768,19738972857,1,1,"(0.6330006122589111, 0.1975395232439041)","(0.6325780153274536, 0.21596451103687286)",1,1,2.5799102783203125,2.6475067138671875,Fixation,POINT (0.6327893137931824 0.2067520171403885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224588101,19738981190,1,1,"(0.6291725039482117, 0.19387449324131012)","(0.6301775574684143, 0.23097597062587738)",1,1,2.5764923095703125,2.639801025390625,Fixation,POINT (0.629675030708313 0.2124252319335938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224596435,19738989524,1,1,"(0.6428502798080444, 0.20549161732196808)","(0.6246763467788696, 0.21283559501171112)",1,1,2.52935791015625,2.642684936523437,Fixation,POINT (0.633763313293457 0.2091636061668396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224604768,19738997857,1,1,"(0.6296254992485046, 0.21358969807624817)","(0.6284925937652588, 0.2049274891614914)",1,1,2.583038330078125,2.625762939453125,Fixation,POINT (0.6290590465068817 0.2092585936188698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224613101,19739006190,1,1,"(0.6295375227928162, 0.2103760540485382)","(0.6337010860443115, 0.21888990700244904)",1,1,2.5662384033203125,2.6511383056640625,Fixation,POINT (0.6316193044185638 0.2146329805254936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224621435,19739014524,1,1,"(0.6313766241073608, 0.2176264375448227)","(0.6264409422874451, 0.2236843705177307)",1,1,2.577972412109375,2.6394195556640625,Fixation,POINT (0.628908783197403 0.2206554040312767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224629768,19739022857,1,1,"(0.629350483417511, 0.1984121948480606)","(0.6351009607315063, 0.2150241881608963)",1,1,2.56829833984375,2.654144287109375,Fixation,POINT (0.6322257220745087 0.2067181915044784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224638101,19739031190,1,1,"(0.6326146721839905, 0.18863607943058014)","(0.627863883972168, 0.2183615267276764)",1,1,2.581878662109375,2.6645050048828125,Fixation,POINT (0.6302392780780792 0.2034988030791283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224646435,19739039524,1,1,"(0.6286681294441223, 0.20352472364902496)","(0.63039231300354, 0.2145993560552597)",1,1,2.555160522460937,2.6558074951171875,Fixation,POINT (0.6295302212238312 0.2090620398521423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224654767,19739047856,1,1,"(0.6323872208595276, 0.19338025152683258)","(0.6301254630088806, 0.23236031830310822)",1,1,2.573333740234375,2.6402130126953125,Fixation,POINT (0.6312563419342041 0.2128702849149704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224663107,19739056196,1,1,"(0.6333571672439575, 0.19068731367588043)","(0.6328209638595581, 0.22040943801403046)",1,1,2.5625,2.614288330078125,Fixation,POINT (0.6330890655517578 0.2055483758449554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224671440,19739064529,1,1,"(0.6302796602249146, 0.2164105474948883)","(0.6224943995475769, 0.22150593996047974)",1,1,2.581787109375,2.6397705078125,Fixation,POINT (0.6263870298862457 0.218958243727684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224679773,19739072862,1,1,"(0.6346692442893982, 0.2162719964981079)","(0.6308543086051941, 0.21778512001037598)",1,1,2.573486328125,2.645858764648437,Fixation,POINT (0.6327617764472961 0.2170285582542419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224688107,19739081196,1,1,"(0.62785404920578, 0.2022513449192047)","(0.6258846521377563, 0.20248819887638092)",1,1,2.5567626953125,2.6345672607421875,Fixation,POINT (0.6268693506717682 0.2023697718977928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224696440,19739089529,1,1,"(0.6322088837623596, 0.21069514751434326)","(0.6273075938224792, 0.22107265889644623)",1,1,2.5634765625,2.6632843017578125,Fixation,POINT (0.6297582387924194 0.2158839032053947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224704773,19739097862,1,1,"(0.6422379612922668, 0.19499579071998596)","(0.6338251233100891, 0.22086353600025177)",1,1,2.5542144775390625,2.624618530273437,Fixation,POINT (0.638031542301178 0.2079296633601189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224713107,19739106196,1,1,"(0.6393542885780334, 0.21409961581230164)","(0.6319262385368347, 0.20588435232639313)",1,1,2.5738983154296875,2.6383514404296875,Fixation,POINT (0.6356402635574341 0.2099919840693474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224721440,19739114529,1,1,"(0.6287869215011597, 0.20701031386852264)","(0.6285538077354431, 0.2126748263835907)",1,1,2.545013427734375,2.652328491210937,Fixation,POINT (0.6286703646183014 0.2098425701260567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224729773,19739122862,1,1,"(0.6226087808609009, 0.2012321799993515)","(0.6264596581459045, 0.2216096669435501)",1,1,2.5917205810546875,2.64422607421875,Fixation,POINT (0.6245342195034027 0.2114209234714508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224738107,19739131196,1,1,"(0.632067859172821, 0.19123227894306183)","(0.6284483671188354, 0.22218598425388336)",1,1,2.57586669921875,2.6383514404296875,Fixation,POINT (0.6302581131458282 0.2067091315984726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224746440,19739139529,1,1,"(0.637047290802002, 0.18311624228954315)","(0.6310417056083679, 0.2280767560005188)",1,1,2.5712432861328125,2.6383819580078125,Fixation,POINT (0.6340444982051849 0.205596499145031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224754773,19739147862,1,1,"(0.6386384963989258, 0.19557780027389526)","(0.6300445199012756, 0.2263622134923935)",1,1,2.585052490234375,2.6424713134765625,Fixation,POINT (0.6343415081501007 0.2109700068831444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224763106,19739156195,1,1,"(0.6395391225814819, 0.22332805395126343)","(0.6326931118965149, 0.2153233140707016)",1,1,2.6031951904296875,2.6513214111328125,Fixation,POINT (0.6361161172389984 0.2193256840109825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224771440,19739164529,1,1,"(0.6387147307395935, 0.2076820284128189)","(0.6319758296012878, 0.20996275544166565)",1,1,2.582916259765625,2.640869140625,Fixation,POINT (0.6353452801704407 0.2088223919272423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224779774,19739172862,1,1,"(0.6394963264465332, 0.2011011689901352)","(0.6298174858093262, 0.21752507984638214)",1,1,2.573883056640625,2.6385650634765625,Fixation,POINT (0.6346569061279297 0.2093131244182587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224788108,19739181196,1,1,"(0.6367974281311035, 0.20423410832881927)","(0.6346679925918579, 0.20764027535915375)",1,1,2.600082397460937,2.654144287109375,Fixation,POINT (0.6357327103614807 0.2059371918439865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224796447,19739189535,1,1,"(0.6349398493766785, 0.20444631576538086)","(0.6338505744934082, 0.20311637222766876)",1,1,2.5882720947265625,2.6671295166015625,Fixation,POINT (0.6343952119350433 0.2037813439965248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224804780,19739197868,1,1,"(0.6354478001594543, 0.18870919942855835)","(0.6331655979156494, 0.2140342891216278)",1,1,2.59271240234375,2.686004638671875,Fixation,POINT (0.6343066990375519 0.2013717442750931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224813113,19739206201,1,1,"(0.634162187576294, 0.19871744513511658)","(0.6336039900779724, 0.22116653621196747)",1,1,2.582870483398437,2.674041748046875,Fixation,POINT (0.6338830888271332 0.209941990673542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224821448,19739214536,1,1,"(0.6347832679748535, 0.1949312686920166)","(0.6338419914245605, 0.20850291848182678)",1,1,2.5947723388671875,2.6551513671875,Fixation,POINT (0.634312629699707 0.2017170935869217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224829780,19739222868,1,1,"(0.633230447769165, 0.20869804918766022)","(0.6296528577804565, 0.22809837758541107)",1,1,2.5606842041015625,2.6441802978515625,Fixation,POINT (0.6314416527748108 0.2183982133865356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224838113,19739231201,1,1,"(0.6342888474464417, 0.20280160009860992)","(0.6322239637374878, 0.21744798123836517)",1,1,2.595245361328125,2.667098999023437,Fixation,POINT (0.6332564055919647 0.2101247906684876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224846447,19739239535,1,1,"(0.6313899159431458, 0.19907596707344055)","(0.6306502819061279, 0.22465237975120544)",1,1,2.5948944091796875,2.66497802734375,Fixation,POINT (0.6310200989246368 0.211864173412323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224854780,19739247868,1,1,"(0.6310280561447144, 0.19407722353935242)","(0.6341733932495117, 0.21094921231269836)",1,1,2.598358154296875,2.6536102294921875,Fixation,POINT (0.632600724697113 0.2025132179260254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224863113,19739256201,1,1,"(0.6294751167297363, 0.21209058165550232)","(0.6325260400772095, 0.21339300274848938)",1,1,2.601318359375,2.68408203125,Fixation,POINT (0.6310005784034729 0.2127417922019958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224871447,19739264535,1,1,"(0.6319427490234375, 0.20729920268058777)","(0.6290014386177063, 0.22451138496398926)",1,1,2.610595703125,2.6577606201171875,Fixation,POINT (0.6304720938205719 0.2159052938222885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224879780,19739272868,1,1,"(0.6294031739234924, 0.2173932045698166)","(0.6339873671531677, 0.22465965151786804)",1,1,2.60882568359375,2.691192626953125,Fixation,POINT (0.6316952705383301 0.2210264280438423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224888113,19739281201,1,1,"(0.6314054131507874, 0.1981458216905594)","(0.632400393486023, 0.21791796386241913)",1,1,2.590911865234375,2.6554412841796875,Fixation,POINT (0.6319029033184052 0.2080318927764893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224896447,19739289535,1,1,"(0.6303948760032654, 0.2157878428697586)","(0.6311014294624329, 0.22570307552814484)",1,1,2.59112548828125,2.68408203125,Fixation,POINT (0.6307481527328491 0.2207454591989517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224904780,19739297868,1,1,"(0.6260545253753662, 0.20390072464942932)","(0.6328758001327515, 0.22142347693443298)",1,1,2.615264892578125,2.6837310791015625,Fixation,POINT (0.6294651627540588 0.2126621007919312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224913113,19739306201,1,1,"(0.6278387308120728, 0.1999056190252304)","(0.629285991191864, 0.21981996297836304)",1,1,2.610748291015625,2.6975555419921875,Fixation,POINT (0.6285623610019684 0.2098627910017967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224921447,19739314535,1,1,"(0.6298797130584717, 0.2019457072019577)","(0.6289940476417542, 0.21831950545310974)",1,1,2.6187896728515625,2.6943511962890625,Fixation,POINT (0.6294368803501129 0.2101326063275337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224929784,19739322872,1,1,"(0.6293495297431946, 0.1957053542137146)","(0.6303674578666687, 0.20686618983745575)",1,1,2.610137939453125,2.68017578125,Fixation,POINT (0.6298584938049316 0.2012857720255852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224938117,19739331205,1,1,"(0.633672297000885, 0.19048036634922028)","(0.6323987245559692, 0.21473166346549988)",1,1,2.60357666015625,2.688949584960937,Fixation,POINT (0.6330355107784271 0.2026060149073601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224946451,19739339539,1,1,"(0.6312232613563538, 0.22399042546749115)","(0.6306434869766235, 0.22878918051719666)",1,1,2.622650146484375,2.6972198486328125,Fixation,POINT (0.6309333741664886 0.2263898029923439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224954784,19739347872,1,1,"(0.6359781622886658, 0.2175242155790329)","(0.634319007396698, 0.21614226698875427)",1,1,2.6360015869140625,2.696685791015625,Fixation,POINT (0.6351485848426819 0.2168332412838936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224963118,19739356206,1,1,"(0.6281034350395203, 0.20866957306861877)","(0.6307601928710938, 0.22090262174606323)",1,1,2.62664794921875,2.7158966064453125,Fixation,POINT (0.629431813955307 0.214786097407341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224971451,19739364539,1,1,"(0.6389528512954712, 0.22212885320186615)","(0.6293014883995056, 0.22149735689163208)",1,1,2.610092163085937,2.701812744140625,Fixation,POINT (0.6341271698474884 0.2218131050467491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224979784,19739372872,1,1,"(0.6356750130653381, 0.180441752076149)","(0.6300497651100159, 0.20816895365715027)",1,1,2.62359619140625,2.7171173095703125,Fixation,POINT (0.632862389087677 0.1943053528666496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224988117,19739381205,1,1,"(0.6364898681640625, 0.21331505477428436)","(0.6292538642883301, 0.22448782622814178)",1,1,2.621337890625,2.7201080322265625,Fixation,POINT (0.6328718662261963 0.2189014405012131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211224996451,19739389539,1,1,"(0.6331610083580017, 0.18181324005126953)","(0.6302632093429565, 0.2086394727230072)",1,1,2.6336212158203125,2.70794677734375,Fixation,POINT (0.6317121088504791 0.1952263563871384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225004784,19739397872,1,1,"(0.6302944421768188, 0.18787860870361328)","(0.6303284764289856, 0.21763558685779572)",1,1,2.635650634765625,2.710662841796875,Fixation,POINT (0.6303114593029022 0.2027570977807045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225013117,19739406205,1,1,"(0.6329756379127502, 0.19814738631248474)","(0.6329913139343262, 0.21680857241153717)",1,1,2.6231842041015625,2.711883544921875,Fixation,POINT (0.6329834759235382 0.207477979362011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225021451,19739414539,1,1,"(0.6355780363082886, 0.2170618176460266)","(0.631784200668335, 0.23098385334014893)",1,1,2.6305389404296875,2.7379608154296875,Fixation,POINT (0.6336811184883118 0.2240228354930878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225029784,19739422872,1,1,"(0.6390411257743835, 0.23327957093715668)","(0.6301489472389221, 0.22661107778549194)",1,1,2.645614624023437,2.72265625,Fixation,POINT (0.6345950365066528 0.2299453243613243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225038118,19739431205,1,1,"(0.6377487182617188, 0.21811562776565552)","(0.6292971968650818, 0.22009240090847015)",1,1,2.6403961181640625,2.7168731689453125,Fixation,POINT (0.6335229575634003 0.2191040143370628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225046453,19739439540,1,1,"(0.6347514986991882, 0.21036303043365479)","(0.6253450512886047, 0.2136431485414505)",1,1,2.6556396484375,2.740997314453125,Fixation,POINT (0.6300482749938965 0.2120030894875526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225054789,19739447876,1,1,"(0.6408545970916748, 0.19237494468688965)","(0.6253341436386108, 0.21116285026073456)",1,1,2.6598663330078125,2.71875,Fixation,POINT (0.6330943703651428 0.2017688974738121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225063122,19739456209,1,1,"(0.6269842386245728, 0.19682441651821136)","(0.6249253749847412, 0.20429010689258575)",1,1,2.643310546875,2.7348785400390625,Fixation,POINT (0.625954806804657 0.2005572617053986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211225121455,19739514542,1,1,"(0.1860843151807785, 0.14739049971103668)","(0.2076452672481537, 0.1682259440422058)",1,1,2.613754272460937,2.7653045654296875,,POINT (0.1968647912144661 0.1578082218766212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225138121,19739531208,1,1,"(0.12937960028648376, 0.14033272862434387)","(0.1567527800798416, 0.1473008692264557)",1,1,2.642608642578125,2.769027709960937,Fixation,POINT (0.1430661901831627 0.1438167989253998),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225146455,19739539542,1,1,"(0.13541804254055023, 0.1372254490852356)","(0.15825390815734863, 0.14061006903648376)",1,1,2.652587890625,2.766326904296875,Fixation,POINT (0.1468359753489494 0.1389177590608597),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225154789,19739547876,1,1,"(0.13088558614253998, 0.15031322836875916)","(0.14938929677009583, 0.14589421451091766)",1,1,2.6608428955078125,2.7812957763671875,Fixation,POINT (0.1401374414563179 0.1481037214398384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225163122,19739556209,1,1,"(0.131925567984581, 0.15879780054092407)","(0.1551586240530014, 0.1499677449464798)",1,1,2.6477203369140625,2.781494140625,Fixation,POINT (0.1435420960187912 0.1543827727437019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225171456,19739564543,1,1,"(0.13478872179985046, 0.16017994284629822)","(0.15687468647956848, 0.15684103965759277)",1,1,2.622802734375,2.7664337158203125,Fixation,POINT (0.1458317041397095 0.1585104912519455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225179789,19739572876,1,1,"(0.1402604877948761, 0.15501654148101807)","(0.15496523678302765, 0.14607465267181396)",1,1,2.642913818359375,2.7600555419921875,Fixation,POINT (0.1476128622889519 0.150545597076416),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225188127,19739581214,1,1,"(0.13171237707138062, 0.14289869368076324)","(0.15336841344833374, 0.14499954879283905)",1,1,2.610992431640625,2.764862060546875,Fixation,POINT (0.1425403952598572 0.1439491212368012),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225196460,19739589547,1,1,"(0.14521773159503937, 0.15650756657123566)","(0.15021412074565887, 0.15889184176921844)",1,1,2.60870361328125,2.76580810546875,Fixation,POINT (0.1477159261703491 0.157699704170227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225204794,19739597881,1,1,"(0.14765958487987518, 0.15831083059310913)","(0.1513034701347351, 0.15829971432685852)",1,1,2.6295318603515625,2.7411651611328125,Fixation,POINT (0.1494815275073052 0.1583052724599838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225213127,19739606214,1,1,"(0.13892324268817902, 0.15569211542606354)","(0.15568654239177704, 0.1521209180355072)",1,1,2.6430816650390625,2.7617950439453125,Fixation,POINT (0.147304892539978 0.1539065167307854),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211225221460,19739614547,1,1,"(0.13220620155334473, 0.16292445361614227)","(0.15527600049972534, 0.15100251138210297)",1,1,2.6305694580078125,2.750152587890625,Fixation,POINT (0.143741101026535 0.1569634824991226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
